theta_rad,e,delta_CT
0.165806278939461,0,0
0.170169602069447,0,0
0.174532925199433,0,0
0.178896248329419,0,0
0.183259571459405,0,0
0.18762289458939,0,0
0.191986217719376,0,0
0.10471975511966,0.0005,-6.89734268303822e-05
0.109083078249646,0.0005,-6.88123710170401e-05
0.113446401379631,0.0005,-6.85911315783296e-05
0.117809724509617,0.0005,-6.83110864740447e-05
0.122173047639603,0.0005,-6.80038833817875e-05
0.126536370769589,0.0005,-6.76243251328769e-05
0.130899693899575,0.0005,-6.72116299859247e-05
0.135263017029561,0.0005,-6.67952199280113e-05
0.139626340159546,0.0005,-6.63652159288352e-05
0.143989663289532,0.0005,-6.5858050522504e-05
0.148352986419518,0.0005,-6.5308945818957e-05
0.152716309549504,0.0005,-6.46701210151287e-05
0.15707963267949,0.0005,-6.45198402638046e-05
0.161442955809475,0.0005,-6.44657688471028e-05
0.165806278939461,0.0005,-6.43536812091859e-05
0.170169602069447,0.0005,-6.42282341875647e-05
0.174532925199433,0.0005,-6.40843563605477e-05
0.178896248329419,0.0005,-6.39098152384939e-05
0.183259571459405,0.0005,-6.36407541645036e-05
0.18762289458939,0.0005,-6.33759881473149e-05
0.191986217719376,0.0005,-6.31169091012459e-05
0.10471975511966,0.001,-0.000138128640451368
0.109083078249646,0.001,-0.000137781896955031
0.113446401379631,0.001,-0.000137369744180387
0.117809724509617,0.001,-0.000136805208278804
0.122173047639603,0.001,-0.000136198107977666
0.126536370769589,0.001,-0.000135508595472489
0.130899693899575,0.001,-0.000134750587125637
0.135263017029561,0.001,-0.000133900488227728
0.139626340159546,0.001,-0.000133008377360317
0.143989663289532,0.001,-0.00013200247032494
0.148352986419518,0.001,-0.000130898069066876
0.152716309549504,0.001,-0.000129633068428445
0.15707963267949,0.001,-0.000129149010322693
0.161442955809475,0.001,-0.000129043930734083
0.165806278939461,0.001,-0.000128823140396134
0.170169602069447,0.001,-0.0001285698815832
0.174532925199433,0.001,-0.000128274951421472
0.178896248329419,0.001,-0.000127950903413589
0.183259571459405,0.001,-0.000127396955667167
0.18762289458939,0.001,-0.000126859463119005
0.191986217719376,0.001,-0.000126340513815422
0.10471975511966,0.0015,-0.00020745829095202
0.109083078249646,0.0015,-0.000206919126905341
0.113446401379631,0.0015,-0.00020634114728056
0.117809724509617,0.0015,-0.000205498105348514
0.122173047639603,0.0015,-0.000204591245780318
0.126536370769589,0.0015,-0.000203586151211269
0.130899693899575,0.0015,-0.000202502634524685
0.135263017029561,0.0015,-0.000201300435994556
0.139626340159546,0.0015,-0.000199972753198517
0.143989663289532,0.0015,-0.000198446571482364
0.148352986419518,0.0015,-0.000196772816687642
0.152716309549504,0.0015,-0.00019488617805718
0.15707963267949,0.0015,-0.000193910221772662
0.161442955809475,0.0015,-0.00019373974811448
0.165806278939461,0.0015,-0.000193404727648411
0.170169602069447,0.0015,-0.000193025147814583
0.174532925199433,0.0015,-0.000192579065062445
0.178896248329419,0.0015,-0.000192110278961835
0.183259571459405,0.0015,-0.000191267459637125
0.18762289458939,0.0015,-0.000190454475694237
0.191986217719376,0.0015,-0.000189673116994108
0.10471975511966,0.002,-0.000276971359234
0.109083078249646,0.002,-0.000276231648955017
0.113446401379631,0.002,-0.000275503341192363
0.117809724509617,0.002,-0.00027437896777867
0.122173047639603,0.002,-0.000273178347669756
0.126536370769589,0.002,-0.000271862098127325
0.130899693899575,0.002,-0.000270446998862054
0.135263017029561,0.002,-0.000268900525172219
0.139626340159546,0.002,-0.000267188638945688
0.143989663289532,0.002,-0.000265230629064889
0.148352986419518,0.002,-0.000262963809109892
0.152716309549504,0.002,-0.000260441213197135
0.15707963267949,0.002,-0.000258803591844929
0.161442955809475,0.002,-0.000258568030585856
0.165806278939461,0.002,-0.000258108349105658
0.170169602069447,0.002,-0.000257596334823836
0.174532925199433,0.002,-0.000257005052949547
0.178896248329419,0.002,-0.000256372126087265
0.183259571459405,0.002,-0.000255261410454488
0.18762289458939,0.002,-0.000254162849093194
0.191986217719376,0.002,-0.000253110057668426
0.10471975511966,0.0025,-0.000346629973370756
0.109083078249646,0.0025,-0.000345722457848344
0.113446401379631,0.0025,-0.000344850480199413
0.117809724509617,0.0025,-0.000343452448196911
0.122173047639603,0.0025,-0.000341955395666619
0.126536370769589,0.0025,-0.000340332273856445
0.130899693899575,0.0025,-0.000338602854520382
0.135263017029561,0.0025,-0.000336712332538622
0.139626340159546,0.0025,-0.000334632567871577
0.143989663289532,0.0025,-0.000332246358116794
0.148352986419518,0.0025,-0.000329481799204125
0.152716309549504,0.0025,-0.000326352577282302
0.15707963267949,0.0025,-0.000324000091131777
0.161442955809475,0.0025,-0.000323519093835199
0.165806278939461,0.0025,-0.0003229507013659
0.170169602069447,0.0025,-0.000322294610740584
0.174532925199433,0.0025,-0.000321546149043276
0.178896248329419,0.0025,-0.000320741212835256
0.183259571459405,0.0025,-0.000319376337104804
0.18762289458939,0.0025,-0.000317983765857352
0.191986217719376,0.0025,-0.000316655044743742
0.10471975511966,0.003,-0.000416438558071725
0.109083078249646,0.003,-0.000415402130371446
0.113446401379631,0.003,-0.000414383838375231
0.117809724509617,0.003,-0.00041272118083814
0.122173047639603,0.003,-0.000410937549226599
0.126536370769589,0.003,-0.000409007195088949
0.130899693899575,0.003,-0.000406951547277839
0.135263017029561,0.003,-0.000404723379531268
0.139626340159546,0.003,-0.000402286918536015
0.143989663289532,0.003,-0.000399477734119382
0.148352986419518,0.003,-0.000396245474503515
0.152716309549504,0.003,-0.000392576159260236
0.15707963267949,0.003,-0.000389567821449599
0.161442955809475,0.003,-0.000388616279243146
0.165806278939461,0.003,-0.000387932954993876
0.170169602069447,0.003,-0.000387135517570279
0.174532925199433,0.003,-0.000386209737576154
0.178896248329419,0.003,-0.000385235960837525
0.183259571459405,0.003,-0.000383625881249202
0.18762289458939,0.003,-0.000381932702298861
0.191986217719376,0.003,-0.000380310796375086
0.10471975511966,0.0035,-0.000486383066143702
0.109083078249646,0.0035,-0.000485263206584481
0.113446401379631,0.0035,-0.000484083049157341
0.117809724509617,0.0035,-0.000482185345041082
0.122173047639603,0.0035,-0.000480109388190519
0.126536370769589,0.0035,-0.000477876392848121
0.130899693899575,0.0035,-0.000475507196424832
0.135263017029561,0.0035,-0.000472939980585173
0.139626340159546,0.0035,-0.000470145258100896
0.143989663289532,0.0035,-0.00046692195002973
0.148352986419518,0.0035,-0.000463240030036632
0.152716309549504,0.0035,-0.000459036218303325
0.15707963267949,0.0035,-0.000455431847126179
0.161442955809475,0.0035,-0.000453894196926959
0.165806278939461,0.0035,-0.000453103808480837
0.170169602069447,0.0035,-0.000452123208594215
0.174532925199433,0.0035,-0.00045101819271948
0.178896248329419,0.0035,-0.000449855856501161
0.183259571459405,0.0035,-0.000448009273400253
0.18762289458939,0.0035,-0.000446009061434601
0.191986217719376,0.0035,-0.000444090877545508
0.10471975511966,0.004,-0.000556468493594101
0.109083078249646,0.004,-0.000555295063767795
0.113446401379631,0.004,-0.000553967976182019
0.117809724509617,0.004,-0.00055185058869225
0.122173047639603,0.004,-0.000549490432636593
0.126536370769589,0.004,-0.000546955934719955
0.130899693899575,0.004,-0.000544267545662268
0.135263017029561,0.004,-0.000541371117406301
0.139626340159546,0.004,-0.00053822649560615
0.143989663289532,0.004,-0.000534607031128141
0.148352986419518,0.004,-0.000530455310855393
0.152716309549504,0.004,-0.000525730475522355
0.15707963267949,0.004,-0.000521538824355031
0.161442955809475,0.004,-0.000519373638719053
0.165806278939461,0.004,-0.000518446086272128
0.170169602069447,0.004,-0.000517319052061369
0.174532925199433,0.004,-0.000515985035726868
