case_id,method,nonequilibrium_relative_RMSE,delta_CT_relative_RMSE,nonequilibrium_peak_relative_difference,single_run_seconds
10,QS,1,0.125203028257879,-1,0.0012369
11,DIRECT,0,0,0,6.4145983
11,LUT,0.000932581603146911,4.77247092638739e-05,0.000816211381688704,0.0141642
11,LTI_EXACT,0.0616708326316763,0.00315599465770732,0.00498983857783834,0.0004951
11,SCHEDULED_EXACT,0.0013268126124802,6.78994159487867e-05,-0.00103774499190216,0.0093051
11,QS,1,0.0511748345697913,-1,0.0006472
12,DIRECT,0,0,0,5.2204598
12,LUT,0.000939561782511129,5.89229468861042e-05,0.000816211381688704,0.0134581
12,LTI_EXACT,0.0500259889909383,0.00313729096596474,0.00498983857783834,0.0006982
12,SCHEDULED_EXACT,0.00130578187498017,8.18897889382628e-05,-0.00103774499190216,0.0081093
12,QS,1,0.0627132222519984,-1,0.0007246
13,DIRECT,0,0,0,2.1528598
13,LUT,0.000561605949793891,0.000112996636355986,-0.000476633485544289,0.0087267
13,LTI_EXACT,0.0261681962201721,0.00526511186975146,-0.00772005465603554,0.0004138
13,SCHEDULED_EXACT,0.000980732844362375,0.000197326101366015,0.0014378712314924,0.0048185
13,QS,1,0.201202705201851,-1,0.0003535
14,DIRECT,0,0,0,2.4456008
14,LUT,0.000550917835921572,0.000127591514527699,-0.000476633485544289,0.0074109
14,LTI_EXACT,0.0215749150203497,0.00499670895324708,-0.011754994141505,0.0003864
14,SCHEDULED_EXACT,0.000963402816708572,0.000223122245222783,0.0014378712314924,0.0047594
14,QS,1,0.231598082705499,-1,0.0008452
15,DIRECT,0,0,0,2.64607
15,LUT,0.0005708336590663,5.9280138726115e-05,0.000611169845341194,0.0086855
15,LTI_EXACT,0.056223535276011,0.0058387218726488,-0.00467753861864713,0.0004082
15,SCHEDULED_EXACT,0.000982158068354765,0.000101995503625832,-0.00095199263461956,0.0044996
15,QS,1,0.103848358947646,-1,0.0003415
16,DIRECT,0,0,0,2.7161691
16,LUT,0.000570335584050672,7.09061109468824e-05,0.000611168757571062,0.0092249
16,LTI_EXACT,0.0462430365804934,0.00574909574992587,-0.00467754464722892,0.0004892
16,SCHEDULED_EXACT,0.000973829836109519,0.000121069925029316,-0.000951991271063463,0.0058327
16,QS,1,0.124323491168636,-1,0.0003534
17,DIRECT,0,0,0,4.7711295
17,LUT,0.000567181958456047,2.87998266334886e-05,0.000611169845585574,0.0216461
17,LTI_EXACT,0.117587636397609,0.00597075328649628,-0.00467753861752955,0.0006865
17,SCHEDULED_EXACT,0.00098474465652039,5.00024286090534e-05,-0.000951992635784384,0.0134822
17,QS,1,0.0507770499468742,-1,0.000609
18,DIRECT,0,0,0,4.5159544
18,LUT,0.000567895123463269,3.5337786097418e-05,0.000611169845624642,0.0160188
18,LTI_EXACT,0.0955674659409064,0.0059467717361205,-0.00467753861745187,0.0007575
18,SCHEDULED_EXACT,0.000975059066062311,6.06739295430607e-05,-0.000951992635706418,0.0110862
18,QS,1,0.0622259016452069,-1,0.0006159
19,DIRECT,0,0,0,3.3152997
19,LUT,0.000344323103307548,6.88256240526053e-05,1.60025710601047e-05,0.0146061
19,LTI_EXACT,0.0711435341174224,0.0142206494014021,-0.0124666833698257,0.0004871
19,SCHEDULED_EXACT,0.0023761347720924,0.000474957843233313,-0.00200887244268297,0.0040859
19,QS,1,0.199886744140809,-1,0.0007632
20,DIRECT,0,0,0,3.255134
20,LUT,0.000347886009038557,8.00783233375847e-05,-3.78662475163818e-05,0.0250162
20,LTI_EXACT,0.0588096525217825,0.0135371306912442,-0.0324540615880526,0.0006044
20,SCHEDULED_EXACT,0.00229588088795987,0.00052847854559812,0.00395434075412708,0.0055524
20,QS,1,0.230185524157453,-1,0.0004846
21,DIRECT,0,0,0,4.5941558
21,LUT,0.000333934756570938,3.44301653306209e-05,2.18226001773346e-05,0.0110658
21,LTI_EXACT,0.152570909477114,0.0157307424117271,-0.0122599942502044,0.0007256
21,SCHEDULED_EXACT,0.00243130568691207,0.000250678478722171,-0.00291716443697987,0.0051447
21,QS,1,0.103104467723493,-1,0.000714
22,DIRECT,0,0,0,3.5729817
22,LUT,0.000345198533904684,4.26086195917518e-05,2.18208437266882e-05,0.0145343
22,LTI_EXACT,0.125525209172212,0.015493854583608,-0.0122600171007788,0.0005993
22,SCHEDULED_EXACT,0.00236792282684806,0.000292277959035751,-0.00291716337619356,0.0075538
22,QS,1,0.123432214817913,-1,0.0004039
23,DIRECT,0,0,0,6.6366636
23,LUT,0.000348251015909891,1.7544699024587e-05,2.18226007185422e-05,0.0266379
23,LTI_EXACT,0.319173642392844,0.0160797965735512,-0.0122599942439094,0.0010129
23,SCHEDULED_EXACT,0.00238379173118529,0.000120094146320499,-0.00291716443776148,0.0195978
23,QS,1,0.050379462580309,-1,0.0010621
24,DIRECT,0,0,0,6.4656289
24,LUT,0.000354988348601932,2.19167506615802e-05,2.18226007056346e-05,0.019211
24,LTI_EXACT,0.259420510310005,0.0160164542395725,-0.0122599942439094,0.0008379
24,SCHEDULED_EXACT,0.00233201260931539,0.000143976947692272,-0.00291716443776148,0.0094142
24,QS,1,0.0617393521446437,-1,0.0009164
25,DIRECT,0,0,0,2.4291187
25,LUT,0.000395278294003276,7.25082204071738e-05,5.26056794789672e-05,0.0103496
25,LTI_EXACT,0.0153380268717286,0.00281354440630438,-0.00772668933449615,0.0004276
25,SCHEDULED_EXACT,0.0026390421446488,0.000484095009493312,-0.00445557611167596,0.0043869
25,QS,1,0.183435876715692,-1,0.0008172
26,DIRECT,0,0,0,2.093764
26,LUT,0.000397288260402551,8.43416780642783e-05,5.26056794789672e-05,0.0064635
26,LTI_EXACT,0.0106059791582437,0.00225157944212764,-0.00772668933449615,0.0007246
26,SCHEDULED_EXACT,0.00254978171263222,0.000541301844970472,-0.00445557611167596,0.0070504
26,QS,1,0.212293406250714,-1,0.0004655
27,DIRECT,0,0,0,3.5591459
27,LUT,0.000383655199994043,3.59704720572949e-05,5.26056794789672e-05,0.0117147
27,LTI_EXACT,0.0407632195278668,0.00382184901707385,-0.00772668933449615,0.0005444
27,SCHEDULED_EXACT,0.00269537836364112,0.00025271137238514,-0.00445557611167596,0.006567
27,QS,1,0.0937572905511338,-1,0.0004573
28,DIRECT,0,0,0,3.0856864
28,LUT,0.00039530871133369,4.44157568907473e-05,5.26056794789672e-05,0.0100268
28,LTI_EXACT,0.032697280711731,0.00367377300181697,-0.00772668933449615,0.000567
28,SCHEDULED_EXACT,0.00262401448734355,0.000294826767551979,-0.00445557611167596,0.0075917
28,QS,1,0.112357141690346,-1,0.000612
29,DIRECT,0,0,0,5.5548507
29,LUT,0.000399011985097593,1.82475220727301e-05,5.26056794789672e-05,0.0191831
29,LTI_EXACT,0.0880500716116502,0.00402668512537556,-0.00772668933449615,0.001026
29,SCHEDULED_EXACT,0.00264780279276594,0.000121088693346932,-0.00445557611167596,0.0132175
29,QS,1,0.0457317643435372,-1,0.0007965
30,DIRECT,0,0,0,5.340564
30,LUT,0.000405683724452166,2.2734169228689e-05,5.26056794789672e-05,0.0235496
30,LTI_EXACT,0.0711831750152172,0.00398904429606257,-0.00772668933449615,0.0007884
30,SCHEDULED_EXACT,0.00258765101561121,0.000145009751557412,-0.00445557611167596,0.0110701
30,QS,1,0.0560391454189816,-1,0.0006633
31,DIRECT,0,0,0,2.248057
31,LUT,0.0010992541785521,0.000200160382090897,0.000838413183918029,0.0074965
31,LTI_EXACT,0.00821957432595889,0.00149668126790794,-0.000928047020476113,0.0004664
31,SCHEDULED_EXACT,0.00100834263569993,0.000183606531754179,-0.0020724072645926,0.0037436
31,QS,1,0.182087442555408,-1,0.0004085
32,DIRECT,0,0,0,2.4235711
32,LUT,0.00110654247236612,0.00023326800947793,0.000838413183918029,0.0065988
32,LTI_EXACT,0.00598617094436921,0.00126193274588163,-0.000928047020476113,0.0007301
32,SCHEDULED_EXACT,0.00098838748012797,0.000208359991450988,-0.0020724072645926,0.0037366
32,QS,1,0.210808003581764,-1,0.000571
33,DIRECT,0,0,0,3.2665209
33,LUT,0.00107938832928013,0.000100410610776874,0.000838413183918029,0.0126866
33,LTI_EXACT,0.0206988212975283,0.00192551765890624,-0.000928047020476113,0.0005174
33,SCHEDULED_EXACT,0.000981525891192732,9.13069111037241e-05,-0.0020724072645926,0.0054283
33,QS,1,0.0930254738290903,-1,0.0003959
34,DIRECT,0,0,0,3.4008288
34,LUT,0.00109747435094336,0.000122339104582333,0.000838413183918029,0.0099533
34,LTI_EXACT,0.0167102623857475,0.00186274835111266,-0.000928047020476113,0.0007935
34,SCHEDULED_EXACT,0.000964449003872616,0.000107510328098035,-0.0020724072645926,0.0080893
34,QS,1,0.111473315505891,-1,0.0006324
35,DIRECT,0,0,0,6.7536149
35,LUT,0.00110326350153844,5.00195022703153e-05,0.000838413183918029,0.0253286
35,LTI_EXACT,0.0444311572132862,0.00201440940084001,-0.000928047020476113,0.0012313
35,SCHEDULED_EXACT,0.00100816371491493,4.57078904148628e-05,-0.0020724072645926,0.0113415
35,QS,1,0.0453377658198297,-1,0.0008868
36,DIRECT,0,0,0,6.1168926
36,LUT,0.00111411876783467,6.18965275135006e-05,0.000838413183918029,0.0214236
36,LTI_EXACT,0.0359689993011816,0.0019983113283386,-0.000928047020476113,0.0013281
36,SCHEDULED_EXACT,0.000981491128998229,5.45282015025804e-05,-0.0020724072645926,0.0131349
36,QS,1,0.0555564893981622,-1,0.0007689
37,DIRECT,0,0,0,2.3922219
37,LUT,0.000728824033781694,0.00013182757850662,4.22561762365463e-05,0.0119428
37,LTI_EXACT,0.0121463712225017,0.00219700041668015,-0.00270938654437228,0.0007976
37,SCHEDULED_EXACT,0.00171573736132902,0.000310337600317241,0.00191804459615439,0.0077926
37,QS,1,0.180877101188058,-1,0.0010828
38,DIRECT,0,0,0,2.3486474
38,LUT,0.000725571644835575,0.000151996840889711,-0.000151758681928701,0.0082189
38,LTI_EXACT,0.00954199520289552,0.00199891097860304,-0.00270938654437228,0.0007156
38,SCHEDULED_EXACT,0.00166141929313609,0.000348043485088407,0.00191804459615439,0.0047548
38,QS,1,0.209485640696661,-1,0.0004175
39,DIRECT,0,0,0,3.5401312
39,LUT,0.000726588660859557,6.7113010645105e-05,0.000630583625905965,0.012187
39,LTI_EXACT,0.028128537064082,0.00259815616332314,-0.00310666907151554,0.0006232
39,SCHEDULED_EXACT,0.00179810416204922,0.000166085971704894,-0.0024779573970935,0.0047574
39,QS,1,0.092367269488778,-1,0.0004533
40,DIRECT,0,0,0,3.1974058
40,LUT,0.000736452086674745,8.15107912180775e-05,0.000630582629511067,0.0092064
40,LTI_EXACT,0.0229289224011116,0.00253778167040205,-0.00310667347367161,0.0004425
40,SCHEDULED_EXACT,0.00175506669164315,0.000194251435042112,-0.00247795684538608,0.0054027
40,QS,1,0.110680372413795,-1,0.0004239
41,DIRECT,0,0,0,5.5693105
41,LUT,0.000734577555648331,3.3042173358541e-05,0.000630583626018175,0.0234336
41,LTI_EXACT,0.0596677958280489,0.00268392852260827,-0.00310666907094696,0.0007468
41,SCHEDULED_EXACT,0.00172399014979217,7.75471302653315e-05,-0.00247795739762703,0.0102475
41,QS,1,0.0449811910321414,-1,0.0008864
42,DIRECT,0,0,0,5.9784718
42,LUT,0.000742262232546952,4.09143216594814e-05,0.000630583626101976,0.0169993
42,LTI_EXACT,0.0484063368453281,0.00266821124557443,-0.00310666907086347,0.0006025
42,SCHEDULED_EXACT,0.00170243549730641,9.38401423204672e-05,-0.00247795739754349,0.009605
42,QS,1,0.0551211147024019,-1,0.0006723
43,DIRECT,0,0,0,2.1983512
43,LUT,0.000244150401387633,4.38858917249778e-05,0.000122464641968795,0.0094149
43,LTI_EXACT,0.0473565704764458,0.00851231582083671,-0.00904268745574847,0.0007832
43,SCHEDULED_EXACT,0.00268298660655894,0.00048226527192175,-0.00499304363658653,0.0050725
43,QS,1,0.179749414604898,-1,0.0007348
44,DIRECT,0,0,0,2.7255276
44,LUT,0.000245926932158303,5.12144300419314e-05,5.48752293693496e-05,0.0068023
44,LTI_EXACT,0.037999961491184,0.00791351460495427,-0.0175797996862153,0.000506
44,SCHEDULED_EXACT,0.00252088806899697,0.000524976441254834,0.00170366078903353,0.0038112
44,QS,1,0.208250595379951,-1,0.0003621
45,DIRECT,0,0,0,3.382508
45,LUT,0.000237844278256549,2.18228068314116e-05,0.000109721275282074,0.0109486
45,LTI_EXACT,0.106160964905475,0.00974053379442462,-0.00888946534493154,0.0004921
45,SCHEDULED_EXACT,0.00297103265427187,0.000272599669747178,-0.00503128763927123,0.0074983
45,QS,1,0.0917524986994751,-1,0.0004043
46,DIRECT,0,0,0,3.4284589
46,LUT,0.000245464377122683,2.69853454277561e-05,0.000109721124015582,0.0105107
46,LTI_EXACT,0.0869026316251144,0.00955371838665076,-0.0088894779976068,0.0005774
46,SCHEDULED_EXACT,0.00284276677177559,0.0003125221028246,-0.00503128683700546,0.006989
46,QS,1,0.109935892711099,-1,0.0004641
47,DIRECT,0,0,0,6.1138626
47,LUT,0.000246114364993739,1.09892514504826e-05,0.000109721275321593,0.0172564
47,LTI_EXACT,0.224162462307908,0.0100090771382791,-0.00888946534238731,0.0006807
47,SCHEDULED_EXACT,0.002707136281951,0.000120876330456537,-0.00503128763971553,0.0125761
47,QS,1,0.0446509956895939,-1,0.0008257
48,DIRECT,0,0,0,6.2089819
48,LUT,0.000250971413037058,1.37319639087752e-05,0.00010972127534935,0.0193661
48,LTI_EXACT,0.182036053084344,0.00996014837228095,-0.0088894653423598,0.0011313
48,SCHEDULED_EXACT,0.00265436216763272,0.000145234092782387,-0.00503128763968792,0.011409
48,QS,1,0.0547152512017279,-1,0.0009562
49,DIRECT,0,0,0,2.5029232
49,LUT,0.000192328850453033,3.22618078500874e-05,7.1500304863893e-05,0.0096617
49,LTI_EXACT,0.420083853652359,0.070466102904131,-0.0839878976080604,0.0006679
49,SCHEDULED_EXACT,0.00123221442896284,0.000206695277612612,-0.00176052343155862,0.0064295
49,QS,1,0.167742945346443,-1,0.0004658
50,DIRECT,0,0,0,2.3608775
50,LUT,0.000194762465684473,3.80008109545321e-05,7.1500304863893e-05,0.0134745
50,LTI_EXACT,0.362953538486143,0.0708171810868074,-0.113531425247736,0.0004752
50,SCHEDULED_EXACT,0.0011835141132205,0.000230919730454503,-0.00176052343155862,0.0072286
50,QS,1,0.195113626339563,-1,0.000524
51,DIRECT,0,0,0,3.722057
51,LUT,0.000185546965527386,1.57869458714713e-05,7.1500304863893e-05,0.0104202
51,LTI_EXACT,0.81848458562983,0.0696393595726283,-0.0784166416165595,0.0005351
51,SCHEDULED_EXACT,0.00128898980325414,0.00010967149042299,-0.00176052343155862,0.0087438
51,QS,1,0.0850832878166427,-1,0.0004213
52,DIRECT,0,0,0,3.3350124
52,LUT,0.000191575563693568,1.95374555697014e-05,7.1500304863893e-05,0.0097687
52,LTI_EXACT,0.68415493430171,0.0697721900121461,-0.0784167156227097,0.0005341
52,SCHEDULED_EXACT,0.00124911785954582,0.000127388818342369,-0.00176052343155862,0.0053069
52,QS,1,0.10198302535574,-1,0.000882
53,DIRECT,0,0,0,5.6499563
53,LUT,0.00019344986702966,7.99541377238363e-06,7.1500304863893e-05,0.0155507
53,LTI_EXACT,1.68016732910136,0.0694424514695913,-0.0784166416091151,0.0008329
53,SCHEDULED_EXACT,0.00123718061381248,5.11335110769847e-05,-0.00176052343155862,0.0118736
53,QS,1,0.0413306759790007,-1,0.0008806
54,DIRECT,0,0,0,5.9225859
54,LUT,0.000197015099960011,9.97541430793818e-06,7.1500304863893e-05,0.0162562
54,LTI_EXACT,1.37220172967762,0.069478333236295,-0.0784166416091151,0.0012701
54,SCHEDULED_EXACT,0.00121136992138741,6.13349781233346e-05,-0.00176052343155862,0.0118626
54,QS,1,0.0506327398760953,-1,0.0007489
55,DIRECT,0,0,0,2.2897881
55,LUT,0.000532969903494745,8.89444991869843e-05,0.000342452265847958,0.0168
55,LTI_EXACT,0.167034286595863,0.0278754595163941,-0.0362706980437658,0.000668
55,SCHEDULED_EXACT,0.00043444344558936,7.25019451185474e-05,-0.000657156360906957,0.0055086
55,QS,1,0.166884656345068,-1,0.0006486
56,DIRECT,0,0,0,2.5690993
56,LUT,0.000536824677942994,0.000104244456086178,0.000342452265847958,0.0090842
56,LTI_EXACT,0.14411851967156,0.02798596508766,-0.0673532167082697,0.0005302
56,SCHEDULED_EXACT,0.000408433824547922,7.931260174242e-05,-0.000657156360906957,0.0049733
56,QS,1,0.194187153402899,-1,0.0005542
57,DIRECT,0,0,0,4.1272399
57,LUT,0.000520147267981569,4.40109969050219e-05,0.000342452265847958,0.013184
57,LTI_EXACT,0.326349966967196,0.027613309288123,-0.0304092223779944,0.0007263
57,SCHEDULED_EXACT,0.000465618540283193,3.93971811384205e-05,-0.000657156360906957,0.0074949
57,QS,1,0.0846125695820849,-1,0.0006106
58,DIRECT,0,0,0,3.8719516
58,LUT,0.000531014892517339,5.38534891120035e-05,0.000342452265847958,0.0116007
58,LTI_EXACT,0.272692158784811,0.027655390481477,-0.030409300239297,0.0015078
58,SCHEDULED_EXACT,0.000444956619872267,4.51257899190136e-05,-0.000657156360906957,0.0099843
58,QS,1,0.101416155875977,-1,0.0004787
59,DIRECT,0,0,0,7.6377391
59,LUT,0.00053518654486473,2.19883285956433e-05,0.000342452265847958,0.0245141
59,LTI_EXACT,0.670581357325841,0.0275510723811637,-0.0304092223701774,0.0007426
59,SCHEDULED_EXACT,0.000436944727644,1.79520287678356e-05,-0.000657156360906957,0.011137
59,QS,1,0.0410853538950628,-1,0.0006417
60,DIRECT,0,0,0,6.4326938
60,LUT,0.000541428471327438,2.72507914570575e-05,0.000342452265847958,0.021153
60,LTI_EXACT,0.547620076452334,0.0275624229078922,-0.0304092223701774,0.0007225
60,SCHEDULED_EXACT,0.000423937950543813,2.13373424058728e-05,-0.000657156360906957,0.0169875
60,QS,1,0.0503312864028851,-1,0.0007253
61,DIRECT,0,0,0,2.832248
61,LUT,0.000734182686966546,0.000121947021697185,-0.000780816332445609,0.0173433
61,LTI_EXACT,0.0568741837765518,0.00944674594774919,0.0352687957262553,0.0010127
61,SCHEDULED_EXACT,0.000248084491127953,4.12065898030282e-05,0.000557978399962439,0.0088976
61,QS,1,0.166099015765461,-1,0.0005825
62,DIRECT,0,0,0,3.291833
62,LUT,0.000736953911106459,0.000142481182646568,-0.000780816332445609,0.0080722
62,LTI_EXACT,0.0494855396032768,0.00956743440847269,0.0352687957262553,0.0010449
62,SCHEDULED_EXACT,0.00024321940674517,4.70235494966284e-05,0.000557978399962439,0.0069978
62,QS,1,0.193337982876904,-1,0.0005868
63,DIRECT,0,0,0,3.8068828
63,LUT,0.000717123737437382,6.03693325454322e-05,0.00047049099665375,0.0112105
63,LTI_EXACT,0.108832061746912,0.00916176467771437,0.0337017736430929,0.0007053
63,SCHEDULED_EXACT,0.000238315915403622,2.00620506570898e-05,-9.84905634046039e-05,0.008246
63,QS,1,0.0841825885741281,-1,0.0004592
64,DIRECT,0,0,0,3.5824048
64,LUT,0.000726797785912434,7.33328916631662e-05,0.000470490662715876,0.0144095
64,LTI_EXACT,0.0912561235558176,0.0092076166879319,0.0337018539482548,0.0006573
64,SCHEDULED_EXACT,0.000232586922993419,2.34676989346257e-05,-9.84903317543227e-05,0.0075725
64,QS,1,0.10089861731087,-1,0.0004873
65,DIRECT,0,0,0,6.6706971
65,LUT,0.000735802905197615,3.00663536669997e-05,0.000470490996744849,0.0199306
65,LTI_EXACT,0.222530858768379,0.00909304849748359,0.0337017736350612,0.0007804
65,SCHEDULED_EXACT,0.000247304891330717,1.01053641862576e-05,-9.84905635459699e-05,0.0111919
65,QS,1,0.0408619665057244,-1,0.0006688
66,DIRECT,0,0,0,6.5839404
66,LUT,0.000739715540614474,3.70278400374334e-05,0.000470490996744849,0.021639
66,LTI_EXACT,0.181902984256555,0.00910549290040384,0.0337017736350612,0.0010316
66,SCHEDULED_EXACT,0.000238411450215942,1.19341294821996e-05,-9.84905635459699e-05,0.0126849
66,QS,1,0.0500568637596484,-1,0.0013985
67,DIRECT,0,0,0,2.6772234
67,LUT,0.00021903217303193,3.61996613663434e-05,7.40110763113154e-05,0.0119694
67,LTI_EXACT,0.179876224898035,0.0297283195387732,0.111568172078331,0.0006247
67,SCHEDULED_EXACT,0.000854196306204131,0.000141173858602331,0.000723839429495512,0.0046731
67,QS,1,0.165270977615997,-1,0.0005676
68,DIRECT,0,0,0,2.5421388
68,LUT,0.000220434247761869,4.24190831716795e-05,-0.000114304041482564,0.0076107
68,LTI_EXACT,0.156534639421594,0.0301226145950178,0.112340758525899,0.0004453
68,SCHEDULED_EXACT,0.000817772691589959,0.000157367415328115,0.00141938442216631,0.0041113
68,QS,1,0.192434177548963,-1,0.000452
69,DIRECT,0,0,0,3.5077558
69,LUT,0.000212636571544877,1.78050485508736e-05,7.79000878426093e-05,0.0141839
69,LTI_EXACT,0.344211165938011,0.0288224009480214,0.105026649899578,0.0006522
69,SCHEDULED_EXACT,0.000886183097203091,7.42042300439108e-05,-0.00115916524677648,0.0060649
69,QS,1,0.083734648379222,-1,0.0004888
70,DIRECT,0,0,0,3.8119078
70,LUT,0.000218565676265357,2.19348648045984e-05,7.78997797617734e-05,0.014267
70,LTI_EXACT,0.288639985726028,0.0289673985974583,0.105026730391791,0.00052
70,SCHEDULED_EXACT,0.000855351874025948,8.58416016535934e-05,-0.00115916513853175,0.0086208
70,QS,1,0.100358231811145,-1,0.0007726
71,DIRECT,0,0,0,6.3660252
71,LUT,0.000221071854297077,8.98146573598996e-06,7.79000879065976e-05,0.0182847
71,LTI_EXACT,0.704109368288589,0.0286057860498848,0.105026649891769,0.000702
71,SCHEDULED_EXACT,0.000856292165252447,3.47885024381106e-05,-0.00115916524692963,0.0113751
71,QS,1,0.0406269073218187,-1,0.0006708
72,DIRECT,0,0,0,6.2677826
72,LUT,0.000224443482471186,1.11701801187044e-05,7.79000878904629e-05,0.0191294
72,LTI_EXACT,0.575568873584681,0.0286451088615865,0.105026649891769,0.0008052
72,SCHEDULED_EXACT,0.000832924797187825,4.14532866246976e-05,-0.00115916524692963,0.0126391
72,QS,1,0.0497683425498375,-1,0.0006442
