time_s,state_u,state_v,state_w,state_p,state_q,state_r,state_phi,state_theta,state_psi,state_viLeft,state_viRight,state_collectiveActuator,state_cyclicActuator,state_elevatorActuator,state_hUp,cmd_collectiveCommand,cmd_cyclicLongCommand,cmd_elevatorCommand,out_q,out_theta,out_wBody,out_verticalVelocityUp,out_inertialAccelerationDown,out_specificForceBodyZ,out_thrustLeft,out_thrustRight,out_viLeft,out_viRight,out_FxAeroProp,out_FzAeroProp,out_My,out_hUp,targetViLeft,targetViRight
1,0.00762461856435671,3.64636713524655e-16,-4.52936223857493e-06,2.85283514056632e-17,-0.0010982493816357,1.20141653090504e-17,4.2549182777041e-17,-0.000234743023185356,1.25518141393286e-17,16.4912628973074,16.4912628973074,0.292683210286591,0.00348392002955144,0,4.86224888507222e-07,0.292683210286591,0.00349065850398866,0,-0.0010982493816357,-0.000234743023185356,-4.52936223857493e-06,2.73953611778686e-06,-1.23255227728836e-05,-9.80666669207442,30226.7267486828,30226.7267486828,16.4912628973074,16.4912628973074,104.702332311228,-58840.0001524465,-79.062260716781,4.86224888507222e-07,16.4912615013744,16.4912615013744
1.05,0.00862661445864874,3.77384884462884e-16,-5.92936136479797e-06,-6.40764334047376e-17,-0.00123013390308854,1.20726006892303e-17,4.09573998838475e-17,-0.000292951707121761,1.31556251372549e-17,16.4912622623202,16.4912622623202,0.292683210286591,0.00348705166389322,0,6.39383554359945e-07,0.292683210286591,0.00349065850398866,0,-0.00123013390308854,-0.000292951707121761,-5.92936136479797e-06,3.40217971417199e-06,-1.41692013878751e-05,-9.80666970602051,30226.726282013,30226.726282013,16.4912622623202,16.4912622623202,104.782012187721,-58840.0182361231,-79.1920644665676,6.39383554359945e-07,16.4912598810241,16.4912598810241
1.1,0.00965922825160995,3.9599150965082e-16,-7.61076811161138e-06,-1.74574708587174e-17,-0.00136220570186376,1.10169293578673e-17,3.95945553798827e-17,-0.000357759515651844,1.37873822704376e-17,16.4912613250042,16.4912613250042,0.292683210286591,0.00348872786863974,0,8.27948076896107e-07,0.292683210286591,0.00349065850398866,0,-0.00136220570186376,-0.000357759515651844,-7.61076811161138e-06,4.15508687740308e-06,-1.59311119826248e-05,-9.80667280857969,30226.7256485268,30226.7256485268,16.4912613250042,16.4912613250042,104.817013216786,-58840.0368514781,-79.2904308853965,8.27948076896107e-07,16.4912580971967,16.4912580971967
1.15,0.0107254192070963,4.14553897903719e-16,-9.59658981309971e-06,-1.54982325654039e-17,-0.00149442661322423,8.87276132150131e-18,3.88103806486221e-17,-0.000429174751938597,1.42633771601115e-17,16.4912601163867,16.4912601163867,0.292683210286591,0.00348962508984858,0,1.05631809359748e-06,0.292683210286591,0.00349065850398866,0,-0.00149442661322423,-0.000429174751938597,-9.59658981309971e-06,4.99350994296172e-06,-1.7586380831089e-05,-9.80667598776663,30226.7248650736,30226.7248650736,16.4912601163867,16.4912601163867,104.827724930225,-58840.0559265998,-79.3728556869923,1.05631809359748e-06,16.4912560966135,16.4912560966135
1.2,0.0118282764952269,4.37899741512597e-16,-1.19109967602402e-05,7.46575506465494e-17,-0.00162677775233482,7.97114210994378e-18,3.81766160807949e-17,-0.000507204341608679,1.4713812537271e-17,16.4912586455638,16.4912586455638,0.292683210286591,0.00349010533306904,0,1.32862801958287e-06,0.292683210286591,0.00349065850398866,0,-0.00162677775233482,-0.000507204341608679,-1.19109967602402e-05,5.9116422932526e-06,-1.911679402984e-05,-9.80667923949305,30226.7239347931,30226.7239347931,16.4912586455638,16.4912586455638,104.825025736023,-58840.0754369583,-79.44770954962,1.32862801958287e-06,16.4912538381468,16.4912538381468
1.25,0.0129709597324882,4.57821480299603e-16,-1.457978041748e-05,5.57163216001884e-17,-0.00175925067758715,7.9725559220581e-18,4.35122089760073e-17,-0.000591854553651019,1.50890336666058e-17,16.4912569084892,16.4912569084892,0.292683210286591,0.00349036239998307,0,1.64870076521195e-06,0.292683210286591,0.00349065850398866,0,-0.00175925067758715,-0.000591854553651019,-1.457978041748e-05,6.90285672918786e-06,-2.05072910326008e-05,-9.80668256406755,30226.7228539417,30226.7228539417,16.4912569084892,16.4912569084892,104.814706255262,-58840.0953844053,-79.5195514071227,1.64870076521195e-06,16.4912512872374,16.4912512872374
1.3,0.0141566672603641,4.75429109169032e-16,-1.76306738049616e-05,2.52959115244376e-17,-0.00189184266970506,8.42435402916631e-18,4.36141870684508e-17,-0.000683131391982611,1.5435396086168e-17,16.4912548929684,16.4912548929684,0.292683210286591,0.00349050000400427,0,2.02000967682284e-06,0.292683210286591,0.00349065850398866,0,-0.00189184266970506,-0.000683131391982611,-1.76306738049616e-05,7.95980663189577e-06,-2.17439018071616e-05,-9.8066859641457,30226.7216150729,30226.7216150728,16.4912548929684,16.4912548929684,104.799832143646,-58840.1157848742,-79.5908983059629,2.02000967682284e-06,16.4912484122465,16.4912484122465
1.35,0.0153886191775426,4.94468781021159e-16,-2.10935927965156e-05,9.41127723258745e-17,-0.00202455419946634,1.1449838001905e-17,4.68842944862413e-17,-0.000781040811863589,1.59516262843124e-17,16.4912525814327,16.4912525814327,0.292683210286591,0.00349057366135034,0,2.4456433574267e-06,0.292683210286591,0.00349065850398866,0,-0.00202455419946634,-0.000781040811863589,-2.10935927965156e-05,9.07444796881707e-06,-2.28125522629233e-05,-9.80668944355021,30226.7202085307,30226.7202085307,16.4912525814327,16.4912525814327,104.782011200322,-58840.1366613013,-79.6631745145248,2.4456433574267e-06,16.4912451821788,16.4912451821788
1.4,0.0166700483143472,5.2355906486391e-16,-2.50008321811381e-05,1.03577312413321e-16,-0.00215738757313945,9.65503777343653e-18,5.21673272573348e-17,-0.000885588842027293,1.64773658552042e-17,16.4912499524222,16.4912499524222,0.292683210286591,0.00349061308901083,0,2.92827034263947e-06,0.292683210286591,0.00349065850398866,0,-0.00215738757313945,-0.000885588842027293,-2.50008321811381e-05,1.02380155238911e-05,-2.36983854335983e-05,-9.80669300660578,30226.7186231587,30226.7186231587,16.4912499524222,16.4912499524222,104.762070853593,-58840.1580396347,-79.7372189720879,2.92827034263947e-06,16.4912415653034,16.4912415653034
1.45,0.018004195451127,5.52376636069373e-16,-2.93872366160178e-05,8.74093022555433e-17,-0.0022903462067594,8.70666026095455e-18,5.63501916537079e-17,-0.000996781656433714,1.68969109250407e-17,16.491246981345,16.491246981345,0.292683210286591,0.00349063419403965,0,3.47010187954056e-06,0.292683210286591,0.00349065850398866,0,-0.0022903462067594,-0.000996781656433714,-2.93872366160178e-05,1.14409732241165e-05,-2.43853764607963e-05,-9.806696657766,30226.7168466348,30226.7168466348,16.491246981345,16.491246981345,104.740420807539,-58840.179946596,-79.8135569054348,3.47010187954056e-06,16.4912375283137,16.4912375283137
1.5,0.0193943068114135,5.79963831687578e-16,-3.42903578116649e-05,8.53495659687238e-17,-0.00242343423698979,1.0867977016554e-17,6.08962645075154e-17,-0.00111462561902421,1.73346211057871e-17,16.491243640834,16.491243640834,0.292683210286591,0.00349064549124156,0,4.07285181969523e-06,0.292683210286591,0.00349065850398866,0,-0.00242343423698979,-0.00111462561902421,-3.42903578116649e-05,1.26729497516523e-05,-2.48561130953899e-05,-9.80670040140409,30226.7148656265,30226.7148656265,16.491243640834,16.491243640834,104.717247160058,-58840.2024084245,-79.8925452078118,4.07285181969523e-06,16.4912330357972,16.4912330357972
