time_s,state_u,state_v,state_w,state_p,state_q,state_r,state_phi,state_theta,state_psi,state_collectiveActuator,state_cyclicActuator,state_elevatorActuator,state_hUp,cmd_collectiveCommand,cmd_cyclicLongCommand,cmd_elevatorCommand,out_q,out_theta,out_wBody,out_verticalVelocityUp,out_inertialAccelerationDown,out_specificForceBodyZ,out_thrustLeft,out_thrustRight,out_viLeft,out_viRight,out_FxAeroProp,out_FzAeroProp,out_My,out_hUp,targetViLeft,targetViRight
1.5,-0.000209968869754592,-8.85660256620141e-16,-0.153366522390223,1.09217813339828e-16,2.1816150792878e-05,1.74544129509159e-17,-1.04967142678725e-16,1.59792449683193e-05,1.02493211172506e-17,0.296173855776725,0,0,0.0729657726290959,0.29617386879058,0,0,2.1816150792878e-05,1.59792449683193e-05,-0.153366522390223,0.153366519015499,-0.153840136889574,-9.96049013929723,30708.491880098,30708.4918800981,16.5456616788967,16.5456616788967,-0.426561082079118,-59762.9408357834,0.470480414095065,0.0729657726290959,16.5456616697913,16.5456616697913
1.55,-0.000221391579913309,-9.4227115901135e-16,-0.161025179365899,8.47570639782658e-17,2.26029836285862e-05,1.61170789916384e-17,-1.00079492978067e-16,1.70897006832181e-05,1.11688594714475e-17,0.296173861824461,0,0,0.0808258425388218,0.29617386879058,0,0,2.26029836285862e-05,1.70897006832181e-05,-0.161025179365899,0.161025175558869,-0.152507919197821,-9.95915792182365,30704.7124209927,30704.7124209927,16.5408275479597,16.5408275479597,-0.411303309087093,-59754.9475309419,0.473741338443329,0.0808258425388218,16.5408275391328,16.5408275391327
1.6,-0.000233223849286066,-9.93499499666374e-16,-0.168617494860315,1.40186398384634e-16,2.33953623017827e-05,1.73140974317523e-17,-9.40484055622073e-17,1.82396357644052e-05,1.19811250077833e-17,0.296173865061722,0,0,0.0890671844923728,0.29617386879058,0,0,2.33953623017827e-05,1.82396357644052e-05,-0.168617494860315,0.168617490578349,-0.151186478052188,-9.95783648091075,30700.9642933712,30700.9642933712,16.5360357216144,16.5360357216144,-0.395453678730873,-59747.0188854645,0.47713495058594,0.0890671844923728,16.5360357130579,16.5360357130579
1.65,-0.000245479671099676,-1.0419423142839e-15,-0.176144007622979,2.23399695290891e-16,2.41935056367808e-05,2.06215995399155e-17,-8.59688499831912e-17,1.94293329936274e-05,1.29015153488799e-17,0.296173866794579,0,0,0.0976864948844118,0.29617386879058,0,0,2.41935056367808e-05,1.94293329936274e-05,-0.176144007622979,0.176144002820225,-0.149875803189644,-9.95652580629631,30697.2474643832,30697.2474643832,16.5312859019323,16.5312859019323,-0.379029104276989,-59739.1548377779,0.480658476448635,0.0976864948844118,16.5312858936384,16.5312858936384
1.7,-0.000258173318142923,-1.08072369606118e-15,-0.183605255023845,2.87009523424236e-16,2.49976278964467e-05,2.48779055296427e-17,-7.21609367601711e-17,2.06590859792929e-05,1.39878703124731e-17,0.296173867722151,0,0,0.106680497018929,0.29617386879058,0,0,2.49976278964467e-05,2.06590859792929e-05,-0.183605255023845,0.183605249651039,-0.148575852975556,-9.95522585634658,30693.5618046462,30693.5618046462,16.5265777659574,16.5265777659574,-0.36204612594341,-59731.3551380795,0.484309216511244,0.106680497018929,16.5265777579185,16.5265777579185
1.75,-0.000271319344702282,-1.11409680664293e-15,-0.191001771891799,2.40933716894367e-16,2.58079389068849e-05,2.20185092980372e-17,-5.76750937487379e-17,2.19291989315141e-05,1.51916217122511e-17,0.296173868218666,0,0,0.116045941008158,0.29617386879058,0,0,2.58079389068849e-05,2.19291989315141e-05,-0.191001771891799,0.191001765896057,-0.147286569156028,-9.95393657280858,30689.9071337772,30689.9071337772,16.5219109785969,16.5219109785969,-0.344520920812432,-59723.6194368515,0.488084546177719,0.116045941008158,16.5219109708057,16.5219109708057
1.8,-0.000284932588477169,-1.14013075480506e-15,-0.198334089901615,2.81121724798965e-16,2.66246441821244e-05,2.36660029701637e-17,-4.58391229358658e-17,2.32399864433885e-05,1.63251339065368e-17,0.296173868484443,0,0,0.125779603628544,0.29617386879058,0,0,2.66246441821244e-05,2.32399864433885e-05,-0.198334089901615,0.198334083226226,-0.146007884755732,-9.95265788870796,30686.2832447655,30686.2832447655,16.5172851995146,16.5172851995146,-0.326469310884777,-59715.9473322477,0.491981915460938,0.125779603628544,16.5172851919639,16.5172851919639
1.85,-0.000299028172464911,-1.16431140066776e-15,-0.205602737254576,2.92855845767404e-16,2.74479450479558e-05,2.4589694372405e-17,-3.1404340841165e-17,2.45917732784954e-05,1.75520577998461e-17,0.296173868626709,0,0,0.13587828815417,0.29617386879058,0,0,2.74479450479558e-05,2.45917732784954e-05,-0.205602737254576,0.205602729838773,-0.144739728306468,-9.95138973257754,30682.6899170196,30682.6899170196,16.5127000868128,16.5127000868128,-0.307906770100847,-59708.3383954652,0.495998848337287,0.13587828815417,16.5127000794959,16.5127000794959
1.9,-0.000313621506810995,-1.18478394423005e-15,-0.212808238516305,3.23290396716111e-16,2.82780387645126e-05,2.61199718198091e-17,-1.57585157318737e-17,2.59848941645545e-05,1.88358419666897e-17,0.296173868702862,0,0,0.146338824178545,0.29617386879058,0,0,2.82780387645126e-05,2.59848941645545e-05,-0.212808238516305,0.212808230295038,-0.143482026111523,-9.95013203072171,30679.1269233489,30679.1269233489,16.5081552989966,16.5081552989966,-0.288848430699334,-59700.7921843303,0.50013294189376,0.146338824178545,16.5081552919068,16.5081552919068
1.95,-0.000328728290622814,-1.19784746227426e-15,-0.219951114538822,3.53055236256325e-16,2.91151186473766e-05,2.86945397697421e-17,1.80125852642849e-18,2.7419693593177e-05,2.01868013879336e-17,0.296173868743626,0,0,0.157158067430609,0.29617386879058,0,0,2.91151186473766e-05,2.7419693593177e-05,-0.219951114538822,0.219951105442509,-0.142234703458506,-9.94888470842922,30675.5940337021,30675.5940337021,16.5036504960175,16.5036504960175,-0.269309089236556,-59693.3082505753,0.504381865419954,0.157158067430609,16.5036504891482,16.5036504891482
2,-0.000344364513746725,-1.20773084667243e-15,-0.227031882427694,3.48200762334099e-16,2.99593741871072e-05,2.86668488429227e-17,1.97414338962374e-17,2.88965256256331e-05,2.16298438766413e-17,0.296173868765446,0,0,0.168332899588082,0.29617386879058,0,0,2.99593741871072e-05,2.88965256256331e-05,-0.227031882427694,0.227031872381969,-0.140997685269281,-9.94764769062314,30672.0910171656,30672.0910171656,16.4991853398241,16.4991853398241,-0.249303212326567,-59685.8861437388,0.508743359437665,0.168332899588082,16.4991853331692,16.4991853331692
2.05,-0.000360546458509049,-1.20246019848333e-15,-0.234051055533376,2.80385163786069e-16,3.08109911671492e-05,2.85044101982206e-17,3.52054601989063e-17,3.04157537045548e-05,2.30207935405594e-17,0.296173868777126,0,0,0.179860228089847,0.29617386879058,0,0,3.08109911671492e-05,3.04157537045548e-05,-0.234051055533376,0.234051044458822,-0.139770896448527,-9.94642090220941,30668.6176430333,30668.6176430333,16.4947594946502,16.4947594946502,-0.228844942223156,-59678.5254132565,0.51321523472859,0.179860228089847,16.4947594882037,16.4947594882037
2.1,-0.000377290701422226,-1.18246358400898e-15,-0.241009143455527,2.83507305645589e-16,3.16701517801214e-05,2.9429816905791e-17,4.90393050962739e-17,3.1977750471495e-05,2.44867453376593e-17,0.296173868783378,0,0,0.191736985948239,0.29617386879058,0,0,3.16701517801214e-05,3.1977750471495e-05,-0.241009143455527,0.241009131267393,-0.13855426207094,-9.94520426826409,30665.1736813781,30665.1736813781,16.4903726271606,16.4903726271606,-0.207948102256683,-59671.2256095845,0.517795371352205,0.191736985948239,16.4903726209165,16.4903726209165
2.15,-0.000394614114857336,-1.17294753763783e-15,-0.247906652054295,2.47602033429992e-16,3.25370347424713e-05,3.1078427151073e-17,6.19959136502043e-17,3.35828975902586e-05,2.59890923177266e-17,0.296173868786725,0,0,0.20396013156176,0.29617386879058,0,0,3.25370347424713e-05,3.35828975902586e-05,-0.247906652054295,0.247906638662214,-0.137347707482019,-9.94399771413407,30661.7589033562,30661.7589033562,16.486024406522,16.486024406522,-0.186626202179696,-59663.9862848044,0.522481717683845,0.20396013156176,16.4860244004748,16.4860244004748
2.2,-0.0004125338686846,-1.14335312471054e-15,-0.25474408346538,2.19812449966614e-16,3.34118154075265e-05,3.11759520754763e-17,7.26448059130582e-17,3.52315855759274e-05,2.7510061381765e-17,0.296173868788516,0,0,0.216526648528455,0.29617386879058,0,0,3.34118154075265e-05,3.52315855759274e-05,-0.25474408346538,0.254744068773056,-0.136151158352515,-9.94280116549157,30658.373081369,30658.373081369,16.4817145044338,16.4817145044338,-0.164892443399249,-59656.8069929494,0.527272289450227,0.216526648528455,16.481714498578,16.481714498578
2.25,-0.000431067431884818,-1.10781181147071e-15,-0.261521936011226,1.64864436550182e-16,3.42946658769699e-05,2.75765254239829e-17,8.29239919914921e-17,3.69242136294972e-05,2.90155121402042e-17,0.296173868789475,0,0,0.229433545458032,0.29617386879058,0,0,3.42946658769699e-05,3.69242136294972e-05,-0.261521936011226,0.261521919916121,-0.134964538078894,-9.94161454573463,30655.0159816055,30655.0159816055,16.4774426008726,16.4774426008726,-0.1427597244991,-59649.6872744078,0.532165168751266,0.229433545458032,16.4774426169692,16.4774426169692
2.3,-0.000450232574129965,-1.07008290953291e-15,-0.268240704514506,8.63479894588759e-17,3.51857551105729e-05,2.84870519613408e-17,8.97347102961896e-17,3.86611894780457e-05,3.03777069245329e-17,0.296173868789988,0,0,0.242677855786635,0.29617386879058,0,0,3.51857551105729e-05,3.86611894780457e-05,-0.268240704514506,0.268240686907511,-0.133787778423455,-9.94043778662715,30651.6873945651,30651.6873945651,16.4732083610437,16.4732083610437,-0.120240645229738,-59642.6267197629,0.537158503151147,0.242677855786635,16.4732083766371,16.4732083766371
