time_s,state_u,state_v,state_w,state_p,state_q,state_r,state_phi,state_theta,state_psi,state_viLeft,state_viRight,state_collectiveActuator,state_cyclicActuator,state_elevatorActuator,state_hUp,cmd_collectiveCommand,cmd_cyclicLongCommand,cmd_elevatorCommand,out_q,out_theta,out_wBody,out_verticalVelocityUp,out_inertialAccelerationDown,out_specificForceBodyZ,out_thrustLeft,out_thrustRight,out_viLeft,out_viRight,out_FxAeroProp,out_FzAeroProp,out_My,out_hUp,targetViLeft,targetViRight
1.2,-2.4490687066455e-07,-3.06992760054637e-16,-0.0537102431326395,1.23822571838892e-16,1.46152659306003e-07,1.77525842574848e-17,-6.2454406537597e-18,4.26464670234267e-08,1.17454347135547e-17,16.5349506278173,16.5349506278173,0.294428262992249,1.82370044221024e-05,0,0.0175765697034551,0.294428539609925,1.82370044221024e-05,0,1.46152659306003e-07,4.26464670234267e-08,-0.0537102431326395,0.053710243132629,-0.0801377965079968,-9.88678779650793,30476.6814709815,30476.6814709815,16.5349506278173,16.5349506278173,0.0103715699771604,-59320.7267790476,0.0089623830175459,0.0175765697034551,16.5300130694798,16.5300130694798
1.25,-1.69192713760733e-07,-3.144981451933e-16,-0.057700136416107,4.59510358829442e-17,1.61467462680836e-07,1.99767559782529e-17,-4.90740276003421e-19,5.03337861944024e-08,1.26539393838456e-17,16.5324191745596,16.5324191745596,0.294428391540677,1.82370044221024e-05,0,0.0203619707326255,0.294428539609925,1.82370044221024e-05,0,1.61467462680836e-07,5.03337861944024e-08,-0.057700136416107,0.0577001364160984,-0.0794584195932289,-9.88610841959313,30474.7491856382,30474.7491856382,16.5324191745596,16.5324191745596,0.0131889639426227,-59316.6505175588,0.00942084739988996,0.0203619707326255,16.5275119681374,16.5275119681374
1.3,-7.31768253749277e-08,-3.08954096303094e-16,-0.061656145465316,1.135127912557e-16,1.77573479062858e-07,2.00378351618827e-17,3.25729100077805e-18,5.88064009346632e-08,1.36855846054157e-17,16.5299046921523,16.5299046921523,0.294428460350702,1.82370044221024e-05,0,0.0233460185698193,0.294428539609925,1.82370044221024e-05,0,1.77573479062858e-07,5.88064009346632e-08,-0.061656145465316,0.0616561454653116,-0.0787826350603071,-9.88543263506016,30472.8265466025,30472.8265466025,16.5299046921523,16.5299046921523,0.0161750199954757,-59312.595810361,0.00991170014353449,0.0233460185698193,16.5250333831165,16.5250333831165
1.35,4.41390520935637e-08,-3.01725233117772e-16,-0.0655784754131633,1.35727037625076e-16,1.94523979263087e-07,2.05183757585068e-17,9.17916174903688e-18,6.81052096441691e-08,1.47310938647644e-17,16.5274092586023,16.5274092586023,0.294428497183664,1.82370044221024e-05,0,0.0265270239407426,0.294428539609925,1.82370044221024e-05,0,1.94523979263087e-07,6.81052096441691e-08,-0.0655784754131633,0.0655784754131662,-0.0781113634543887,-9.88476136345419,30470.9165399505,30470.9165399506,16.5274092586023,16.5274092586023,0.0193247793108961,-59308.5681807251,0.0104340807758738,0.0265270239407426,16.5225766466903,16.5225766466903
1.4,1.83692561558449e-07,-2.95712594243124e-16,-0.0694673650572153,5.46562589134195e-17,2.12370767168918e-07,1.90242181433566e-17,1.41890128360915e-17,7.82737378225952e-08,1.57426057371413e-17,16.5249339024829,16.5249339024829,0.294428516899791,1.82370044221024e-05,0,0.0299033087622849,0.294428539609925,1.82370044221024e-05,0,2.12370767168918e-07,7.82737378225952e-08,-0.0694673650572153,0.0694673650572294,-0.0774450774449066,-9.88409507744464,30469.0207040241,30469.0207040241,16.5249339024829,16.5249339024829,0.0226334725403752,-59304.5704646678,0.0109870950851227,0.0299033087622849,16.5201413191063,16.5201413191063
1.45,3.4636086387799e-07,-2.94081487405573e-16,-0.0733230702345029,1.20986858673984e-16,2.31164146727834e-07,2.41726929052157e-17,1.88268068488588e-17,8.93580637226205e-08,1.6779674213606e-17,16.5224790912465,16.5224790912465,0.294428527453534,1.82370044221024e-05,0,0.0334732073667561,0.294428539609925,1.82370044221024e-05,0,2.31164146727834e-07,8.93580637226205e-08,-0.0733230702345029,0.0733230702345335,-0.0767840104715405,-9.88343401047119,30467.139802651,30467.139802651,16.5224790912465,16.5224790912465,0.0260964753148812,-59300.6040628271,0.0115698405370972,0.0334732073667561,16.517727083233,16.5177270832329
1.5,5.32960527878012e-07,-2.8807816861561e-16,-0.0771458548789354,8.27825609804129e-17,2.50952921044206e-07,2.55200258130467e-17,2.45897928847087e-17,1.01406743233701e-07,1.802136923641e-17,16.5200449926307,16.5200449926307,0.294428533102793,1.82370044221024e-05,0,0.0372350671076386,0.294428539609925,1.82370044221024e-05,0,2.50952921044206e-07,1.01406743233701e-07,-0.0771458548789354,0.077145854878989,-0.0761282666252526,-9.8827782666248,30465.2741855553,30465.2741855553,16.5200449926307,16.5200449926307,0.0297092838146695,-59296.6695997488,0.0121814201980651,0.0372350671076386,16.515333688258,16.515333688258
1.55,7.4424729656418e-07,-2.78492619052998e-16,-0.0809359862569758,4.97345383857018e-17,2.71784408058833e-07,2.56534675486658e-17,2.96005346788923e-17,1.14470735184422e-07,1.93360964182989e-17,16.5176316146069,16.5176316146069,0.294428536126756,1.82370044221024e-05,0,0.041187248632472,0.294428539609925,1.82370044221024e-05,0,2.71784408058833e-07,1.14470735184422e-07,-0.0809359862569758,0.0809359862570604,-0.0754778821478226,-9.88212788214725,30463.4239812271,30463.4239812271,16.5176316146069,16.5176316146069,0.0334675003429805,-59292.7672928835,0.0128209496426577,0.041187248632472,16.5129609195005,16.5129609195005
1.6,9.80915794798998e-07,-2.6957325923486e-16,-0.0846937324389924,1.39568602827159e-16,2.93704464759977e-07,3.08491128984282e-17,3.30234313851001e-17,1.286033276644e-07,2.0662978362034e-17,16.5152388802796,16.5152388802796,0.294428537745437,1.82370044221024e-05,0,0.0453281259797914,0.294428539609925,1.82370044221024e-05,0,2.93704464759977e-07,1.286033276644e-07,-0.0846937324389924,0.0846937324391179,-0.07483285676801,-9.88148285676729,30461.5892001557,30461.5892001557,16.5152388802796,16.5152388802796,0.0373668248694989,-59288.8971406037,0.0134875605589748,0.0453281259797914,16.5106085822508,16.5106085822508
1.65,1.24359921505224e-06,-2.5533746331431e-16,-0.0884193609454536,1.19021740134269e-16,3.16757515687865e-07,3.47250869344141e-17,4.03541254348693e-17,1.43860065677251e-07,2.22397941900718e-17,16.5128666679757,16.5128666679757,0.294428538611893,1.82370044221024e-05,0,0.0496560865819286,0.294428539609925,1.82370044221024e-05,0,3.16757515687865e-07,1.43860065677251e-07,-0.0884193609454536,0.0884193609456315,-0.0741931708040327,-9.88084317080314,30459.7697900939,30459.7697900939,16.5128666679757,16.5128666679757,0.0414030497327541,-59285.0590248189,0.0141804025242357,0.0496560865819286,16.508276493131,16.508276493131
1.7,1.53286900004481e-06,-2.34662120824755e-16,-0.0921131380289768,1.78489929287672e-16,3.40986583537014e-07,3.51171293102945e-17,4.69502427894873e-17,1.60298680277487e-07,2.39904978487523e-17,16.5105148327025,16.5105148327025,0.294428539075693,1.82370044221024e-05,0,0.0541695312176703,0.294428539609925,1.82370044221024e-05,0,3.40986583537014e-07,1.60298680277487e-07,-0.0921131380289768,0.0921131380292214,-0.0735587943170618,-9.88020879431597,30457.9656656364,30457.9656656364,16.5105148327025,16.5105148327025,0.0455720560655227,-59281.2527658958,0.0148986438231697,0.0541695312176703,16.5059644754659,16.5059644754659
1.75,1.84923453286395e-06,-2.08724549423969e-16,-0.0957753282966586,2.10336584042169e-16,3.66433320611828e-07,3.35734293892584e-17,5.50931686909799e-17,1.77979019262712e-07,2.56921549032126e-17,16.5081832176283,16.5081832176283,0.294428539323959,1.82370044221024e-05,0,0.0588668739384071,0.294428539609925,1.82370044221024e-05,0,3.66433320611828e-07,1.77979019262712e-07,-0.0957753282966586,0.0957753282969862,-0.0729296920102882,-9.87957969200897,30456.1767240495,30456.1767240495,16.5081832176283,16.5081832176283,0.0498698112107829,-59277.4781520538,0.0156414717290333,0.0588668739384071,16.5036723568016,16.5036723568016
1.8,2.19314283967911e-06,-1.86572746060476e-16,-0.0994061945145183,1.18950471351529e-16,3.93138040535659e-07,2.85491952320965e-17,6.28678494478159e-17,1.969629794466e-07,2.72931068521067e-17,16.5058716602246,16.5058716602246,0.294428539456852,1.82370044221024e-05,0,0.0637465419804248,0.294428539609925,1.82370044221024e-05,0,3.93138040535659e-07,1.969629794466e-07,-0.0994061945145183,0.0994061945149483,-0.0723058258505878,-9.878955825849,30454.4028537424,30454.4028537424,16.5058716602246,16.5058716602246,0.0542923666406519,-59273.734955094,0.0164080925359814,0.0637465419804248,16.5013999675727,16.5013999675727
1.85,2.56497830791821e-06,-1.55652436380956e-16,-0.103005997509393,4.57227491948033e-17,4.21139749852694e-07,3.40527997527786e-17,6.78512659539747e-17,2.17314440515854e-07,2.87771896713016e-17,16.5035799955491,16.5035799955491,0.294428539527987,1.82370044221024e-05,0,0.0688069756701075,0.294428539609925,1.82370044221024e-05,0,4.21139749852694e-07,2.17314440515854e-07,-0.103005997509393,0.103005997509948,-0.0716871564713171,-9.87833715646942,30452.6439387988,30452.6439387988,16.5035799955491,16.5035799955491,0.0588358561995562,-59270.0229388165,0.0171977314314817,0.0688069756701075,16.4991471403849,16.4991471403849
1.9,2.96506242096439e-06,-1.20477725627707e-16,-0.106574996122967,1.16948523100079e-16,4.50476179373238e-07,3.41333190846301e-17,7.13018422300407e-17,2.39099200461071e-07,3.04856820108243e-17,16.501308057998,16.501308057998,0.294428539566065,1.82370044221024e-05,0,0.0740466283256728,0.294428539609925,1.82370044221024e-05,0,4.50476179373238e-07,2.39099200461071e-07,-0.106574996122967,0.106574996123673,-0.0710736439226234,-9.87772364392037,30450.8998614005,30450.8998614005,16.501308057998,16.501308057998,0.06349649450485,-59266.3418635222,0.018009632307324,0.0740466283256728,16.4969137096265,16.4969137096265
1.95,3.39365350998339e-06,-8.40518025351832e-17,-0.110113447193683,1.19850430365166e-16,4.81183815146742e-07,3.37798859660238e-17,7.72731401816422e-17,2.62384912566191e-07,3.21830896818637e-17,16.4990556822402,16.4990556822402,0.294428539586447,1.82370044221024e-05,0,0.0794639661573794,0.294428539609925,1.82370044221024e-05,0,4.81183815146742e-07,2.62384912566191e-07,-0.110113447193683,0.11011344719457,-0.0704652480724996,-9.87711524806985,30449.1705031227,30449.1705031227,16.4990556822402,16.4990556822402,0.0682705754666405,-59262.6914884191,0.0188430575224084,0.0794639661573794,16.4946995112557,16.4946995112557
2,3.85094652270958e-06,-3.77478235610289e-17,-0.113621605553542,1.99573310682609e-16,5.13297929045233e-07,3.51493429330008e-17,8.36367723376821e-17,2.8724102393656e-07,3.3831077569368e-17,16.4968227037121,16.4968227037121,0.294428539597358,1.82370044221024e-05,0,0.0850574681672405,0.294428539609925,1.82370044221024e-05,0,5.13297929045233e-07,2.8724102393656e-07,-0.113621605553542,0.113621605554643,-0.0698619288208894,-9.87651192881779,30447.4557456243,30447.4557456243,16.4968227037121,16.4968227037121,0.0731544708599348,-59259.0715729068,0.0196972876584694,0.0850574681672405,16.4925043826826,16.4925043826826
