omega_rad_s,real_response,imag_response,magnitude_dB,phase_unwrapped_deg
0.982745000262641,-0.00969666263462855,-0.000964758169364624,-40.2247747582698,-174.318122177323
1.00920839109861,-0.00970231633096712,-0.000936260712185457,-40.2222370515305,-174.488099597929
1.03638438902426,-0.00970768203222073,-0.000908363915401903,-40.2198293165294,-174.654304270481
1.06429218314758,-0.00971277395353604,-0.000881052619394296,-40.217544963238,-174.816844527175
1.09295147930148,-0.00971760562985635,-0.000854311741670552,-40.2153777291064,-174.97582679078
1.12238251395826,-0.00972218994502517,-0.000828126290600253,-40.2133216634562,-175.131355599485
1.1526060685186,-0.00972653915993278,-0.000802481377512632,-40.2113711125498,-175.283533634074
1.18364348398544,-0.00973066493970177,-0.000777362227277286,-40.2095207053146,-175.432461747183
1.21551667603301,-0.00973457837991281,-0.00075275418747922,-40.2077653396983,-175.578238994427
1.24824815048152,-0.00973829003187549,-0.000728642736293021,-40.2061001696341,-175.720962667185
1.2818610191887,-0.0097418099269535,-0.000705013489154284,-40.2045205925929,-175.860728326876
1.31637901636917,-0.00974514759995595,-0.00068185220432016,-40.2030222377014,-175.997629840533
1.35182651535328,-0.00974831211160966,-0.000659144787404847,-40.2016009544035,-176.131759417546
1.38822854579724,-0.00975131207012924,-0.000636877294970142,-40.2002528016444,-176.2632076474
1.42561081135674,-0.00975415565190369,-0.000615035937245725,-40.1989740375564,-176.392063538313
1.46399970783633,-0.00975685062131986,-0.000593607080048719,-40.197761109627,-176.518414556615
1.50342234182771,-0.009759404349744,-0.000572577245967176,-40.1966106453271,-176.642346666799
1.54390654984981,-0.00976182383368393,-0.000551933114867575,-40.1955194431835,-176.763944372117
1.58548091800429,-0.00976411571215463,-0.000531661523782069,-40.1944844642739,-176.883290755644
1.6281748021603,-0.00976628628327087,-0.000511749466227143,-40.1935028241277,-177.000467521725
1.67201834868288,-0.00976834152009046,-0.000492184091001515,-40.1925717850152,-177.115555037744
1.71704251571938,-0.00977028708573205,-0.000472952700507526,-40.1916887486071,-177.228632376126
1.7632790950592,-0.0097721283477913,-0.000454042748636852,-40.1908512489894,-177.339777356543
1.81076073458214,-0.00977387039207899,-0.000435441838258271,-40.1900569460165,-177.449066588249
1.85952096131122,-0.00977551803570453,-0.000417137718342194,-40.1893036189875,-177.556575512509
1.90959420508626,-0.00977707583952787,-0.000399118280753955,-40.1885891606319,-177.662378445083
