theta_rad,e,delta_CT
0.178896248329419,-0.00875,0.00100399461465564
0.181077909894412,-0.00875,0.00100219328460783
0.183259571459405,-0.00875,0.0010002782489509
0.185441233024398,-0.00875,0.000998248915229724
0.18762289458939,-0.00875,0.000995853207583068
0.189804556154383,-0.00875,0.000992870244146054
0.191986217719376,-0.00875,0.000989235319746219
0.10471975511966,-0.0085,0.00106663557081582
0.106901416684653,-0.0085,0.00106404763125249
0.109083078249646,-0.0085,0.00106120752214815
0.111264739814638,-0.0085,0.00105807404344242
0.113446401379631,-0.0085,0.00105482218829125
0.115628062944624,-0.0085,0.00105149913307567
0.117809724509617,-0.0085,0.00104810082560158
0.11999138607461,-0.0085,0.00104462375704942
0.122173047639603,-0.0085,0.00104106281036366
0.124354709204596,-0.0085,0.00103746039023526
0.126536370769589,-0.0085,0.0010338072265924
0.128718032334582,-0.0085,0.00103006488906734
0.130899693899575,-0.0085,0.00102628092321731
0.133081355464568,-0.0085,0.00102268098435527
0.135263017029561,-0.0085,0.00101925322002526
0.137444678594553,-0.0085,0.00101598720451545
0.139626340159546,-0.0085,0.0010128484626002
0.141808001724539,-0.0085,0.00100976476539487
0.143989663289532,-0.0085,0.00100675412736188
0.146171324854525,-0.0085,0.00100396553048729
0.148352986419518,-0.0085,0.00100145077997105
0.150534647984511,-0.0085,0.000999248148243163
0.152716309549504,-0.0085,0.000997398433244717
0.154897971114497,-0.0085,0.000995700911642855
0.15707963267949,-0.0085,0.000993955709528099
0.159261294244483,-0.0085,0.000992185939662944
0.161442955809475,-0.0085,0.000990402046179224
0.163624617374468,-0.0085,0.000988588035716165
0.165806278939461,-0.0085,0.00098673602267127
0.167987940504454,-0.0085,0.000984874276384333
0.170169602069447,-0.0085,0.000983012233090096
0.17235126363444,-0.0085,0.000981144869056234
0.174532925199433,-0.0085,0.000979284850058768
0.176714586764426,-0.0085,0.000977455405231936
0.178896248329419,-0.0085,0.000975662332443264
0.181077909894412,-0.0085,0.00097390542869853
0.183259571459405,-0.0085,0.00097209714387657
0.185441233024398,-0.0085,0.000970159799176114
0.18762289458939,-0.0085,0.00096791352553072
0.189804556154383,-0.0085,0.00096509003952055
0.191986217719376,-0.0085,0.000961619284292767
0.10471975511966,-0.00825,0.00103600256484117
0.106901416684653,-0.00825,0.00103350949492779
0.109083078249646,-0.00825,0.00103076693854447
0.111264739814638,-0.00825,0.00102773219063915
0.113446401379631,-0.00825,0.00102458258661093
0.115628062944624,-0.00825,0.00102136426186308
0.117809724509617,-0.00825,0.00101807230328419
0.11999138607461,-0.00825,0.00101470330214998
0.122173047639603,-0.00825,0.00101125536214605
0.124354709204596,-0.00825,0.0010077633801087
0.126536370769589,-0.00825,0.00100422599930954
0.128718032334582,-0.00825,0.00100060731225766
0.130899693899575,-0.00825,0.000996895840291473
0.133081355464568,-0.00825,0.000993318300754486
0.135263017029561,-0.00825,0.000989915655214803
0.137444678594553,-0.00825,0.000986679978683016
0.139626340159546,-0.00825,0.000983587523326355
0.141808001724539,-0.00825,0.000980564486241135
0.143989663289532,-0.00825,0.000977609273189908
0.146171324854525,-0.00825,0.000974865787412064
0.148352986419518,-0.00825,0.00097239913392038
0.150534647984511,-0.00825,0.000970246205737901
0.152716309549504,-0.00825,0.000968448223773428
0.154897971114497,-0.00825,0.000966803916906093
0.15707963267949,-0.00825,0.000965112360598973
0.159261294244483,-0.00825,0.000963396323662539
0.161442955809475,-0.00825,0.000961665624754368
0.163624617374468,-0.00825,0.000959906460487092
0.165806278939461,-0.00825,0.000958105917651678
0.167987940504454,-0.00825,0.000956291331183759
0.170169602069447,-0.00825,0.000954475080754887
0.17235126363444,-0.00825,0.000952654250534314
0.174532925199433,-0.00825,0.000950841486266015
0.176714586764426,-0.00825,0.000949058318160213
0.178896248329419,-0.00825,0.000947311395168049
0.181077909894412,-0.00825,0.000945599329076035
0.183259571459405,-0.00825,0.000943882391842026
0.185441233024398,-0.00825,0.000942031721579615
0.18762289458939,-0.00825,0.000939934458082948
0.189804556154383,-0.00825,0.000937266189552295
0.191986217719376,-0.00825,0.000933959934289293
0.10471975511966,-0.008,0.00100532580689876
0.106901416684653,-0.008,0.00100292745630862
0.109083078249646,-0.008,0.00100028223711929
0.111264739814638,-0.008,0.000997346661526351
0.113446401379631,-0.008,0.000994298231385952
0.115628062944624,-0.008,0.000991182554057082
0.117809724509617,-0.008,0.000987996512529061
0.11999138607461,-0.008,0.000984736750690745
0.122173047639603,-0.008,0.000981399741228274
0.124354709204596,-0.008,0.000978018331163517
0.126536370769589,-0.008,0.000974594553845192
0.128718032334582,-0.008,0.00097109783395301
0.130899693899575,-0.008,0.000967491809862322
0.133081355464568,-0.008,0.000963936110832328
0.135263017029561,-0.008,0.000960559593447777
0.137444678594553,-0.008,0.000957353698120137
0.139626340159546,-0.008,0.000954302970044402
0.141808001724539,-0.008,0.00095133893242781
0.143989663289532,-0.008,0.000948441887705658
0.146171324854525,-0.008,0.000945744492036728
0.148352986419518,-0.008,0.000943325657516766
0.150534647984511,-0.008,0.000941222367564202
0.152716309549504,-0.008,0.000939476085995716
0.154897971114497,-0.008,0.000937885018597491
0.15707963267949,-0.008,0.000936246935904907
0.159261294244483,-0.008,0.000934583735144664
0.161442955809475,-0.008,0.000932907215251964
0.163624617374468,-0.008,0.000931203152013705
0.165806278939461,-0.008,0.000929455182160484
0.167987940504454,-0.008,0.000927687905168627
0.170169602069447,-0.008,0.000925917853784416
0.17235126363444,-0.008,0.000924144321809733
0.174532925199433,-0.008,0.000922378232956871
0.176714586764426,-0.008,0.000920642246708881
0.178896248329419,-0.008,0.000918941805087368
0.181077909894412,-0.008,0.00091727455727673
0.183259571459405,-0.008,0.000915630682652019
0.185441233024398,-0.008,0.00091387270330371
0.18762289458939,-0.008,0.000911912552894408
0.189804556154383,-0.008,0.000909401459991698
0.191986217719376,-0.008,0.000906260073944027
0.10471975511966,-0.00775,0.000974605059973864
0.106901416684653,-0.00775,0.000972301021809876
0.109083078249646,-0.00775,0.000969752054854101
0.111264739814638,-0.00775,0.000966915056445239
0.113446401379631,-0.00775,0.000963967611565912
0.115628062944624,-0.00775,0.000960954785990886
0.117809724509617,-0.00775,0.000957874497434483
0.11999138607461,-0.00775,0.000954722761130915
0.122173047639603,-0.00775,0.000951497173156606
0.124354709204596,-0.00775,0.000948225291139566
0.126536370769589,-0.00775,0.000944914811750777
0.128718032334582,-0.00775,0.000941538153265959
0.130899693899575,-0.00775,0.000938056240982558
0.133081355464568,-0.00775,0.000934534862280961
0.135263017029561,-0.00775,0.000931183334925809
0.137444678594553,-0.00775,0.000928006445216126
0.139626340159546,-0.00775,0.000924994333475407
0.141808001724539,-0.00775,0.000922088744239073
0.143989663289532,-0.00775,0.000919252876202446
0.146171324854525,-0.00775,0.000916602112272727
0.148352986419518,-0.00775,0.000914230578943003
0.150534647984511,-0.00775,0.000912176557337946
0.152716309549504,-0.00775,0.000910482186147747
0.154897971114497,-0.00775,0.000908943183516761
0.15707963267949,-0.00775,0.00090735821653927
0.159261294244483,-0.00775,0.000905749204054006
0.161442955809475,-0.00775,0.000904126786566609
0.163624617374468,-0.00775,0.000902476607336554
0.165806278939461,-0.00775,0.000900783074805268
0.167987940504454,-0.00775,0.000899063818786228
0.170169602069447,-0.00775,0.000897340558569682
