time_s,value,read_lower,read_upper,pixel_x,pixel_y,ink_groups,selected_stroke_width_px
6.2870579871625765,0.04770013192882672,0.04545665830433854,0.049943605553314896,1025.0,2181.0,1.0,4.0
6.376571354355363,0.04343602819038761,0.0391746587281514,0.04769739765262382,1028.0,2190.5,1.0,13.0
6.467212610481848,0.041638241586973934,0.0387221360165696,0.04455434715737805,1031.0,2194.5,1.0,7.0
6.559186826257257,0.04275519341586287,0.038269613304987904,0.04724077352673772,1034.0,2192.0,1.0,14.0
6.649417940953306,0.04006056421789439,0.03826551189068361,0.0503756211933748,1037.0,2198.0,2.0,2.0
6.745391035675468,0.04992173134369171,0.04767825771920342,0.05216520496817978,1040.0,2176.0,1.0,4.0
6.836442433232396,0.049020787334832616,0.046328892413067035,0.051712682256598086,1043.0,2178.0,1.0,6.0
6.925955800425182,0.0447566835963934,0.04049531413415719,0.04901805305862961,1046.0,2187.5,1.0,13.0
7.015264096902751,0.040044158560677,0.03645542104435673,0.04363289607699716,1049.0,2198.0,1.0,10.0
7.106007888386845,0.03847058260590186,0.036002898332775035,0.040938266879028684,1052.0,2201.5,1.0,5.0
7.19767449808943,0.03891490248887486,0.036447218215748034,0.04138258676200168,1055.0,2200.5,1.0,5.0
7.288623360288742,0.03778974783137712,0.03599469550416623,0.043172170536806664,1058.0,2203.0,2.0,2.0
7.383160960004378,0.04451196587623296,0.03599059408986194,0.048549124689830525,1061.0,2188.0,2.0,12.0
7.47677574150153,0.049216288083340665,0.04540333991838175,0.05302923624829958,1064.0,2177.5,1.0,11.0
7.569160098707371,0.05123008250678429,0.04898660888229622,0.05347355613127258,1067.0,2173.0,1.0,4.0
7.66010896090669,0.05010492784928666,0.04808566487343713,0.052124190825136085,1070.0,2175.5,1.0,3.0
7.750955287748397,0.048755562543150166,0.034180503243535054,0.0507748255189997,1073.0,2178.5,2.0,3.0
7.836572311352036,0.03597145415644154,0.03417640182923076,0.049873881510140716,1076.0,2207.0,2.0,2.0
7.929366809988309,0.03888209117443997,0.03327545782037167,0.04448872452850816,1079.0,2200.5,1.0,19.0
8.019495389326757,0.035963251327832846,0.033271356406067265,0.038655146249598316,1082.0,2207.0,1.0,6.0
8.111161999029335,0.036407571210805734,0.034612518883594956,0.03820262353801662,1085.0,2206.0,1.0,2.0
8.202315931943865,0.035730837850585395,0.03371157487473586,0.03775010082643493,1088.0,2207.5,1.0,3.0
8.293572400216007,0.0352783151390037,0.03281063086587688,0.037745999412130526,1091.0,2208.5,1.0,5.0
8.384316191700101,0.03370473918422856,0.03190968685701778,0.042226110970599584,1094.0,2212.0,2.0,2.0
8.475777730687469,0.03370063776992427,0.03190558544271338,0.04491253733995937,1097.0,2212.0,2.0,2.0
8.572263502197679,0.044682858138914816,0.03190148402840909,0.04715054241204164,1100.0,2187.5,2.0,5.0
8.664442788688305,0.04624823126508115,0.031897382614104686,0.04849170488956933,1103.0,2184.0,2.0,4.0
8.755699256960447,0.04579570855349946,0.04310381363173399,0.04848760347526504,1106.0,2185.0,1.0,6.0
8.845827836298888,0.042876868706892335,0.03996076313648822,0.04579297427729656,1109.0,2191.5,1.0,7.0
