time_s,state_u,state_v,state_w,state_p,state_q,state_r,state_phi,state_theta,state_psi,state_viLeft,state_viRight,state_collectiveActuator,state_cyclicActuator,state_elevatorActuator,state_hUp,cmd_collectiveCommand,cmd_cyclicLongCommand,cmd_elevatorCommand,out_q,out_theta,out_wBody,out_verticalVelocityUp,out_inertialAccelerationDown,out_specificForceBodyZ,out_thrustLeft,out_thrustRight,out_viLeft,out_viRight,out_FxAeroProp,out_FzAeroProp,out_My,out_hUp,targetViLeft,targetViRight
0,0,0,-0,0,0,0,0,-4.20445279689562e-14,0,16.4912197230316,16.4912197230316,0.29268321035793,1.82370044221024e-05,0,0,0.29268321035793,1.82370044221024e-05,0,0,-4.20445279689562e-14,-0,0,-3.62682233874997e-11,-9.80665000003627,30226.5587892796,30226.5587892796,16.4912197230316,16.4912197230316,-5.84025533489907e-09,-58839.9000002176,4.3801915011743e-09,0,16.4912197326492,16.4912197326492
0.05,-2.83706342318488e-14,-5.1084422446926e-19,2.71250424110378e-11,-2.93891107599775e-17,7.34512869623278e-15,-5.72126357191247e-18,-9.49303603817923e-19,-4.1861240239993e-14,-1.28724714434711e-19,16.491219725138,16.491219725138,0.29268321035793,1.82370044221024e-05,0,-4.70392790789322e-13,0.29268321035793,1.82370044221024e-05,0,7.34512869623278e-15,-4.1861240239993e-14,2.71250424110378e-11,-2.71250424110378e-11,9.64982367198293e-10,-9.80664999903502,30226.5587864726,30226.5587864726,16.491219725138,16.491219725138,-5.9001643331684e-09,-58839.8999942101,4.42711429857432e-09,-4.70392790789322e-13,16.4912197290385,16.4912197290385
0.1,-5.72526873361296e-14,-4.28126031596338e-18,8.66198024367114e-11,-2.66553482198464e-18,1.47432939039699e-14,-6.60243190760714e-18,-1.37279800292831e-18,-4.13091828586777e-14,-4.08801872355359e-19,16.4912197260028,16.4912197260028,0.29268321035793,1.82370044221024e-05,0,-3.23352559487032e-12,0.29268321035793,1.82370044221024e-05,0,1.47432939039699e-14,-4.13091828586777e-14,8.66198024367114e-11,-8.66198024367114e-11,1.35296431835741e-09,-9.80664999864704,30226.5587853853,30226.5587853853,16.4912197260028,16.4912197260028,-5.92599095259451e-09,-58839.8999918822,4.44851148533425e-09,-3.23352559487032e-12,16.4912197276399,16.4912197276399
0.15,-8.6645931746075e-14,-1.21821501527418e-17,1.5851290411295e-10,4.92822483873648e-17,2.21673203689109e-14,-5.67766733288421e-18,-1.4794803059163e-18,-4.03864955822001e-14,-7.100441441226e-19,16.4912197263761,16.4912197263761,0.29268321035793,1.82370044221024e-05,0,-9.3317000757674e-12,0.29268321035793,1.82370044221024e-05,0,2.21673203689109e-14,-4.03864955822001e-14,1.5851290411295e-10,-1.5851290411295e-10,1.49829429574311e-09,-9.8066499985017,30226.5587849784,30226.5587849784,16.4912197263761,16.4912197263761,-5.935497495302e-09,-58839.8999910102,4.45770486847574e-09,-9.3317000757674e-12,16.4912197271165,16.4912197271165
0.2,-1.16641020373259e-13,-1.10415006886321e-17,2.3490353358335e-10,7.13824633233122e-17,2.96035738249482e-14,-8.92274233167402e-18,2.641776248706e-19,-3.90922683322177e-14,-1.06227880461938e-18,16.4912197265546,16.4912197265546,0.29268321035793,1.82370044221024e-05,0,-1.91568790838029e-11,0.29268321035793,1.82370044221024e-05,0,2.96035738249482e-14,-3.90922683322177e-14,2.3490353358335e-10,-2.3490353358335e-10,1.54765803017654e-09,-9.80664999845234,30226.5587848406,30226.5587848406,16.4912197265546,16.4912197265546,-5.94200989997282e-09,-58839.899990714,4.46469539592987e-09,-1.91568790838029e-11,16.4912197269393,16.4912197269393
0.25,-1.47387125193628e-13,-9.02640808267107e-18,3.12668118804851e-10,4.64641506416489e-17,3.70471639617126e-14,-6.92733980693822e-18,3.23943104732283e-18,-3.74260117306535e-14,-1.46429774368963e-18,16.4912197266556,16.4912197266556,0.29268321035793,1.82370044221024e-05,0,-3.28438057898926e-11,0.29268321035793,1.82370044221024e-05,0,3.70471639617126e-14,-3.74260117306535e-14,3.12668118804851e-10,-3.12668118804851e-10,1.55910796214206e-09,-9.80664999844089,30226.5587848092,30226.5587848092,16.4912197266556,16.4912197266556,-5.94424301566235e-09,-58839.8999906453,4.46852982804628e-09,-3.28438057898926e-11,16.4912197268989,16.4912197268989
0.3,-1.79072207181676e-13,-4.26094271682011e-19,3.9057392664652e-10,2.09964297180659e-17,4.44990092915579e-14,-8.37532984672409e-18,4.7638254598336e-18,-3.53873860143368e-14,-1.83235186968555e-18,16.4912197267258,16.4912197267258,0.29268321035793,1.82370044221024e-05,0,-5.04255907258872e-11,0.29268321035793,1.82370044221024e-05,0,4.44990092915579e-14,-3.53873860143368e-14,3.9057392664652e-10,-3.9057392664652e-10,1.55562520376407e-09,-9.80664999844437,30226.5587848196,30226.5587848196,16.4912197267258,16.4912197267258,-5.94572785902419e-09,-58839.8999906662,4.47186978813244e-09,-5.04255907258872e-11,16.4912197269123,16.4912197269123
0.35,-2.1185408250714e-13,6.34243616478912e-18,4.68136571198385e-10,4.25420779830574e-17,5.19555014492951e-14,-8.20371134904775e-18,7.10777893079112e-18,-3.29760347287018e-14,-2.25646321999094e-18,16.4912197267835,16.4912197267835,0.29268321035793,1.82370044221024e-05,0,-7.18952999593128e-11,0.29268321035793,1.82370044221024e-05,0,5.19555014492951e-14,-3.29760347287018e-14,4.68136571198385e-10,-4.68136571198385e-10,1.54629863876229e-09,-9.8066499984537,30226.5587848464,30226.5587848464,16.4912197267835,16.4912197267835,-5.94747456879158e-09,-58839.8999907222,4.47548411384385e-09,-7.18952999593128e-11,16.4912197269467,16.4912197269467
0.4,-2.45932757087302e-13,1.28447269979969e-17,5.45167620632705e-10,1.34114578071234e-16,5.94193595315172e-14,-2.38323364704114e-18,1.00628904022468e-17,-3.01916861136933e-14,-2.56177152008164e-18,16.491219726836,16.491219726836,0.29268321035793,1.82370044221024e-05,0,-9.72303168835019e-11,0.29268321035793,1.82370044221024e-05,0,5.94193595315172e-14,-3.01916861136933e-14,5.45167620632705e-10,-5.45167620632705e-10,1.53472622817693e-09,-9.80664999846527,30226.5587848795,30226.5587848795,16.491219726836,16.491219726836,-5.94908401983649e-09,-58839.8999907916,4.47908767214976e-09,-9.72303168835019e-11,16.4912197269893,16.4912197269893
0.45,-2.81483582609927e-13,7.85772316542739e-18,6.21595840355096e-10,1.19198311796304e-16,6.68896033642273e-14,-1.95296961977197e-18,1.65826358224359e-17,-2.70339912661391e-14,-2.65271906462313e-18,16.4912197268863,16.4912197268863,0.29268321035793,1.82370044221024e-05,0,-1.26401987426717e-10,0.29268321035793,1.82370044221024e-05,0,6.68896033642273e-14,-2.70339912661391e-14,6.21595840355096e-10,-6.21595840355096e-10,1.52232799640236e-09,-9.80664999847767,30226.5587849149,30226.5587849149,16.4912197268863,16.4912197268863,-5.95113059587048e-09,-58839.899990866,4.48312372187681e-09,-1.26401987426717e-10,16.4912197270348,16.4912197270348
0.5,-3.18673503251711e-13,1.70297987253842e-17,6.97396353113553e-10,6.42751196850856e-17,7.43639884592312e-14,-1.5575887811651e-18,2.1391741598391e-17,-2.35026673409347e-14,-2.72386077727097e-18,16.4912197269353,16.4912197269353,0.29268321035793,1.82370044221024e-05,0,-1.59379428791743e-10,0.294428539609925,1.82370044221024e-05,0,7.43639884592312e-14,-2.35026673409347e-14,6.97396353113553e-10,-6.97396353113553e-10,1.50967389345169e-09,-9.80664999849033,30226.558784951,30226.558784951,16.4912197269353,16.4912197269353,-5.95149152474652e-09,-58839.899990942,4.48601206167579e-09,-1.59379428791743e-10,16.4912197270813,16.4912197270813
