time_s,state_u,state_v,state_w,state_p,state_q,state_r,state_phi,state_theta,state_psi,state_collectiveActuator,state_cyclicActuator,state_elevatorActuator,state_hUp,cmd_collectiveCommand,cmd_cyclicLongCommand,cmd_elevatorCommand,out_q,out_theta,out_wBody,out_verticalVelocityUp,out_inertialAccelerationDown,out_specificForceBodyZ,out_thrustLeft,out_thrustRight,out_viLeft,out_viRight,out_FxAeroProp,out_FzAeroProp,out_My,out_hUp,targetViLeft,targetViRight
0.5,-3.08601216896607e-13,4.67888854945917e-17,1.21142641384338e-12,1.39975641347873e-16,7.29212165928374e-14,2.12508279606498e-17,3.7147268574169e-17,-2.38276000833379e-14,4.30222310210095e-18,0.29268321035793,1.82370044221024e-05,0,-3.07283400276884e-13,0.296173868861919,1.82370044221024e-05,0,7.29212165928374e-14,-2.38276000833379e-14,1.21142641384338e-12,-1.21142641384337e-12,2.3210304789245e-12,-9.80664999999768,30226.5587892802,30226.5587892802,16.4912197230324,16.4912197230324,-5.81851082063081e-09,-58839.8999999861,4.3855655200304e-09,-3.07283400276884e-13,16.4912197099751,16.4912197099751
0.55,-3.60911358699494e-08,6.25333527671148e-17,-0.00230971690152375,8.74286697172611e-17,5.42443122019702e-09,1.95257684612838e-17,4.26199242976246e-17,9.47840080755848e-11,5.3364740379895e-18,0.294305453997312,1.82370044221024e-05,0,4.04524424760911e-05,0.296173868861919,1.82370044221024e-05,0,5.42443122019702e-09,9.47840080755848e-11,-0.00230971690152375,0.00230971690152374,-0.0835493266608972,-9.8901993266609,30484.8248197636,30484.8248197636,16.5603683533038,16.5603683533038,-0.00783703606231205,-59341.1959599654,0.00591126249370011,4.04524424760911e-05,16.5603683385507,16.5603683385507
0.6,-1.19858165428699e-07,8.36326087041628e-17,-0.00770312949202568,7.60813667152965e-17,1.82234880988479e-08,2.1740187190406e-17,4.71781703806915e-17,6.63786680127753e-10,6.36906724156548e-18,0.295173778485971,1.82370044221024e-05,0,0.000281684304381835,0.296173868861919,1.82370044221024e-05,0,1.82234880988479e-08,6.63786680127753e-10,-0.00770312949202568,0.0077031294920256,-0.127473133699719,-9.93412313369972,30620.7793029811,30620.7793029811,16.5945610387037,16.5945610387037,-0.0117013076436489,-59604.7388021983,0.00912849841094442,0.000281684304381835,16.5945610235934,16.5945610235934
0.65,-2.24534952377795e-07,1.02208607398042e-16,-0.0147091573172014,6.23613635968956e-17,3.50880978102225e-08,2.21151774915011e-17,5.00382859733601e-17,1.98400391934509e-09,7.44667759553488e-18,0.295638559087337,1.82370044221024e-05,0,0.000837279003096389,0.296173868861919,1.82370044221024e-05,0,3.50880978102225e-08,1.98400391934509e-09,-0.0147091573172014,0.0147091573172009,-0.150250430956179,-9.95690043095618,30691.4573553965,30691.4573553965,16.610204166785,16.610204166785,-0.0129072225374183,-59741.4025857371,0.0109506923878622,0.000837279003096389,16.6102041517779,16.6102041517779
0.7,-3.31688103727118e-07,1.28055940789006e-16,-0.0225423280668859,8.42028231659953e-17,5.43628657233756e-08,2.29644984891118e-17,5.37817197534204e-17,4.21227968207254e-09,8.5936310966948e-18,0.295887338218974,1.82370044221024e-05,0,0.00176619184871503,0.296173868861919,1.82370044221024e-05,0,5.43628657233756e-08,4.21227968207254e-09,-0.0225423280668859,0.0225423280668845,-0.161731152053307,-9.96838115205331,30727.2626942379,30727.2626942379,16.6159801552412,16.6159801552412,-0.0121856481710241,-59810.2869123199,0.0121087873372987,0.00176619184871503,16.6159801405181,16.6159801405181
0.75,-4.27648622378844e-07,1.53682406137503e-16,-0.0307829657887591,1.18183346080851e-16,7.53047684618972e-08,2.47371384319289e-17,5.76234419799565e-17,7.44781724436496e-09,9.77258422475269e-18,0.296020500066414,1.82370044221024e-05,0,0.00309819929940577,0.296173868861919,1.82370044221024e-05,0,7.53047684618972e-08,7.44781724436496e-09,-0.0307829657887591,0.0307829657887559,-0.167175612288288,-9.9738256122883,30744.4328890744,30744.4328890744,16.6165080882567,16.6165080882567,-0.00996570072330232,-59842.9536737298,0.0129981964481417,0.00309819929940577,16.6165080738933,16.6165080738933
0.8,-5.01594206695268e-07,1.82313058857225e-16,-0.0392068481775652,1.97065264935038e-16,9.76587278692147e-08,2.71459765463745e-17,6.55243135168649e-17,1.17661557693164e-08,1.10840186414629e-17,0.296091776556872,1.82370044221024e-05,0,0.00484748711529173,0.296173868861919,1.82370044221024e-05,0,9.76587278692147e-08,1.17661557693164e-08,-0.0392068481775652,0.0392068481775593,-0.169396023545075,-9.97604602354509,30751.6488583462,30751.6488583462,16.6142522829136,16.6142522829136,-0.00650745361338398,-59856.2761412705,0.0138277710700869,0.00484748711529173,16.6142522689405,16.6142522689405
0.85,-5.44457724491251e-07,2.12822614664693e-16,-0.0476942751348555,2.50854548353079e-16,1.21425108927814e-07,2.89502777568684e-17,7.61890056174121e-17,1.72371614979546e-08,1.24752223660248e-17,0.296129928076386,1.82370044221024e-05,0,0.00701991360729691,0.296173868861919,1.82370044221024e-05,0,1.21425108927814e-07,1.72371614979546e-08,-0.0476942751348555,0.0476942751348461,-0.169896652956679,-9.97654665295669,30753.5541175974,30753.5541175974,16.6105293896896,16.6105293896896,-0.00197272075419808,-59859.2799177401,0.0147056331509892,0.00701991360729691,16.6105293761163,16.6105293761163
0.9,-5.48291425247788e-07,2.44461029498681e-16,-0.0561814639516388,1.95985416739449e-16,1.46735149240975e-07,2.74152510948561e-17,8.7680530380968e-17,2.39343601102198e-08,1.3898088532086e-17,0.296150348895778,1.82370044221024e-05,0,0.00961689475481964,0.296173868861919,1.82370044221024e-05,0,1.46735149240975e-07,2.39343601102198e-08,-0.0561814639516388,0.0561814639516256,-0.169482378091356,-9.97613237809134,30752.6332510761,30752.6332510761,16.6060433740627,16.6060433740627,0.00353454811352407,-59856.7942685481,0.0156863573853784,0.00961689475481964,16.6060433608884,16.6060433608884
0.95,-5.0589478710495e-07,2.83593934610595e-16,-0.0646345499047006,1.19853136715646e-16,1.73785020005845e-07,3.14339849132628e-17,9.51495296028628e-17,3.19396577989578e-08,1.53693472121538e-17,0.296161279746228,1.82370044221024e-05,0,0.0126374831369966,0.296173868861919,1.82370044221024e-05,0,1.73785020005845e-07,3.19396577989578e-08,-0.0646345499047006,0.0646345499046844,-0.168583955327065,-9.97523395532702,30750.2159661791,30750.2159661791,16.6011707389712,16.6011707389712,0.00994456120864506,-59851.4037319621,0.0167963087686993,0.0126374831369966,16.6011707261897,16.6011707261897
1,-4.10597864842622e-07,3.32073997923513e-16,-0.0730356870684108,6.35759529091177e-17,2.02801207937567e-07,2.86492007405116e-17,1.00879812330488e-16,4.13456279801835e-08,1.68679308238983e-17,0.296167130315841,1.82370044221024e-05,0,0.0160794794623322,0.296173868861919,1.82370044221024e-05,0,2.02801207937567e-07,4.13456279801835e-08,-0.0730356870684108,0.0730356870683938,-0.167431833503537,-9.97408183350343,30747.0136371148,30747.0136371148,16.596112737255,16.596112737255,0.0172077011718185,-59844.4910010206,0.0180470726782468,0.0160794794623322,16.5961127248577,16.5961127248577
1.05,-2.56135492564093e-07,3.84441583874296e-16,-0.0813755923858467,9.52302150247158e-17,2.34022394215007e-07,3.15536411041671e-17,1.0276585587638e-16,5.22565271262446e-08,1.83280981157546e-17,0.296170261866568,1.82370044221024e-05,0,0.0199400287978187,0.296173868861919,1.82370044221024e-05,0,2.34022394215007e-07,5.22565271262446e-08,-0.0813755923858467,0.0813755923858332,-0.166149371402212,-9.972799371402,30743.4070590882,30743.4070590882,16.5909769483135,16.5909769483135,0.0252862435807031,-59836.796228412,0.019442544393683,0.0199400287978187,16.5909769362904,16.5909769362904
1.1,-3.65756961480951e-08,4.3333547966657e-16,-0.0896495688860806,1.45083060950554e-16,2.67690073017851e-07,3.69430746388361e-17,1.09337310321216e-16,6.47886433954779e-08,1.99869491750165e-17,0.296171938110203,1.82370044221024e-05,0,0.0242159385047866,0.296173868861919,1.82370044221024e-05,0,2.67690073017851e-07,6.47886433954779e-08,-0.0896495688860806,0.089649568886078,-0.16480255139442,-9.97145255139407,30739.5999105558,30739.5999105558,16.5858207688279,16.5858207688279,0.0341495274806149,-59828.7153083644,0.0209826391374965,0.0242159385047866,16.5858207571687,16.5858207571687
1.15,2.53720794092962e-07,4.7989667480326e-16,-0.097855372169193,1.18105707361117e-16,3.04043713390817e-07,3.87039872089956e-17,1.15399309146191e-16,7.90703029261195e-08,2.18709858993559e-17,0.296172835359801,1.82370044221024e-05,0,0.0289038487199787,0.296173868861919,1.82370044221024e-05,0,3.04043713390817e-07,7.90703029261195e-08,-0.097855372169193,0.0978553721692128,-0.163426648952972,-9.97007664895243,30735.7010796695,30735.7010796695,16.5806747401139,16.5806747401139,0.0437711306024118,-59820.4598937146,0.0226652392580848,0.0289038487199787,16.5806747288082,16.5806747288082
1.2,6.20122904895513e-07,5.37266033001665e-16,-0.105992068271638,8.24572099573438e-17,3.43318307727233e-07,3.73419239821673e-17,1.20219878794895e-16,9.5241700438975e-08,2.374110865059e-17,0.296173315643906,1.82370044221024e-05,0,0.0340003235322381,0.296173868861919,1.82370044221024e-05,0,3.43318307727233e-07,9.5241700438975e-08,-0.105992068271638,0.105992068271697,-0.162040511352184,-9.96869051135137,30731.7687372943,30731.7687372943,16.5755550355169,16.5755550355169,0.0541272285654447,-59812.1430681082,0.0244872098647899,0.0340003235322381,16.5755550245544,16.5755550245544
1.25,1.067741122233e-06,5.90198329329172e-16,-0.114059422898419,1.11917257323843e-16,3.85743166983198e-07,3.8207358323748e-17,1.26549000629002e-16,1.1345464156902e-07,2.56138058436993e-17,0.296173572732705,1.82370044221024e-05,0,0.0395018996410949,0.296173868861919,1.82370044221024e-05,0,3.85743166983198e-07,1.1345464156902e-07,-0.114059422898419,0.11405942289854,-0.160654186646844,-9.96730418664568,30727.8339017211,30727.8339017212,16.5704701370981,16.5704701370981,0.0651956519782801,-59803.825119874,0.0264449306075667,0.0395018996410949,16.5704701264687,16.5704701264687
1.3,1.60143347743574e-06,6.51230907373667e-16,-0.122057574303897,1.95037760647913e-16,4.31541366936121e-07,3.82575050642052e-17,1.32958188172195e-16,1.33872243061666e-07,2.75336105777326e-17,0.296173710348441,1.82370044221024e-05,0,0.0454051123211321,0.296173868861919,1.82370044221024e-05,0,4.31541366936121e-07,1.33872243061666e-07,-0.122057574303897,0.12205757430411,-0.15927301688058,-9.96592301687895,30723.9130600126,30723.9130600126,16.5654244117589,16.5654244117589,0.0769553424345821,-59795.5381012737,0.0285345720060223,0.0454051123211321,16.5654244014528,16.5654244014528
1.35,2.22580817765945e-06,7.15609056861549e-16,-0.12998685831722,1.60725356143431e-16,4.8092953215358e-07,4.28711712899691e-17,1.41298995498759e-16,1.56668614621421e-07,2.94590142722284e-17,0.296173784012058,1.82370044221024e-05,0,0.0517065092216808,0.296173868861919,1.82370044221024e-05,0,4.8092953215358e-07,1.56668614621421e-07,-0.12998685831722,0.129986858317567,-0.15789982433972,-9.96454982433751,30720.0149212639,30720.0149212639,16.5604200247443,16.5604200247443,0.0893860399900513,-59787.298946025,0.0307522389175805,0.0517065092216808,16.5604200147518,16.5604200147518
1.4,2.94522437229741e-06,7.89844080115186e-16,-0.137847714667474,3.3475076353816e-16,5.34117795224284e-07,4.5715816784585e-17,1.52518683142986e-16,1.82028534819316e-07,3.16769567456435e-17,0.296173823443075,1.82370044221024e-05,0,0.0584026576607743,0.296173868861919,1.82370044221024e-05,0,5.34117795224284e-07,1.82028534819316e-07,-0.137847714667474,0.137847714668008,-0.156536082637245,-9.9631860826343,30716.144031659,30716.144031659,16.5554579639969,16.5554579639969,0.102468103090956,-59779.1164958058,0.0330940447733303,0.0584026576607743,16.555457954309,16.555457954309
1.45,3.76379190238149e-06,8.54764069624274e-16,-0.145640636847509,2.92369829385527e-16,5.91309846292991e-07,4.9436639293538e-17,1.68904986339884e-16,2.10147127469451e-07,3.3983357154771e-17,0.296173844549901,1.82370044221024e-05,0,0.0654901484367096,0.296173868861919,1.82370044221024e-05,0,5.91309846292991e-07,2.10147127469451e-07,-0.145640636847509,0.145640636848297,-0.155182543601022,-9.96183254359717,30712.3027096281,30712.3027096281,16.5505385885186,16.5505385885186,0.116182404043061,-59770.995261583,0.035556149622114,0.0654901484367096,16.5505385791263,16.5505385791263
1.5,4.68537051375071e-06,9.30236223180495e-16,-0.153366145284148,1.74261393276776e-16,6.52703028599769e-07,4.7029641127713e-17,1.81888014071004e-16,2.41229541762752e-07,3.64528103136296e-17,0.296173855848064,1.82370044221024e-05,0,0.0729655977758846,0.296173868861919,1.82370044221024e-05,0,6.52703028599769e-07,2.41229541762752e-07,-0.153366145284148,0.153366145285274,-0.153839572851748,-9.96048957284679,30708.4920817482,30708.4920817482,16.5456619219179,16.5456619219179,0.130510267393911,-59762.9374370807,0.0381347793154364,0.0729655977758846,16.5456619128125,16.5456619128125
1.55,5.71356880568829e-06,1.02049437546984e-15,-0.161024772984509,1.33052807674955e-16,7.18488456906996e-07,4.79838617134098e-17,1.89939565105602e-16,2.75490637817913e-07,3.88343514956949e-17,0.2961738618958,1.82370044221024e-05,0,0.0808256482833932,0.296173868861919,1.82370044221024e-05,0,7.18488456906996e-07,2.75490637817913e-07,-0.161024772984509,0.161024772986077,-0.152507329440862,-9.95915732943456,30704.7126372666,30704.7126372666,16.5408278095482,16.5408278095482,0.145433432632927,-59754.9439766074,0.0408262348650762,0.0808256482833932,16.5408278007212,16.5408278007212
1.6,6.85174306736861e-06,1.10781799556053e-15,-0.168617057860903,5.54213249690958e-17,7.88851146804036e-07,4.6298990540136e-17,1.96375714321726e-16,3.13154678460793e-07,4.12673324823611e-17,0.296173865133061,1.82370044221024e-05,0,0.0890669693602171,0.296173868861919,1.82370044221024e-05,0,7.88851146804036e-07,3.13154678460793e-07,-0.168617057860903,0.16861705786304,-0.151185862012771,-9.95783586200486,30700.9645249401,30700.9645249401,16.5360360026212,16.5360360026212,0.160934030642141,-59747.0151720291,0.0436268966864372,0.0890669693602171,16.5360359940647,16.5360359940647
1.65,8.10299608713392e-06,1.21095945041973e-15,-0.176143538630869,1.50492201567535e-16,8.63970148623305e-07,5.21584131078386e-17,1.99730418497751e-16,3.54455027602736e-07,4.36182048654705e-17,0.296173866865918,1.82370044221024e-05,0,0.0976862573353084,0.296173868861919,1.82370044221024e-05,0,8.63970148623305e-07,3.54455027602736e-07,-0.176143538630869,0.17614353863373,-0.149875160282069,-9.95652516027224,30697.2477119344,30697.2477119345,16.531286203229,16.531286203229,0.176994567918191,-59739.1509616334,0.0465332261836136,0.0976862573353084,16.5312861949351,16.5312861949351
1.7,9.47017598126452e-06,1.30924055251578e-15,-0.183604752631048,1.93911257830241e-16,9.44018682744392e-07,5.42035800003007e-17,2.07694870291794e-16,3.99633855358907e-07,4.62594078973041e-17,0.29617386779349,1.82370044221024e-05,0,0.106680235445482,0.296173868861919,1.82370044221024e-05,0,9.44018682744392e-07,3.99633855358907e-07,-0.183604752631048,0.183604752634818,-0.14857518259052,-9.95522518257842,30693.5620688837,30693.5620688837,16.5265780884366,16.5265780884366,0.193597915181248,-59731.3510954705,0.0495417659643225,0.106680235445482,16.5265780803978,16.5265780803978
1.75,1.09558750677795e-05,1.4110421694169e-15,-0.19100123465559,1.92113305780004e-16,1.02916427458032e-06,5.51507886166697e-17,2.17712237564796e-16,4.48941849928833e-07,4.89603407147843e-17,0.296173868290005,1.82370044221024e-05,0,0.116045653734273,0.296173868861919,1.82370044221024e-05,0,1.02916427458032e-06,4.48941849928833e-07,-0.19100123465559,0.191001234660489,-0.147285870659339,-9.95393587064457,30689.9074154221,30689.9074154221,16.5219113231738,16.5219113231738,0.21072729848191,-59723.6152238674,0.0526491393448935,0.116045653734273,16.5219113153826,16.5219113153826
1.8,1.25624287983499e-05,1.51582680169972e-15,-0.198333516343042,2.0991080459642e-16,1.11956888841832e-06,5.46709483707226e-17,2.27232597303598e-16,5.02637936199928e-07,5.17090272920527e-17,0.296173868555782,1.82370044221024e-05,0,0.125779288907841,0.296173868861919,1.82370044221024e-05,0,1.11956888841832e-06,5.02637936199928e-07,-0.198333516343042,0.198333516349331,-0.146007157487066,-9.95265715746919,30686.2835445572,30686.2835445572,16.5172855671273,16.5172855671273,0.228366291735524,-59715.9429448151,0.0558520494966896,0.125779288907841,16.5172855595766,16.5172855595766
1.85,1.4291914755007e-05,1.62622317311831e-15,-0.205602125856891,2.66401737592721e-16,1.21538905966206e-06,5.36799132526925e-17,2.37246041867651e-16,5.60989001004582e-07,5.45048641193912e-17,0.296173868698049,1.82370044221024e-05,0,0.135877944168335,0.296173868861919,1.82370044221024e-05,0,1.21538905966206e-06,5.60989001004582e-07,-0.205602125856891,0.205602125864877,-0.144738971578121,-9.95138897155664,30682.6902357158,30682.6902357158,16.5127004784237,16.5127004784237,0.246498810097959,-59708.3338293398,0.0591472784068427,0.135877944168335,16.5127004711067,16.5127004711067
1.9,1.61461517143809e-05,1.74329888529715e-15,-0.212807587723332,2.65646829828189e-16,1.31677602527199e-06,5.18813372426812e-17,2.50307094148397e-16,6.24269624944681e-07,5.71417640560741e-17,0.296173868774202,1.82370044221024e-05,0,0.146338449035607,0.296173868861919,1.82370044221024e-05,0,1.31677602527199e-06,6.24269624944681e-07,-0.212807587723332,0.21280758773337,-0.143481239207165,-9.95013123918152,30679.1272617273,30679.1272617273,16.5081557155934,16.5081557155934,0.265109103826004,-59700.7874350891,0.0625316857648215,0.146338449035607,16.5081557085035,16.5081557085035
1.95,1.81266987802356e-05,1.86582847196261e-15,-0.219950422753236,3.46981148441521e-16,1.42387585229841e-06,5.43815380360202e-17,2.64142370001929e-16,6.92761820690838e-07,5.97536288069294e-17,0.296173868814965,1.82370044221024e-05,0,0.157157659163152,0.296173868861919,1.82370044221024e-05,0,1.42387585229841e-06,6.92761820690838e-07,-0.219950422753236,0.21995042276574,-0.142233885631913,-9.94888388560149,30675.5943925603,30675.5943925603,16.5036509386142,16.5036509386142,0.284181752473904,-59693.3033136089,0.06600220779532,0.157157659163152,16.5036509317449,16.503650931745
2,2.02348545838149e-05,1.99915766079175e-15,-0.227031148009239,3.20591797432318e-16,1.53682956447643e-06,5.37771631553356e-17,2.81491277612069e-16,7.66754777659922e-07,6.24782347060979e-17,0.296173868836785,1.82370044221024e-05,0,0.168332456151379,0.296173868861919,1.82370044221024e-05,0,1.53682956447643e-06,7.66754777659922e-07,-0.227031148009239,0.227031148024687,-0.140996835743121,-9.94764683570723,30672.0913973227,30672.0913973227,16.4991858094624,16.4991858094624,0.303701659273195,-59685.8810142434,0.0695558560994053,0.168332456151379,16.4991858028075,16.4991858028075
2.05,2.24716565509596e-05,2.13001746926171e-15,-0.234050276797003,3.0211090240087e-16,1.65577326687159e-06,5.68286684442531e-17,2.97257649303028e-16,8.46544612973489e-07,6.52213811109079e-17,0.296173868848465,1.82370044221024e-05,0,0.179859747359912,0.296173868861919,1.82370044221024e-05,0,1.65577326687159e-06,8.46544612973489e-07,-0.234050276797003,0.234050276815943,-0.139770014413106,-9.94642001437101,30668.6180453304,30668.6180453304,16.4947599924004,16.4947599924004,0.323654045689901,-59678.520086226,0.0731897164778375,0.179859747359912,16.4947599859538,16.4947599859538
2.1,2.48378802346178e-05,2.2749606169019e-15,-0.24100831866946,3.96778101324587e-16,1.78083826858115e-06,6.35189073619513e-17,3.11642322357587e-16,9.32434128599927e-07,6.81193528629377e-17,0.296173868854718,1.82370044221024e-05,0,0.191736465719808,0.296173868861919,1.82370044221024e-05,0,1.78083826858115e-06,9.32434128599927e-07,-0.24100831866946,0.241008318692514,-0.138553346682962,-9.94520334663382,30665.1741066791,30665.1741066791,16.4903731541231,16.4903731541231,0.344024446083169,-59671.2200798029,0.0769009477757054,0.191736465719808,16.490373147879,16.490373147879
2.15,2.73340387111228e-05,2.42686394280651e-15,-0.247905779438022,4.26518113759019e-16,1.91215120351379e-06,6.73303702648125e-17,3.31868743292459e-16,1.02473257458354e-06,7.14215610252933e-17,0.296173868858064,1.82370044221024e-05,0,0.203959569546181,0.296173868861919,1.82370044221024e-05,0,1.91215120351379e-06,1.02473257458354e-06,-0.247905779438022,0.247905779465902,-0.137346757863353,-9.94399675780627,30661.7593525491,30661.7593525491,16.4860249638285,16.4860249638285,0.364798702471093,-59663.9805468376,0.0806867807336288,0.203959569546181,16.4860249577813,16.4860249577813
2.2,2.99603820385667e-05,2.57749937576726e-15,-0.254743161187567,3.71329130703024e-16,2.0498341492691e-06,6.7797106785554e-17,3.5221896870178e-16,1.12375541826491e-06,7.48365908665656e-17,0.296173868859856,1.82370044221024e-05,0,0.21652604235149,0.296173868861919,1.82370044221024e-05,0,2.0498341492691e-06,1.12375541826491e-06,-0.254743161187567,0.254743161221075,-0.136150173588992,-9.94280017352298,30658.3735553668,30658.3735553668,16.4817150932487,16.4817150932487,0.385962959389203,-59656.8010411379,0.0845445168501423,0.21652604235149,16.4817150873928,16.4817150873928
