time_s,state_u,state_v,state_w,state_p,state_q,state_r,state_phi,state_theta,state_psi,state_collectiveActuator,state_cyclicActuator,state_elevatorActuator,state_hUp,cmd_collectiveCommand,cmd_cyclicLongCommand,cmd_elevatorCommand,out_q,out_theta,out_wBody,out_verticalVelocityUp,out_inertialAccelerationDown,out_specificForceBodyZ,out_thrustLeft,out_thrustRight,out_viLeft,out_viRight,out_FxAeroProp,out_FzAeroProp,out_My,out_hUp,targetViLeft,targetViRight
0.5,-3.08601216896607e-13,4.67888854945917e-17,1.21142641384338e-12,1.39975641347873e-16,7.29212165928374e-14,2.12508279606498e-17,3.7147268574169e-17,-2.38276000833379e-14,4.30222310210095e-18,0.29268321035793,1.82370044221024e-05,0,-3.07283400276884e-13,0.294428539609925,1.82370044221024e-05,0,7.29212165928374e-14,-2.38276000833379e-14,1.21142641384338e-12,-1.21142641384337e-12,2.3210304789245e-12,-9.80664999999768,30226.5587892802,30226.5587892802,16.4912197230324,16.4912197230324,-5.81851082063081e-09,-58839.8999999861,4.3855655200304e-09,-3.07283400276884e-13,16.4912197099751,16.4912197099751
0.55,-1.79787244393722e-08,6.55816974905002e-17,-0.0011553213535436,1.44627706006095e-16,2.69944519420924e-09,2.20730242569955e-17,4.42579035693427e-17,4.7209835141465e-11,5.38501139917582e-18,0.293494332219402,1.82370044221024e-05,0,2.02325534673443e-05,0.294428539609925,1.82370044221024e-05,0,2.69944519420924e-09,4.7209835141465e-11,-0.0011553213535436,0.0011553213535436,-0.0417985801513193,-9.84844858015132,30355.7642608266,30355.7642608266,16.5258509041107,16.5258509041107,-0.00390146979410087,-59090.6914809079,0.00293511189936121,2.02325534673443e-05,16.5258508900999,16.5258508900999
0.6,-5.98354984742498e-08,8.83022406549312e-17,-0.00385405718091729,1.06803506455136e-16,9.03281054845299e-09,2.11782989286485e-17,5.05460455480465e-17,3.29704698665002e-10,6.46326709023948e-18,0.293928494433671,1.82370044221024e-05,0,0.00014091562012626,0.294428539609925,1.82370044221024e-05,0,9.03281054845299e-09,3.29704698665002e-10,-0.00385405718091729,0.00385405718091727,-0.0637926322034991,-9.8704426322035,30423.8386627575,30423.8386627575,16.5430219545645,16.5430219545645,-0.00588275076530631,-59222.655793221,0.00450241183621346,0.00014091562012626,16.5430219402527,16.5430219402527
0.65,-1.13210153431734e-07,1.15021350511307e-16,-0.00736047308251599,9.06037785606994e-17,1.73126399682342e-08,2.17457596602179e-17,5.60144972241114e-17,9.82497631969025e-10,7.56312787338234e-18,0.29416088469097,1.82370044221024e-05,0,0.000418918022698828,0.294428539609925,1.82370044221024e-05,0,1.73126399682342e-08,9.82497631969025e-10,-0.00736047308251599,0.00736047308251588,-0.075203397387446,-9.88185339738745,30459.2440889979,30459.2440889979,16.5508932504666,16.5508932504666,-0.00670326808031617,-59291.1203843247,0.00534955125896098,0.000418918022698828,16.5508932361337,16.5508932361337
0.7,-1.7051833724698e-07,1.44901059788814e-16,-0.011281316114978,1.02116275669725e-16,2.66650229276507e-08,2.34186266322362e-17,6.0536726851411e-17,2.0786094068427e-09,8.68877044443266e-18,0.294285274240346,1.82370044221024e-05,0,0.000883772974478613,0.294428539609925,1.82370044221024e-05,0,2.66650229276507e-08,2.0786094068427e-09,-0.011281316114978,0.0112813161149777,-0.0809563916795463,-9.88760639167955,30477.1840607606,30477.1840607606,16.5538078426189,16.553807842619,-0.0067762692617038,-59325.6383500773,0.00583210132666607,0.000883772974478613,16.5538078283951,16.5538078283951
0.75,-2.26807235013446e-07,1.72311829889807e-16,-0.0154063566546462,5.6250796566798e-17,3.66583239524745e-08,2.18501109429443e-17,6.50744258636553e-17,3.659556405778e-09,9.84330737486877e-18,0.294351855232923,1.82370044221024e-05,0,0.00155040102794393,0.294428539609925,1.82370044221024e-05,0,3.66583239524745e-08,3.659556405778e-09,-0.0154063566546462,0.0154063566546454,-0.0836850925967528,-9.89033509259676,30485.7874481889,30485.7874481889,16.5540832668854,16.5540832668854,-0.00633241426459628,-59342.0105555805,0.00614141449418133,0.00155040102794393,16.5540832528333,16.5540832528333
0.8,-2.78606174455647e-07,2.04139596848125e-16,-0.0196232465223,4.43976091076154e-17,4.70975230488223e-08,1.84920168952414e-17,6.74646550497641e-17,5.75180715080459e-09,1.08492075052004e-17,0.294387493398031,1.82370044221024e-05,0,0.00242591170318414,0.294428539609925,1.82370044221024e-05,0,4.70975230488223e-08,5.75180715080459e-09,-0.0196232465223,0.0196232465222984,-0.0847982330083764,-9.89144823300838,30489.4026938176,30489.4026938176,16.5529579212916,16.5529579212916,-0.0055027698128803,-59348.6893980503,0.00637920701888264,0.00242591170318414,16.5529579074412,16.5529579074412
0.85,-3.23295188159095e-07,2.37069459850113e-16,-0.0238720031264088,3.34211556579117e-17,5.79128044998585e-08,1.92455878722724e-17,6.9225475076371e-17,8.37554206874346e-09,1.17995791724156e-17,0.294406569179916,1.82370044221024e-05,0,0.00351324192804487,0.294428539609925,1.82370044221024e-05,0,5.79128044998585e-08,8.37554206874346e-09,-0.0238720031264088,0.0238720031264061,-0.085049611898906,-9.89169961189891,30490.3566207523,30490.3566207523,16.5510940366718,16.5510940366718,-0.00436315490369552,-59350.1976713935,0.00659900482495596,0.00351324192804487,16.5510940230367,16.5510940230367
0.9,-3.58754251045705e-07,2.77916098174476e-16,-0.0281206671852467,2.57657946887836e-17,6.90999066177531e-08,2.02061428461118e-17,7.15091181540565e-17,1.15492668283741e-08,1.28201724449222e-17,0.294416779736586,1.82370044221024e-05,0,0.00481310255162925,0.294428539609925,1.82370044221024e-05,0,6.90999066177531e-08,1.15492668283741e-08,-0.0281206671852467,0.0281206671852425,-0.0848426162258283,-9.89149261622583,30489.8944078028,30489.8944078028,16.5488458293354,16.5488458293354,-0.00295849335910967,-59348.955697355,0.00682863205138692,0.00481310255162925,16.5488458159207,16.5488458159207
0.95,-3.83167559019745e-07,3.1389378522464e-16,-0.0323522762337491,2.68059348385492e-17,8.06883774134397e-08,2.09556379443165e-17,7.27514195773965e-17,1.52922132781047e-08,1.37890713340293e-17,0.294422244953345,1.82370044221024e-05,0,0.0063250201444429,0.294428539609925,1.82370044221024e-05,0,8.06883774134397e-08,1.52922132781047e-08,-0.0323522762337491,0.0323522762337432,-0.08439311954448,-9.89104311954448,30488.6824189439,30488.6824189439,16.546402761169,16.546402761169,-0.00131637059418036,-59346.2587172669,0.00708226903648907,0.0063250201444429,16.5464027479753,16.5464027479753
1,-3.94914302209672e-07,3.50682659421377e-16,-0.0365578920645436,7.57486722987598e-17,9.27247442390839e-08,2.24298716973226e-17,7.46855802750187e-17,1.96255651783249e-08,1.48656045429194e-17,0.294425170279455,1.82370044221024e-05,0,0.00804789463442673,0.294428539609925,1.82370044221024e-05,0,9.27247442390839e-08,1.96255651783249e-08,-0.0365578920645436,0.0365578920645359,-0.0838166571333608,-9.89046665713336,30487.0772940709,30487.0772940709,16.5438661537306,16.5438661537306,0.000545377510728755,-59342.7999428002,0.00736687638381944,0.00804789463442673,16.5438661407561,16.5438661407561
1.05,-3.9250792070426e-07,3.86451363051986e-16,-0.0407328715050108,1.11740498872171e-16,1.05263622759646e-07,2.36143979254209e-17,7.83238529641117e-17,2.45730611198458e-08,1.60058842670043e-17,0.294426736166506,1.82370044221024e-05,0,0.00998029751594355,0.294428539609925,1.82370044221024e-05,0,1.05263622759646e-07,2.45730611198458e-08,-0.0407328715050108,0.0407328715050012,-0.083175045905095,-9.88982504590509,30485.2698550975,30485.2698550975,16.5412901461045,16.5412901461045,0.00261441535305254,-59338.9502754305,0.00768560292387492,0.00998029751594355,16.5412901333463,16.5412901333463
1.1,-3.74562446300354e-07,4.31148829322164e-16,-0.0448748699148858,1.40710195049152e-16,1.1836302924633e-07,2.26568437695659e-17,8.51403902281045e-17,3.01612691383833e-08,1.71372870948864e-17,0.294427574264513,1.82370044221024e-05,0,0.0121206314510198,0.294428539609925,1.82370044221024e-05,0,1.1836302924633e-07,3.01612691383833e-08,-0.0448748699148858,0.0448748699148745,-0.0825013417720181,-9.889151341772,30483.3621443711,30483.3621443711,16.5387036173776,16.5387036173776,0.00488152633617324,-59334.908050632,0.00803959174020107,0.0121206314510198,16.5387036048323,16.5387036048323
1.15,-3.3977393203738e-07,4.67453472450148e-16,-0.048982770190702,1.63320999514908e-16,1.32081915059216e-07,1.85060777852738e-17,9.36099977870826e-17,3.64196888770858e-08,1.81499487869175e-17,0.294428022875163,1.82370044221024e-05,0,0.0144672158320707,0.294428539609925,1.82370044221024e-05,0,1.32081915059216e-07,3.64196888770858e-08,-0.048982770190702,0.0489827701906896,-0.081813227339718,-9.88846322733968,30481.4087498588,30481.4087498588,16.536121945419,16.536121945419,0.0073392760668514,-59330.7793640381,0.00842893786165322,0.0144672158320707,16.5361219330827,16.5361219330827
1.2,-2.86910425260423e-07,5.09220666722205e-16,-0.0530561123449666,9.64809840923225e-17,1.46478887641775e-07,1.63779040702391e-17,9.99717822974118e-17,4.33807626354374e-08,1.902049622036e-17,0.294428263009642,1.82370044221024e-05,0,0.0170183322994784,0.294428539609925,1.82370044221024e-05,0,1.46478887641775e-07,4.33807626354374e-08,-0.0530561123449666,0.0530561123449541,-0.0811201422718965,-9.88777014227183,30479.4388151982,30479.4388151982,16.533553269483,16.533553269483,0.00998127000840539,-59326.620853631,0.00885319244047027,0.0170183322994784,16.5335532573519,16.5335532573519
1.25,-2.14806593447001e-07,5.52977969062677e-16,-0.0570947867817072,2.3461254632121e-16,1.6161154984907e-07,1.41225894136273e-17,1.07750340955568e-16,5.10798398697867e-08,1.97766360629004e-17,0.294428391549988,1.82370044221024e-05,0,0.0197722491637856,0.294428539609925,1.82370044221024e-05,0,1.6161154984907e-07,5.10798398697867e-08,-0.0570947867817072,0.0570947867816962,-0.0804271174580823,-9.88707711745798,30477.4678750312,30477.4678750312,16.5310018577493,16.5310018577493,0.0128017365247991,-59322.4627047479,0.00931163034918982,0.0197722491637856,16.5310018458195,16.5310018458195
1.3,-1.22360967663917e-07,6.09799622053456e-16,-0.0610988703492983,1.36333296878108e-16,1.77536169444379e-07,1.27582183224653e-17,1.17439584343686e-16,5.95551177353018e-08,2.04264908060391e-17,0.294428460355685,1.82370044221024e-05,0,0.0227272344062172,0.294428539609925,1.82370044221024e-05,0,1.77536169444379e-07,5.95551177353018e-08,-0.0610988703492983,0.0610988703492909,-0.0797368244941396,-9.886386824494,30475.5041813549,30475.5041813549,16.528469907391,16.528469907391,0.0157952945027934,-59318.320946964,0.00980339131167919,0.0227272344062172,16.5284698956587,16.5284698956587
1.35,-8.53462546863578e-09,6.57225223830408e-16,-0.0650685386317824,-2.74585466092945e-17,1.94307522449619e-07,3.85807733047706e-18,1.20379647866471e-16,6.88475699007683e-08,2.0856321871972e-17,0.294428497186332,1.82370044221024e-05,0,0.0258815625807364,0.294428539609925,1.82370044221024e-05,0,1.94307522449619e-07,6.88475699007683e-08,-0.0650685386317824,0.0650685386317817,-0.0790506722033398,-9.88570067220314,30473.5520882691,30473.5520882691,16.525958507668,16.525958507668,0.0189568235660842,-59314.2040332189,0.010327554330785,0.0258815625807364,16.5259584961292,16.5259584961292
1.4,1.27649340150979e-07,7.26340877700506e-16,-0.0690040190059035,9.95441504738491e-17,2.11978828285202e-07,7.38197141509908e-18,1.21905952239464e-16,7.90008700672141e-08,2.11377012327112e-17,0.294428516901219,1.82370044221024e-05,0,0.029233518455508,0.294428539609925,1.82370044221024e-05,0,2.11978828285202e-07,7.90008700672141e-08,-0.0690040190059035,0.0690040190059134,-0.0783693935970917,-9.88501939359683,30471.6138638107,30471.6138638107,16.523468155471,16.523468155471,0.0222813916355279,-59310.116361581,0.0108831771367426,0.029233518455508,16.5234681441222,16.5234681441222
1.45,2.87105924704758e-07,7.95830355401447e-16,-0.0729055655340567,9.85649983681866e-17,2.30601732770382e-07,1.05161143318762e-17,1.26504189188481e-16,9.00613135761021e-08,2.15700047676763e-17,0.294428527454299,1.82370044221024e-05,0,0.0327813989095185,0.294428539609925,1.82370044221024e-05,0,2.30601732770382e-07,9.00613135761021e-08,-0.0729055655340567,0.0729055655340823,-0.0776933607536958,-9.88434336075335,30469.6906598084,30469.6906598084,16.520999031283,16.520999031283,0.0257642131267463,-59306.0601645201,0.0114693160288218,0.0327813989095185,16.5209990201205,16.5209990201205
1.5,4.70688089455677e-07,8.58818367253054e-16,-0.0767734455286467,8.0238032560213e-17,2.50226316029529e-07,1.18048263189675e-17,1.32032936905892e-16,1.02077738848199e-07,2.21641152354427e-17,0.294428533103203,1.82370044221024e-05,0,0.0365235138965091,0.294428539609925,1.82370044221024e-05,0,2.50226316029529e-07,1.02077738848199e-07,-0.0767734455286467,0.0767734455286943,-0.077022751278861,-9.88367275127841,30467.7830310409,30467.7830310409,16.5185511469002,16.5185511469002,0.0294006261772862,-59302.0365076705,0.0120850371877684,0.0365235138965091,16.5185511359204,16.5185511359204
1.55,6.79186526930677e-07,9.3104952470767e-16,-0.0806079323229152,6.72012147930445e-17,2.70901114003292e-07,1.0093967626798e-17,1.34672558198446e-16,1.15101449599955e-07,2.26735898018521e-17,0.294428536126975,1.82370044221024e-05,0,0.0404581869077332,0.294428539609925,1.82370044221024e-05,0,2.70901114003292e-07,1.15101449599955e-07,-0.0806079323229152,0.0806079323229928,-0.0763576395562613,-9.88300763955569,30465.8912131586,30465.8912131586,16.5161244245307,16.5161244245307,0.0331860787779903,-59298.0458373341,0.0127294220337708,0.0404581869077332,16.5161244137302,16.5161244137302
1.6,9.13329371718741e-07,9.96212000548208e-16,-0.0844093014530955,8.43105202530066e-17,2.92673146389544e-07,1.15836170842686e-17,1.38772878211207e-16,1.29186138313792e-07,2.32243811998327e-17,0.294428537745555,1.82370044221024e-05,0,0.0445837551676051,0.294428539609925,1.82370044221024e-05,0,2.92673146389544e-07,1.29186138313792e-07,-0.0844093014530955,0.0844093014532128,-0.075698044949903,-9.88234804494919,30464.0152714299,30464.0152714299,16.5137187391046,16.5137187391046,0.0371161205046605,-59294.0882696951,0.0134015699672412,0.0445837551676051,16.5137187284799,16.5137187284799
1.65,1.17378189127645e-06,1.06015393505159e-15,-0.0881778286112881,1.93693785994102e-16,3.15587947851268e-07,1.7658897849765e-17,1.45592644991639e-16,1.44387811197115e-07,2.39775461260094e-17,0.294428538611956,1.82370044221024e-05,0,0.0488985696873478,0.294428539609925,1.82370044221024e-05,0,3.15587947851268e-07,1.44387811197115e-07,-0.0881778286112881,0.0881778286114567,-0.0750439574120853,-9.8816939574112,30462.155180366,30462.155180366,16.5113339409233,16.5113339409233,0.0411863972427749,-59290.1637444672,0.014100599683841,0.0488985696873478,16.5113339304711,16.5113339304711
1.7,1.46114617497143e-06,1.13337395636377e-15,-0.0919137885558793,1.64162484964325e-16,3.39689600695415e-07,2.031725647703e-17,1.5445521281528e-16,1.60764714743795e-07,2.49103813534053e-17,0.294428539075727,1.82370044221024e-05,0,0.053400995242683,0.294428539609925,1.82370044221024e-05,0,3.39689600695415e-07,1.60764714743795e-07,-0.0919137885558793,0.091913788556113,-0.074395351291427,-9.88104535129034,30460.3108663426,30460.3108663426,16.5089698677802,16.5089698677802,0.0453926475943057,-59286.272107742,0.0148256497123934,0.053400995242683,16.5089698574972,16.5089698574972
1.75,1.77596083111173e-06,1.20012790099527e-15,-0.0956174545352913,1.44367637348852e-16,3.65020768091683e-07,2.0756167421589e-17,1.62166909454783e-16,1.78377263945889e-07,2.59249489345052e-17,0.294428539323977,1.82370044221024e-05,0,0.0580894103112058,0.294428539609925,1.82370044221024e-05,0,3.65020768091683e-07,1.78377263945889e-07,-0.0956174545352913,0.0956174545356066,-0.0737521927236205,-9.8804021927223,30458.482230412,30458.482230412,16.5066263514433,16.5066263514433,0.0497307001993154,-59282.4131563338,0.0155758785622034,0.0580894103112058,16.5066263413264,16.5066263413264
1.8,2.11870069712216e-06,1.27614740904339e-15,-0.0992890979864868,1.46442356294982e-16,3.91622727337664e-07,2.09015168449344e-17,1.68983902003483e-16,1.97287972168823e-07,2.69388505519504e-17,0.294428539456861,1.82370044221024e-05,0,0.062962206988529,0.294428539609925,1.82370044221024e-05,0,3.91622727337664e-07,1.97287972168823e-07,-0.0992890979864868,0.0992890979869029,-0.0731144435871,-9.87976444358551,30456.6691605121,30456.6691605121,16.5043032211214,16.5043032211214,0.0541964715925221,-59278.5866615131,0.0163504646511147,0.062962206988529,16.5043032111674,16.5043032111674
1.85,2.48977656555418e-06,1.35660949863734e-15,-0.102928988380519,1.68186220115254e-16,4.19535402899907e-07,1.50914487120131e-17,1.77595423612679e-16,2.17561382685098e-07,2.78613354233038e-17,0.294428539527992,1.82370044221024e-05,0,0.0680177908934097,0.294428539609925,1.82370044221024e-05,0,4.19535402899907e-07,2.17561382685098e-07,-0.102928988380519,0.102928988381058,-0.0724820636198912,-9.87913206361799,30454.8715379992,30454.8715379992,16.5020003053135,16.5020003053135,0.0587859643422389,-59274.792381708,0.0171486061366863,0.0680177908934097,16.5020002955195,16.5020002955195
1.9,2.88953492694038e-06,1.43990569048899e-15,-0.106537393146766,9.80618159786579e-17,4.4879739912533e-07,1.33361696966414e-17,1.84176210604229e-16,2.39264001852122e-07,2.85524787733392e-17,0.294428539566067,1.82370044221024e-05,0,0.0732545810673246,0.294428539609925,1.82370044221024e-05,0,4.4879739912533e-07,2.39264001852122e-07,-0.106537393146766,0.106537393147455,-0.0718550115521846,-9.87850501154993,30453.0892411425,30453.0892411425,16.4997174327948,16.4997174327948,0.0634952653965857,-59271.0300692996,0.0179695206675152,0.0732545810673246,16.4997174231577,16.4997174231577
1.95,3.31825773014738e-06,1.52249341866759e-15,-0.110114577639253,6.6328365639528e-17,4.79446032521142e-07,1.38712191357937e-17,1.8853617529488e-16,2.62464233915034e-07,2.92351791149313e-17,0.294428539586449,1.82370044221024e-05,0,0.0786710098714188,0.294428539609925,1.82370044221024e-05,0,4.79446032521142e-07,2.62464233915034e-07,-0.110114577639253,0.11011457764012,-0.0712332457119694,-9.87788324570932,30451.3221469924,30451.3221469924,16.4974544331393,16.4974544331393,0.0683205444876801,-59267.2994742559,0.0188124451437399,0.0786710098714188,16.4974544236563,16.4974544236563
2,3.77616216005203e-06,1.61777334235133e-15,-0.113660805125472,8.27062616543046e-17,5.11517363597386e-07,1.20102521697551e-17,1.92259637844116e-16,2.87232317412704e-07,2.98781826243964e-17,0.294428539597358,1.82370044221024e-05,0,0.0842655228823916,0.294428539609925,1.82370044221024e-05,0,5.11517363597386e-07,2.87232317412704e-07,-0.113660805125472,0.113660805126552,-0.0706167243486409,-9.87726672434554,30449.5701323781,30449.5701323781,16.4952111369946,16.4952111369946,0.0732580526542735,-59263.6003460732,0.0196766354280548,0.0842655228823916,16.4952111276627,16.4952111276627
2.05,4.26340043232989e-06,1.70972647410684e-15,-0.117176336787223,-2.31219119959894e-18,5.45046228255686e-07,1.10932292704214e-17,1.94143399609356e-16,3.13640263164438e-07,3.04714008284325e-17,0.294428539603198,1.82370044221024e-05,0,0.0900365787881551,0.294428539609925,1.82370044221024e-05,0,5.45046228255686e-07,3.13640263164438e-07,-0.117176336787223,0.117176336788554,-0.0700054058056146,-9.87665540580201,30447.8330744388,30447.8330744388,16.4929873762241,16.4929873762241,0.0783041207793436,-59259.932434812,0.0205613660770776,0.0900365787881551,16.4929873670406,16.4929873670406
2.1,4.78005960512369e-06,1.81785493046682e-15,-0.120661431727849,1.79739325236587e-16,5.80066268702252e-07,1.10714837255784e-17,1.98330726846874e-16,3.41761793814436e-07,3.10339942515656e-17,0.294428539606324,1.82370044221024e-05,0,0.0959826492837116,0.294428539609925,1.82370044221024e-05,0,5.80066268702252e-07,3.41761793814436e-07,-0.120661431727849,0.120661431729476,-0.0693992486121255,-9.87604924860795,30446.1108509059,30446.1108509059,16.4907829839788,16.4907829839788,0.0834551581874372,-59256.2954916477,0.0214659300549119,0.0959826492837116,16.490782974941,16.490782974941
2.15,5.32616140704046e-06,1.90986302663912e-15,-0.124116346982871,1.61893885336303e-16,6.16609963906477e-07,1.14841583902081e-17,2.07623682261954e-16,3.71672284910314e-07,3.15544071715015e-17,0.294428539607997,1.82370044221024e-05,0,0.102102218967486,0.294428539609925,1.82370044221024e-05,0,6.16609963906477e-07,3.71672284910314e-07,-0.124116346982871,0.124116346984842,-0.0687982115317504,-9.87544821152694,30444.4033402515,30444.4033402515,16.4885977947306,16.4885977947306,0.0887076512460298,-59252.6892691616,0.0223896384679901,0.102102218967486,16.4885977858358,16.4885977858358
2.2,5.9016620810638e-06,2.00823792743399e-15,-0.127541337532402,4.02136255253019e-17,6.54708659603629e-07,8.84983036387906e-18,2.13187551687527e-16,4.0344870749326e-07,3.20565222307316e-17,0.294428539608893,1.82370044221024e-05,0,0.10839378523824,0.294428539609925,1.82370044221024e-05,0,6.54708659603629e-07,4.0344870749326e-07,-0.127541337532402,0.127541337534773,-0.0682022535877436,-9.87485225358222,30442.7104217656,30442.7104217656,16.4864316442852,16.4864316442852,0.0940581620226748,-59249.1135214933,0.0233318202807009,0.10839378523824,16.4864316355308,16.4864316355308
