check,error,tolerance,passed
score_9_DIRECT,0.0,1e-10,True
score_9_LTI_EXACT,3.4027641815370657e-13,1e-10,True
score_9_LUT,3.1926848317875844e-13,1e-10,True
score_9_QS,1.1046719095020308e-12,1e-10,True
score_9_SCHEDULED_EXACT,2.240805197645246e-13,1e-10,True
score_10_DIRECT,0.0,1e-10,True
score_10_LTI_EXACT,9.773779008348527e-14,1e-10,True
score_10_LUT,8.541409766971153e-14,1e-10,True
score_10_QS,8.764100556390986e-13,1e-10,True
score_10_SCHEDULED_EXACT,7.166294467564338e-14,1e-10,True
score_11_DIRECT,0.0,1e-10,True
score_11_LTI_EXACT,8.950687413467051e-13,1e-10,True
score_11_LUT,2.1612572842499844e-13,1e-10,True
score_11_QS,1.262989712813578e-12,1e-10,True
score_11_SCHEDULED_EXACT,1.3814361980724055e-13,1e-10,True
score_12_DIRECT,0.0,1e-10,True
score_12_LTI_EXACT,3.9605124735331287e-13,1e-10,True
score_12_LUT,2.898663297237758e-13,1e-10,True
score_12_QS,1.077804512306102e-12,1e-10,True
score_12_SCHEDULED_EXACT,5.816614551124033e-14,1e-10,True
score_13_DIRECT,0.0,1e-10,True
score_13_LTI_EXACT,1.0125927873971818e-13,1e-10,True
score_13_LUT,1.2270945978082315e-13,1e-10,True
score_13_QS,3.11972669919669e-13,1e-10,True
score_13_SCHEDULED_EXACT,3.4917815167068156e-14,1e-10,True
score_14_DIRECT,0.0,1e-10,True
score_14_LTI_EXACT,1.558371487409005e-13,1e-10,True
score_14_LUT,7.027494905442744e-14,1e-10,True
score_14_QS,3.2818192607919627e-13,1e-10,True
score_14_SCHEDULED_EXACT,2.409484287438368e-13,1e-10,True
score_15_DIRECT,0.0,1e-10,True
score_15_LTI_EXACT,4.7503667666148885e-14,1e-10,True
score_15_LUT,1.7590746567708315e-13,1e-10,True
score_15_QS,3.361755318564974e-13,1e-10,True
score_15_SCHEDULED_EXACT,1.9735016572319797e-13,1e-10,True
score_16_DIRECT,0.0,1e-10,True
score_16_LTI_EXACT,3.5312031076983885e-14,1e-10,True
score_16_LUT,1.2440905510641143e-13,1e-10,True
score_16_QS,3.090860900556436e-13,1e-10,True
score_16_SCHEDULED_EXACT,3.2407887137764213e-15,1e-10,True
score_17_DIRECT,0.0,1e-10,True
score_17_LTI_EXACT,2.3644697311198115e-12,1e-10,True
score_17_LUT,4.0346415444703077e-14,1e-10,True
score_17_QS,2.1471713296250527e-13,1e-10,True
score_17_SCHEDULED_EXACT,1.7611649985593836e-13,1e-10,True
score_18_DIRECT,0.0,1e-10,True
score_18_LTI_EXACT,1.1522865994706422e-12,1e-10,True
score_18_LUT,1.1942703770362328e-14,1e-10,True
score_18_QS,2.41140440948584e-13,1e-10,True
score_18_SCHEDULED_EXACT,3.720634911275056e-14,1e-10,True
score_19_DIRECT,0.0,1e-10,True
score_19_LTI_EXACT,3.988476215965875e-14,1e-10,True
score_19_LUT,1.7236987661858882e-13,1e-10,True
score_19_QS,1.0880185641326534e-13,1e-10,True
score_19_SCHEDULED_EXACT,1.370474914108577e-13,1e-10,True
score_20_DIRECT,0.0,1e-10,True
score_20_LTI_EXACT,5.743322484264013e-14,1e-10,True
score_20_LUT,1.6859853357170662e-13,1e-10,True
score_20_QS,1.3566925360919413e-13,1e-10,True
score_20_SCHEDULED_EXACT,6.230085891623105e-14,1e-10,True
score_21_DIRECT,0.0,1e-10,True
score_21_LTI_EXACT,4.912736883966318e-15,1e-10,True
score_21_LUT,4.437883437471979e-14,1e-10,True
score_21_QS,2.0761170560490427e-13,1e-10,True
score_21_SCHEDULED_EXACT,8.369520354545301e-14,1e-10,True
score_22_DIRECT,0.0,1e-10,True
score_22_LTI_EXACT,7.346900865456973e-14,1e-10,True
score_22_LUT,1.4683810807894493e-13,1e-10,True
score_22_QS,2.333688797762079e-13,1e-10,True
score_22_SCHEDULED_EXACT,8.587705199736284e-14,1e-10,True
score_23_DIRECT,0.0,1e-10,True
score_23_LTI_EXACT,2.1216362000586741e-13,1e-10,True
score_23_LUT,8.786818928713247e-14,1e-10,True
score_23_QS,1.2456702336294256e-13,1e-10,True
score_23_SCHEDULED_EXACT,1.60510493785182e-13,1e-10,True
score_24_DIRECT,0.0,1e-10,True
score_24_LTI_EXACT,1.8529622280993863e-13,1e-10,True
score_24_LUT,1.7585791763780056e-13,1e-10,True
score_24_QS,1.745270594710746e-13,1e-10,True
score_24_SCHEDULED_EXACT,4.996480659769098e-14,1e-10,True
score_25_DIRECT,0.0,1e-10,True
score_25_LTI_EXACT,8.001065088247827e-14,1e-10,True
score_25_LUT,2.917680203343154e-14,1e-10,True
score_25_QS,3.632649736573512e-13,1e-10,True
score_25_SCHEDULED_EXACT,1.5786590784605536e-13,1e-10,True
score_26_DIRECT,0.0,1e-10,True
score_26_LTI_EXACT,7.438494264988549e-14,1e-10,True
score_26_LUT,3.641878465465709e-14,1e-10,True
score_26_QS,1.559863349598345e-13,1e-10,True
score_26_SCHEDULED_EXACT,2.23263248166905e-14,1e-10,True
score_27_DIRECT,0.0,1e-10,True
score_27_LTI_EXACT,1.539740557277014e-14,1e-10,True
score_27_LUT,7.478148959447206e-14,1e-10,True
score_27_QS,2.795541576006144e-13,1e-10,True
score_27_SCHEDULED_EXACT,1.1027029983567971e-13,1e-10,True
score_28_DIRECT,0.0,1e-10,True
score_28_LTI_EXACT,1.4076934062856594e-13,1e-10,True
score_28_LUT,9.401333878056306e-15,1e-10,True
score_28_QS,1.744160371686121e-13,1e-10,True
score_28_SCHEDULED_EXACT,4.676814491233472e-14,1e-10,True
score_29_DIRECT,0.0,1e-10,True
score_29_LTI_EXACT,2.14483986127334e-12,1e-10,True
score_29_LUT,1.0318081025001424e-14,1e-10,True
score_29_QS,2.9887203822909214e-13,1e-10,True
score_29_SCHEDULED_EXACT,1.1788616957608689e-13,1e-10,True
score_30_DIRECT,0.0,1e-10,True
score_30_LTI_EXACT,1.2104484081731925e-12,1e-10,True
score_30_LUT,7.126677720181718e-14,1e-10,True
score_30_QS,1.979527652906654e-13,1e-10,True
score_30_SCHEDULED_EXACT,1.0310068770946756e-13,1e-10,True
score_31_DIRECT,0.0,1e-10,True
score_31_LTI_EXACT,1.8617052344183094e-13,1e-10,True
score_31_LUT,3.1799693087086744e-13,1e-10,True
score_31_QS,1.1745049377509531e-12,1e-10,True
score_31_SCHEDULED_EXACT,2.2619037719218138e-13,1e-10,True
score_32_DIRECT,0.0,1e-10,True
score_32_LTI_EXACT,4.589818108913235e-13,1e-10,True
score_32_LUT,1.8126103916438208e-13,1e-10,True
score_32_QS,1.6224799281872038e-12,1e-10,True
score_32_SCHEDULED_EXACT,9.334091659318755e-14,1e-10,True
score_33_DIRECT,0.0,1e-10,True
score_33_LTI_EXACT,1.8266638202035779e-13,1e-10,True
score_33_LUT,1.5119763080440052e-13,1e-10,True
score_33_QS,1.3332668302723505e-12,1e-10,True
score_33_SCHEDULED_EXACT,2.339686604180269e-13,1e-10,True
score_34_DIRECT,0.0,1e-10,True
score_34_LTI_EXACT,1.734723475976807e-13,1e-10,True
score_34_LUT,1.713113158274826e-13,1e-10,True
score_34_QS,1.393662962811959e-12,1e-10,True
score_34_SCHEDULED_EXACT,3.8034571152312235e-14,1e-10,True
score_35_DIRECT,0.0,1e-10,True
score_35_LTI_EXACT,1.5591486435262425e-12,1e-10,True
score_35_LUT,2.2530371665552273e-14,1e-10,True
score_35_QS,1.0408340855860843e-12,1e-10,True
score_35_SCHEDULED_EXACT,1.2357411101338034e-13,1e-10,True
score_36_DIRECT,0.0,1e-10,True
score_36_LTI_EXACT,1.3857248681858891e-12,1e-10,True
score_36_LUT,4.2347202133807826e-14,1e-10,True
score_36_QS,1.5484280524447058e-12,1e-10,True
score_36_SCHEDULED_EXACT,1.457696810480691e-13,1e-10,True
score_37_DIRECT,0.0,1e-10,True
score_37_LTI_EXACT,6.897867693700377e-13,1e-10,True
score_37_LUT,2.5908593846712957e-13,1e-10,True
score_37_QS,4.2521541843143495e-14,1e-10,True
score_37_SCHEDULED_EXACT,4.593020842130757e-13,1e-10,True
score_38_DIRECT,0.0,1e-10,True
score_38_LTI_EXACT,3.3378681763007734e-13,1e-10,True
score_38_LUT,2.4005103460567057e-13,1e-10,True
score_38_QS,1.5187850976872141e-13,1e-10,True
score_38_SCHEDULED_EXACT,9.164088758673028e-14,1e-10,True
score_39_DIRECT,0.0,1e-10,True
score_39_LTI_EXACT,3.269468029643008e-13,1e-10,True
score_39_LUT,2.8101869789520784e-14,1e-10,True
score_39_QS,7.382983113757291e-14,1e-10,True
score_39_SCHEDULED_EXACT,8.432620920983958e-14,1e-10,True
score_40_DIRECT,0.0,1e-10,True
score_40_LTI_EXACT,4.660855035254485e-14,1e-10,True
score_40_LUT,5.203458107103098e-13,1e-10,True
score_40_QS,4.4875214655348827e-13,1e-10,True
score_40_SCHEDULED_EXACT,1.4805257714245457e-13,1e-10,True
score_41_DIRECT,0.0,1e-10,True
score_41_LTI_EXACT,2.985972580304974e-12,1e-10,True
score_41_LUT,2.8021140095757513e-13,1e-10,True
score_41_QS,1.1024514634527804e-13,1e-10,True
score_41_SCHEDULED_EXACT,2.4348491972636666e-13,1e-10,True
score_42_DIRECT,0.0,1e-10,True
score_42_LTI_EXACT,1.8959694925158033e-12,1e-10,True
score_42_LUT,3.017370424698851e-13,1e-10,True
score_42_QS,4.645173135031655e-13,1e-10,True
score_42_SCHEDULED_EXACT,2.226805979194113e-13,1e-10,True
score_43_DIRECT,0.0,1e-10,True
score_43_LTI_EXACT,1.1968898094849578e-13,1e-10,True
score_43_LUT,1.6016159752607617e-14,1e-10,True
score_43_QS,4.758415883543421e-13,1e-10,True
score_43_SCHEDULED_EXACT,1.7296190521487453e-13,1e-10,True
score_44_DIRECT,0.0,1e-10,True
score_44_LTI_EXACT,5.065392549852277e-14,1e-10,True
score_44_LUT,8.370463610435364e-14,1e-10,True
score_44_QS,5.346834086594754e-13,1e-10,True
score_44_SCHEDULED_EXACT,1.1301853550249596e-13,1e-10,True
score_45_DIRECT,0.0,1e-10,True
score_45_LTI_EXACT,2.3495094758629875e-14,1e-10,True
score_45_LUT,1.2221969855445713e-13,1e-10,True
score_45_QS,5.155875726359227e-13,1e-10,True
score_45_SCHEDULED_EXACT,6.26712223783521e-14,1e-10,True
score_46_DIRECT,0.0,1e-10,True
score_46_LTI_EXACT,7.786826738964692e-14,1e-10,True
score_46_LUT,8.846097682493892e-14,1e-10,True
score_46_QS,6.137312880127865e-13,1e-10,True
score_46_SCHEDULED_EXACT,9.524499244850659e-14,1e-10,True
score_47_DIRECT,0.0,1e-10,True
score_47_LTI_EXACT,3.6158576133260567e-12,1e-10,True
score_47_LUT,1.2927397867457113e-13,1e-10,True
score_47_QS,6.361577931102147e-13,1e-10,True
score_47_SCHEDULED_EXACT,1.1344787956280022e-13,1e-10,True
score_48_DIRECT,0.0,1e-10,True
score_48_LTI_EXACT,2.288808031991607e-12,1e-10,True
score_48_LUT,1.4288483590751966e-14,1e-10,True
score_48_QS,5.722089468918057e-13,1e-10,True
score_48_SCHEDULED_EXACT,2.9305984722283185e-14,1e-10,True
score_49_DIRECT,0.0,1e-10,True
score_49_LTI_EXACT,1.892930256985892e-14,1e-10,True
score_49_LUT,1.1141581364101927e-13,1e-10,True
score_49_QS,3.4439118223872356e-13,1e-10,True
score_49_SCHEDULED_EXACT,6.412860693860711e-14,1e-10,True
score_50_DIRECT,0.0,1e-10,True
score_50_LTI_EXACT,1.1707301794672276e-13,1e-10,True
score_50_LUT,1.761340368260783e-13,1e-10,True
score_50_QS,5.171418848703979e-13,1e-10,True
score_50_SCHEDULED_EXACT,1.455671520822488e-13,1e-10,True
score_51_DIRECT,0.0,1e-10,True
score_51_LTI_EXACT,5.4289905904170155e-14,1e-10,True
score_51_LUT,3.9678519801397694e-14,1e-10,True
score_51_QS,2.6556534749033744e-13,1e-10,True
score_51_SCHEDULED_EXACT,5.603894084882377e-14,1e-10,True
score_52_DIRECT,0.0,1e-10,True
score_52_LTI_EXACT,1.1024514634527804e-13,1e-10,True
score_52_LUT,4.975975686181966e-14,1e-10,True
score_52_QS,4.60964599824365e-13,1e-10,True
score_52_SCHEDULED_EXACT,9.262534315934712e-14,1e-10,True
score_53_DIRECT,0.0,1e-10,True
score_53_LTI_EXACT,3.941735826629156e-12,1e-10,True
score_53_LUT,1.604830363651638e-13,1e-10,True
score_53_QS,4.2321701698710967e-13,1e-10,True
score_53_SCHEDULED_EXACT,1.198513944339341e-13,1e-10,True
score_54_DIRECT,0.0,1e-10,True
score_54_LTI_EXACT,2.4646951146678475e-12,1e-10,True
score_54_LUT,2.1013830324261018e-13,1e-10,True
score_54_QS,4.0234482412415673e-13,1e-10,True
score_54_SCHEDULED_EXACT,8.17965487009964e-15,1e-10,True
score_55_DIRECT,0.0,1e-10,True
score_55_LTI_EXACT,1.4557799410397365e-13,1e-10,True
score_55_LUT,1.8398368765992767e-13,1e-10,True
score_55_QS,8.08242361927114e-13,1e-10,True
score_55_SCHEDULED_EXACT,3.3303833866030197e-13,1e-10,True
score_56_DIRECT,0.0,1e-10,True
score_56_LTI_EXACT,8.743838986191577e-13,1e-10,True
score_56_LUT,2.683544575790564e-13,1e-10,True
score_56_QS,7.740474927686591e-13,1e-10,True
score_56_SCHEDULED_EXACT,2.9168909041615843e-13,1e-10,True
score_57_DIRECT,0.0,1e-10,True
score_57_LTI_EXACT,6.649680805992375e-13,1e-10,True
score_57_LUT,1.4839540186939448e-13,1e-10,True
score_57_QS,7.907008381380365e-13,1e-10,True
score_57_SCHEDULED_EXACT,6.178771687001539e-13,1e-10,True
score_58_DIRECT,0.0,1e-10,True
score_58_LTI_EXACT,4.5458081743277035e-13,1e-10,True
score_58_LUT,5.2302671742221474e-14,1e-10,True
score_58_QS,7.462919171530302e-13,1e-10,True
score_58_SCHEDULED_EXACT,3.0750358856468374e-13,1e-10,True
score_59_DIRECT,0.0,1e-10,True
score_59_LTI_EXACT,3.288147532032326e-12,1e-10,True
score_59_LUT,5.00456880797584e-15,1e-10,True
score_59_QS,7.196465645620265e-13,1e-10,True
score_59_SCHEDULED_EXACT,3.7727492570999166e-13,1e-10,True
score_60_DIRECT,0.0,1e-10,True
score_60_LTI_EXACT,1.7246204464527182e-12,1e-10,True
score_60_LUT,8.110287615104017e-14,1e-10,True
score_60_QS,6.177280909014371e-13,1e-10,True
score_60_SCHEDULED_EXACT,3.126594035757213e-13,1e-10,True
score_61_DIRECT,0.0,1e-10,True
score_61_LTI_EXACT,2.851816005566832e-13,1e-10,True
score_61_LUT,3.849054321797274e-13,1e-10,True
score_61_QS,1.3140599719463353e-12,1e-10,True
score_61_SCHEDULED_EXACT,2.7879787237519715e-13,1e-10,True
score_62_DIRECT,0.0,1e-10,True
score_62_LTI_EXACT,6.783740236215863e-13,1e-10,True
score_62_LUT,2.549492734982284e-13,1e-10,True
score_62_QS,1.4445111773397912e-12,1e-10,True
score_62_SCHEDULED_EXACT,4.563659020996591e-14,1e-10,True
score_63_DIRECT,0.0,1e-10,True
score_63_LTI_EXACT,1.8322843242657427e-13,1e-10,True
score_63_LUT,7.27085492507884e-14,1e-10,True
score_63_QS,8.941736240331011e-13,1e-10,True
score_63_SCHEDULED_EXACT,2.712349659109159e-13,1e-10,True
score_64_DIRECT,0.0,1e-10,True
score_64_LTI_EXACT,2.475936122792177e-13,1e-10,True
score_64_LUT,2.799149800836176e-14,1e-10,True
score_64_QS,1.3037348978173213e-12,1e-10,True
score_64_SCHEDULED_EXACT,2.228764590418708e-13,1e-10,True
score_65_DIRECT,0.0,1e-10,True
score_65_LTI_EXACT,1.3858886260820213e-11,1e-10,True
score_65_LUT,5.808692285849681e-13,1e-10,True
score_65_QS,1.3115064589896974e-12,1e-10,True
score_65_SCHEDULED_EXACT,2.5780164678371187e-13,1e-10,True
score_66_DIRECT,0.0,1e-10,True
score_66_LTI_EXACT,8.840456144909581e-12,1e-10,True
score_66_LUT,1.7313808806790343e-13,1e-10,True
score_66_QS,1.2959633366449452e-12,1e-10,True
score_66_SCHEDULED_EXACT,1.0614623871703366e-13,1e-10,True
score_67_DIRECT,0.0,1e-10,True
score_67_LTI_EXACT,5.900835375882707e-14,1e-10,True
score_67_LUT,1.8308415222247076e-13,1e-10,True
score_67_QS,3.008704396734174e-13,1e-10,True
score_67_SCHEDULED_EXACT,1.6599883360252088e-13,1e-10,True
score_68_DIRECT,0.0,1e-10,True
score_68_LTI_EXACT,1.9761969838327786e-14,1e-10,True
score_68_LUT,6.218178641263783e-14,1e-10,True
score_68_QS,4.4630965589931293e-13,1e-10,True
score_68_SCHEDULED_EXACT,1.8707409753238036e-13,1e-10,True
score_69_DIRECT,0.0,1e-10,True
score_69_LTI_EXACT,3.930189507173054e-14,1e-10,True
score_69_LUT,2.6093780998784344e-13,1e-10,True
score_69_QS,1.2256862191861728e-13,1e-10,True
score_69_SCHEDULED_EXACT,1.73468986570946e-13,1e-10,True
score_70_DIRECT,0.0,1e-10,True
score_70_LTI_EXACT,1.0685896612017132e-13,1e-10,True
score_70_LUT,1.6532256249743305e-13,1e-10,True
score_70_QS,2.3314683517128287e-13,1e-10,True
score_70_SCHEDULED_EXACT,3.686548679174284e-13,1e-10,True
score_71_DIRECT,0.0,1e-10,True
score_71_LTI_EXACT,3.1209479445237776e-12,1e-10,True
score_71_LUT,4.777761845008166e-14,1e-10,True
score_71_QS,2.4158453015843406e-13,1e-10,True
score_71_SCHEDULED_EXACT,8.38079605713915e-14,1e-10,True
score_72_DIRECT,0.0,1e-10,True
score_72_LTI_EXACT,2.017386258046372e-12,1e-10,True
score_72_LUT,3.706082207614869e-14,1e-10,True
score_72_QS,4.318767565791859e-13,1e-10,True
score_72_SCHEDULED_EXACT,2.347947140532436e-13,1e-10,True
independent_scheduled_1,9.194034422677078e-17,1e-10,True
independent_scheduled_2,8.673617379884035e-17,1e-10,True
independent_scheduled_3,9.194034422677078e-17,1e-10,True
independent_scheduled_4,9.020562075079397e-17,1e-10,True
independent_scheduled_5,9.194034422677078e-17,1e-10,True
independent_scheduled_6,9.020562075079397e-17,1e-10,True
independent_scheduled_7,1.1102230246251565e-16,1e-10,True
independent_scheduled_8,1.1102230246251565e-16,1e-10,True
independent_scheduled_9,1.1102230246251565e-16,1e-10,True
independent_scheduled_10,1.1102230246251565e-16,1e-10,True
independent_scheduled_11,1.1102230246251565e-16,1e-10,True
independent_scheduled_12,1.1102230246251565e-16,1e-10,True
independent_scheduled_13,9.020562075079397e-17,1e-10,True
independent_scheduled_14,1.1102230246251565e-16,1e-10,True
independent_scheduled_15,9.020562075079397e-17,1e-10,True
independent_scheduled_16,1.1102230246251565e-16,1e-10,True
independent_scheduled_17,9.020562075079397e-17,1e-10,True
independent_scheduled_18,1.1102230246251565e-16,1e-10,True
independent_scheduled_19,7.806255641895632e-17,1e-10,True
independent_scheduled_20,7.806255641895632e-17,1e-10,True
independent_scheduled_21,7.806255641895632e-17,1e-10,True
independent_scheduled_22,7.806255641895632e-17,1e-10,True
independent_scheduled_23,7.806255641895632e-17,1e-10,True
independent_scheduled_24,8.500145032286355e-17,1e-10,True
independent_scheduled_25,1.8388068845354155e-16,1e-10,True
independent_scheduled_26,1.8388068845354155e-16,1e-10,True
independent_scheduled_27,1.8388068845354155e-16,1e-10,True
independent_scheduled_28,1.8388068845354155e-16,1e-10,True
independent_scheduled_29,1.8388068845354155e-16,1e-10,True
independent_scheduled_30,1.8388068845354155e-16,1e-10,True
independent_scheduled_31,6.938893903907228e-17,1e-10,True
independent_scheduled_32,7.45931094670027e-17,1e-10,True
independent_scheduled_33,7.45931094670027e-17,1e-10,True
independent_scheduled_34,7.45931094670027e-17,1e-10,True
independent_scheduled_35,7.806255641895632e-17,1e-10,True
independent_scheduled_36,8.153200337090993e-17,1e-10,True
independent_scheduled_37,7.979727989493313e-17,1e-10,True
independent_scheduled_38,7.806255641895632e-17,1e-10,True
independent_scheduled_39,7.979727989493313e-17,1e-10,True
independent_scheduled_40,7.979727989493313e-17,1e-10,True
independent_scheduled_41,8.326672684688674e-17,1e-10,True
independent_scheduled_42,8.326672684688674e-17,1e-10,True
independent_scheduled_43,1.231653667943533e-16,1e-10,True
independent_scheduled_44,1.474514954580286e-16,1e-10,True
independent_scheduled_45,1.700029006457271e-16,1e-10,True
independent_scheduled_46,1.3183898417423734e-16,1e-10,True
independent_scheduled_47,1.5612511283791264e-16,1e-10,True
independent_scheduled_48,1.3183898417423734e-16,1e-10,True
independent_scheduled_49,1.5265566588595902e-16,1e-10,True
independent_scheduled_50,1.5265566588595902e-16,1e-10,True
independent_scheduled_51,1.5265566588595902e-16,1e-10,True
independent_scheduled_52,1.5265566588595902e-16,1e-10,True
independent_scheduled_53,1.5265566588595902e-16,1e-10,True
independent_scheduled_54,1.5265566588595902e-16,1e-10,True
independent_scheduled_55,8.153200337090993e-17,1e-10,True
independent_scheduled_56,8.153200337090993e-17,1e-10,True
independent_scheduled_57,8.153200337090993e-17,1e-10,True
independent_scheduled_58,8.153200337090993e-17,1e-10,True
independent_scheduled_59,8.153200337090993e-17,1e-10,True
independent_scheduled_60,8.153200337090993e-17,1e-10,True
independent_scheduled_61,7.979727989493313e-17,1e-10,True
independent_scheduled_62,7.45931094670027e-17,1e-10,True
independent_scheduled_63,7.979727989493313e-17,1e-10,True
independent_scheduled_64,7.45931094670027e-17,1e-10,True
independent_scheduled_65,7.979727989493313e-17,1e-10,True
independent_scheduled_66,7.45931094670027e-17,1e-10,True
independent_scheduled_67,2.2724877535296173e-16,1e-10,True
independent_scheduled_68,2.2724877535296173e-16,1e-10,True
independent_scheduled_69,2.2724877535296173e-16,1e-10,True
independent_scheduled_70,2.2724877535296173e-16,1e-10,True
independent_scheduled_71,2.2724877535296173e-16,1e-10,True
independent_scheduled_72,2.2724877535296173e-16,1e-10,True
independent_B_OFF,1.1666015375944028e-16,1e-12,True
independent_b_OFF,3.294586825575152e-14,1e-09,True
independent_B_OFF,1.1666015375944028e-16,1e-12,True
independent_b_OFF,2.173261570703744e-14,1e-09,True
independent_B_OFF,4.640385298237959e-17,1e-12,True
independent_b_OFF,4.293787547737793e-14,1e-09,True
independent_B_OFF,4.640385298237959e-17,1e-12,True
independent_b_OFF,8.665290707199347e-14,1e-09,True
independent_B_OFF,6.331740687315346e-17,1e-12,True
independent_b_OFF,2.1728452370695095e-13,1e-09,True
independent_B_OFF,6.331740687315346e-17,1e-12,True
independent_b_OFF,8.634759574022155e-14,1e-09,True
independent_B_OFF,7.762887554996212e-17,1e-12,True
independent_b_OFF,4.313216450668733e-14,1e-09,True
independent_B_OFF,7.762887554996212e-17,1e-12,True
independent_b_OFF,4.3770542745846797e-14,1e-09,True
independent_B_OFF,1.222980050563649e-16,1e-12,True
independent_b_OFF,4.3326453535996734e-14,1e-09,True
independent_B_OFF,1.222980050563649e-16,1e-12,True
independent_b_OFF,1.7352785874891197e-13,1e-09,True
independent_B_OFF,1.0148132334464322e-16,1e-12,True
independent_b_OFF,8.680556273787943e-14,1e-09,True
independent_B_OFF,1.0148132334464322e-16,1e-12,True
independent_b_OFF,1.3877787807814457e-16,1e-09,True
independent_B_OFF,4.163336342344337e-17,1e-12,True
independent_b_OFF,4.338196468722799e-14,1e-09,True
independent_B_OFF,4.163336342344337e-17,1e-12,True
independent_b_OFF,1.7341683644644945e-13,1e-09,True
independent_B_OFF,8.673617379884035e-17,1e-12,True
independent_b_OFF,2.914335439641036e-16,1e-09,True
independent_B_OFF,8.673617379884035e-17,1e-12,True
independent_b_OFF,2.498001805406602e-16,1e-09,True
independent_B_OFF,5.898059818321144e-17,1e-12,True
independent_b_OFF,1.7301438060002283e-13,1e-09,True
independent_B_OFF,5.898059818321144e-17,1e-12,True
independent_b_OFF,1.7302825838783065e-13,1e-09,True
independent_B_V4,7.719519468096792e-17,1e-12,True
independent_b_V4,1.0827450047656839e-13,1e-09,True
independent_B_V4,7.719519468096792e-17,1e-12,True
independent_b_V4,4.315992008230296e-14,1e-09,True
independent_B_V4,1.3270634591222574e-16,1e-12,True
independent_b_V4,4.365952044338428e-14,1e-09,True
independent_B_V4,1.3270634591222574e-16,1e-12,True
independent_b_V4,2.498001805406602e-16,1e-09,True
independent_B_V4,5.2909066017292616e-17,1e-12,True
independent_b_V4,8.64863736182997e-14,1e-09,True
independent_B_V4,5.2909066017292616e-17,1e-12,True
independent_b_V4,8.665290707199347e-14,1e-09,True
independent_B_V4,7.892991815694472e-17,1e-12,True
independent_b_V4,4.363176486776865e-14,1e-09,True
independent_B_V4,7.892991815694472e-17,1e-12,True
independent_b_V4,3.885780586188048e-16,1e-09,True
independent_B_V4,2.7755575615628914e-17,1e-12,True
independent_b_V4,4.163336342344337e-16,1e-09,True
independent_B_V4,2.7755575615628914e-17,1e-12,True
independent_b_V4,4.718447854656915e-16,1e-09,True
independent_B_V4,6.071532165918825e-17,1e-12,True
independent_b_V4,3.885780586188048e-16,1e-09,True
independent_B_V4,6.071532165918825e-17,1e-12,True
independent_b_V4,1.7322254741714005e-13,1e-09,True
independent_B_V4,1.3270634591222574e-16,1e-12,True
independent_b_V4,8.70692407062279e-14,1e-09,True
independent_B_V4,1.3270634591222574e-16,1e-12,True
independent_b_V4,5.201117314612702e-13,1e-09,True
independent_B_V4,6.938893903907228e-17,1e-12,True
independent_b_V4,2.498001805406602e-16,1e-09,True
independent_B_V4,6.938893903907228e-17,1e-12,True
independent_b_V4,1.7300050281221502e-13,1e-09,True
independent_B_V4,9.194034422677078e-17,1e-12,True
independent_b_V4,8.698597397938101e-14,1e-09,True
independent_B_V4,9.194034422677078e-17,1e-12,True
independent_b_V4,1.7391643680753077e-13,1e-09,True
