law,b_variant,method,source_delay_included,omega_rad_s,model_shape_re,model_shape_im,source_shape_re,source_shape_im,normalized_complex_error,required_map_shape_re,required_map_shape_im
PP_mean,central,PHYSICAL_QS_1,False,0.6774553951524048,0.9708280354685181,0.09251084400117009,0.9924334571967878,0.04881900233035996,0.049054189447252906,1.0178044340764276,-0.046701313968856725
PP_mean,central,PHYSICAL_QS_1,False,0.6819706875645175,0.9715821147480335,0.09072014277633937,0.9926355665784372,0.04783169260977304,0.048075944805722394,1.0173957960593336,-0.045767206491145594
PP_mean,central,PHYSICAL_QS_1,False,0.6865160747484969,0.9723253361044226,0.08893635503138442,0.992834438782336,0.04685021867162556,0.04710285053429896,1.0169915942764343,-0.04483818862063976
PP_mean,central,PHYSICAL_QS_1,False,0.6910917572883162,0.9730578109748809,0.08715952453455815,0.9930301173857646,0.04587455641871548,0.04613489775451055,1.0165917805201121,-0.043914245726413954
PP_mean,central,PHYSICAL_QS_1,False,0.695697937104857,0.9737796503778507,0.08538969343863541,0.9932226454617048,0.04490468163162089,0.0451720772315267,1.0161963070558602,-0.042995362950033506
PP_mean,central,PHYSICAL_QS_1,False,0.7003348174648182,0.9744909648958681,0.08362690230321948,0.9934120655831046,0.04394056997454072,0.04421437938170388,1.0158051266192993,-0.042081525212235245
PP_mean,central,PHYSICAL_QS_1,False,0.705002602989688,0.9751918646589779,0.08187119011705267,0.9935984198271492,0.04298219700101827,0.04326179428006296,1.015418192413158,-0.041172717219492165
PP_mean,central,PHYSICAL_QS_1,False,0.7097014996647715,0.9758824593287053,0.08012259432032341,0.993781749779538,0.04202953815955012,0.04231431166770179,1.0150354581042327,-0.04026892347046719
PP_mean,central,PHYSICAL_QS_1,False,0.7144317148482826,0.9765628580825791,0.07838115082695542,0.9939620965387582,0.041082568799080885,0.041371920959135826,1.014656877820312,-0.039370128262352484
PP_mean,central,PHYSICAL_QS_1,False,0.719193457280493,0.977233169599194,0.07664689404687308,0.994139500720365,0.040141264174386404,0.040434611249572434,1.0142824061470872,-0.03847631569710065
PP_mean,central,PHYSICAL_QS_1,False,0.723986937092945,0.9778935020438094,0.07491985690822969,0.9943140024612587,0.03920559945134614,0.039502371322111804,1.0139119981250335,-0.03758746968754471
PP_mean,central,PHYSICAL_QS_1,False,0.7288123658177234,0.9785439630544721,0.0732000708795921,0.9944856414239596,0.038275549712107323,0.03857518965487723,1.0135456092462691,-0.03670357396341078
PP_mean,central,PHYSICAL_QS_1,False,0.7336699563967909,0.9791846597286562,0.07148756599207137,0.994654456800881,0.03735108996014124,0.03765305442807294,1.0131831954513983,-0.03582461207722467
PP_mean,central,PHYSICAL_QS_1,False,0.7385599231913843,0.9798156986104106,0.06978237086139083,0.9948204873185975,0.03643219512519476,0.03673595353096797,1.0128247131263353,-0.034950567410111814
PP_mean,central,PHYSICAL_QS_1,False,0.7434824819914755,0.9804371856780081,0.06808451270988292,0.9949837712421084,0.03551884006813656,0.03582387456880578,1.01247011909911,-0.03408142317749402
PP_mean,central,PHYSICAL_QS_1,False,0.7484378500252921,0.9810492263320851,0.06639401738840785,0.9951443463790934,0.034610999585702094,0.03491680486963871,1.0121193706366594,-0.03321716243468271
PP_mean,central,PHYSICAL_QS_1,False,0.7534262459689054,0.9816519253842627,0.06471090939818622,0.9953022500841637,0.03370864841513667,0.03401473149108955,1.0117724254416058,-0.03235776808237229
PP_mean,central,PHYSICAL_QS_1,False,0.758447889955879,0.9822453870462461,0.06303521191253586,0.9954575192630992,0.032811761238739565,0.03311764122703121,1.0114292416490203,-0.031503222872030605
PP_mean,central,PHYSICAL_QS_1,False,0.7635030035869843,0.9828297149193851,0.06136694679850876,0.9956101903770823,0.031920312688309825,0.032225520614196,1.0110897778231775,-0.030653509411192645
PP_mean,central,PHYSICAL_QS_1,False,0.7685918099399782,0.9834050119846955,0.059706134638420644,0.9957602994469176,0.03103427734949631,0.03133835593870404,1.0107539929543015,-0.029808610168656213
PP_mean,central,PHYSICAL_QS_1,False,0.7737145335794486,0.9839713805933276,0.05805279475126389,0.9959078820572391,0.03015362976605159,0.03045613324251441,1.0104218464552956,-0.028968507479580307
PP_mean,central,PHYSICAL_QS_1,False,0.7788714005667233,0.9845289224574745,0.056406945214002045,0.9960529733607083,0.029278344443993833,0.02957883832980003,1.0100932981584756,-0.028133183550489653
PP_mean,central,PHYSICAL_QS_1,False,0.7840626384698468,0.9850777386417132,0.05476860288273532,0.9961956080821972,0.028408395855675464,0.028706456773242333,1.009768308312287,-0.02730262046418431
PP_mean,central,PHYSICAL_QS_1,False,0.7892884763736212,0.9856179295547682,0.05313778341373537,0.9963358205229568,0.0275437584437623,0.02783897392024887,1.0094468375780246,-0.02647680018455751
PP_mean,central,PHYSICAL_QS_1,False,0.7945491448897176,0.9861495949416896,0.05151450128434065,0.9964736445647718,0.026684406625122586,0.02697637489909082,1.0091288470265403,-0.025655704561321973
PP_mean,central,PHYSICAL_QS_1,False,0.7998448761668507,0.9866728338764373,0.04989876981370954,0.9966091136740989,0.025830314794629335,0.026118644624963137,1.008814298134955,-0.024839315334646124
PP_mean,central,PHYSICAL_QS_1,False,0.805175903901025,0.9871877447548634,0.04829060118342434,0.9967422609061903,0.024981457328875648,0.025265767805964737,1.0085031527833663,-0.024027614139701472
PP_mean,central,PHYSICAL_QS_1,False,0.8105424633458462,0.9876944252880835,0.046690006457943266,0.9968731189091962,0.024137808589805815,0.024417728948998324,1.00819537325155,-0.023220582511122426
PP_mean,central,PHYSICAL_QS_1,False,0.8159447913229043,0.9881929724962295,0.045096995604894406,0.997001719928255,0.02329934292826238,0.02357451236559418,1.0078909222156713,-0.02241820188738009
PP_mean,central,PHYSICAL_QS_1,False,0.8213831262322223,0.9886834827025754,0.043511577515208615,0.9971280958095607,0.02246603468745159,0.022736102177651384,1.0075897627449861,-0.021620453615070645
PP_mean,central,PHYSICAL_QS_1,False,0.8268577080627789,0.9891660515280268,0.04193376002308638,0.9972522780044135,0.021637858206327822,0.021902482323102136,1.0072918582985537,-0.02082731895311991
PP_mean,central,PHYSICAL_QS_1,False,0.8323687784030968,0.989640773885967,0.0403635499257958,0.9973742975732492,0.020814787822898903,0.02107363656149595,1.006997172721945,-0.020038779076905364
PP_mean,central,PHYSICAL_QS_1,False,0.8379165804519055,0.9901077439774526,0.03880095300329693,0.9974941851896519,0.019996797877453024,0.02024954847950553,1.00670567024396,-0.01925481508229629
PP_mean,central,PHYSICAL_QS_1,False,0.8435013590288726,0.9905670552867487,0.03724597403769097,0.9976119711443397,0.019183862715709234,0.019430201496352044,1.0064173154733416,-0.018475407989614286
PP_mean,central,PHYSICAL_QS_1,False,0.8491233605854077,0.9910188005771953,0.03569861683248885,0.9977276853491366,0.018375956691892306,0.018615578869155033,1.0061320733955053,-0.017700538747513893
PP_mean,central,PHYSICAL_QS_1,False,0.8547828332155376,0.9914630718874006,0.03415888423169881,0.9978413573409157,0.017573054171733733,0.01780566369819997,1.0058499093692643,-0.016930188236785933
PP_mean,central,PHYSICAL_QS_1,False,0.8604800266668557,0.9918999605277495,0.03262677813872771,0.9979530162855261,0.016775129535399346,0.017000438932130508,1.005570789123568,-0.0161643372740835
PP_mean,central,PHYSICAL_QS_1,False,0.8662151923515415,0.9923295570772209,0.031102299535096068,0.9980626909816941,0.015982157180346016,0.016199887373062098,1.0052946787542454,-0.01540296661557293
PP_mean,central,PHYSICAL_QS_1,False,0.871988583357457,0.9927519513805074,0.029585448498962066,0.998170409864899,0.015194111524107181,0.015403991681616077,1.0050215447207544,-0.014646056960509635
PP_mean,central,PHYSICAL_QS_1,False,0.8778004544593131,0.9931672325454275,0.028076224223454377,0.9982762010112333,0.01441096700701005,0.014612734381879874,1.0047513538429473,-0.013893588954741047
PP_mean,central,PHYSICAL_QS_1,False,0.8836510621299151,0.993575488940626,0.026574625034810187,0.9983800921412277,0.013632698094824156,0.013826097866286195,1.0044840732978317,-0.01314554319413672
PP_mean,central,PHYSICAL_QS_1,False,0.889540664551478,0.9939768081935513,0.025080648410318627,0.9984821106236645,0.012859279281343764,0.013044064400419888,1.0042196706163584,-0.01240190022794848
PP_mean,central,PHYSICAL_QS_1,False,0.8954695216270224,0.9943712771887068,0.02359429099606477,0.9985822834793548,0.012090685090904102,0.012266616127744006,1.003958113680205,-0.011662640562098724
PP_mean,central,PHYSICAL_QS_1,False,0.9014378949918416,0.9947589820661638,0.022115548624476903,0.9986806373848989,0.011326890080834044,0.01149373507425425,1.003699370718578,-0.010927744662401566
PP_mean,central,PHYSICAL_QS_1,False,0.9074460480250489,0.9951400082203343,0.02064441633167179,0.9987771986764186,0.010567868843844579,0.010725403153055924,1.0034434103050272,-0.01019719295771512
PP_mean,central,PHYSICAL_QS_1,False,0.9134942458611992,0.995514440298994,0.019180888374599123,0.9988719933532633,0.00981359601035607,0.009961602168865347,1.0031902013542673,-0.009470965843026837
PP_mean,central,PHYSICAL_QS_1,False,0.9195827554019903,0.9958823622025472,0.01772495824798348,0.9989650470816906,0.009064046250763874,0.009202313822438626,1.0029397131190145,-0.008749043682473704
PP_mean,central,PHYSICAL_QS_1,False,0.9257118453280395,0.9962438570835295,0.016276618701063134,0.9990563851985246,0.008319194277644658,0.008447519714926265,1.002691915186839,-0.00803140681229756
PP_mean,central,PHYSICAL_QS_1,False,0.931881786110742,0.9965990073463412,0.014835861754123878,0.9991460327147813,0.0075790148479034465,0.007697201352152694,1.0024467774770258,-0.007318035543736154
PP_mean,central,PHYSICAL_QS_1,False,0.9380928500242048,0.9969478946472032,0.013402678714829166,0.9992340143192733,0.006843482764863365,0.006951340148824792,1.0022042702374527,-0.00660891016585239
PP_mean,central,PHYSICAL_QS_1,False,0.944345311157264,0.9972905998943299,0.011977060194343964,0.999320354382186,0.006112572880298346,0.006209917432667558,1.0019643640414817,-0.0059040109483012556
PP_mean,central,PHYSICAL_QS_1,False,0.9506394454255773,0.9976272032483116,0.010558996123254309,0.9994050769586253,0.0053862600964109724,0.005472914448487832,1.0017270297848666,-0.005203318144036659
PP_mean,central,PHYSICAL_QS_1,False,0.9569755305838032,0.9979577841227043,0.009148475767279281,0.9994882057921424,0.004664519367754823,0.004740312362167047,1.0014922386826723,-0.004506811991957845
PP_mean,central,PHYSICAL_QS_1,False,0.9633538462378552,0.9982824211848137,0.0077454877427788026,0.999569764318226,0.003947325703104111,0.00401209226458387,1.0012599622662146,-0.0038144727194981366
PP_mean,central,PHYSICAL_QS_1,False,0.9697746738572425,0.9986011923566737,0.006350020032054043,0.999649775667772,0.003234654167270353,0.0032882351754655115,1.00103017238001,-0.003126280545154967
PP_mean,central,PHYSICAL_QS_1,False,0.9762382967874895,0.9989141748162091,0.004962059998442829,0.999728262670524,0.0025264798828676877,0.0025687220471722737,1.0008028411787473,-0.0024422156809639447
PP_mean,central,PHYSICAL_QS_1,False,0.9827450002626413,0.9992214449985808,0.003581594401208651,0.9998052478584865,0.0018227780320276428,0.0018535337684106533,1.0005779411242728,-0.0017622583349163731
PP_mean,central,PHYSICAL_QS_1,False,0.989295071417849,0.9995230785977014,0.002208609410224963,0.9998807534693085,0.0011235238580641817,0.0011426511678803385,1.0003554449825913,-0.0010863887133227494
PP_mean,central,PHYSICAL_QS_1,False,0.9958887993020423,0.9998191505679231,0.0008430906204535104,0.9999548014496439,0.0004286926670902935,0.00043605501785324733,1.0001353258208878,-0.0004145870231211907
PP_mean,central,PHYSICAL_QS_1,False,1.0,0.9999999999999999,-0.0,1.0,-0.0,1.1102230246251565e-16,1.0000000000000002,0.0
PP_mean,central,PHYSICAL_QS_1,False,1.002526474890684,1.000109735125887,-0.000514976933780853,1.0000274134584788,-0.0002617401704131006,0.0002662739623148871,0.9999175570045632,0.00025316652586616434
PP_mean,central,PHYSICAL_QS_1,False,1.0092083910986098,1.0003949057525292,-0.0018656087647199394,1.0000986108704364,-0.0009477992180752367,0.0009643551027368026,0.9997021121942883,0.0009168917187292916
PP_mean,central,PHYSICAL_QS_1,False,1.015934842792958,1.0006747351952407,-0.0032088209173060968,1.0001684147790484,-0.0016295089721594224,0.001658207779614986,0.9994889653430782,0.001576608333318476
PP_mean,central,PHYSICAL_QS_1,False,1.0227061268061766,1.0009492954701726,-0.004544629955516461,1.0002368460000042,-0.0023068938601315805,0.0023478514119223215,0.999278090693382,0.002232336138141018
PP_mean,central,PHYSICAL_QS_1,False,1.0295225419491252,1.0012186578646836,-0.00587305294890151,1.0003039250743664,-0.0029799782392732664,0.0030333054581528855,0.9990694627741911,0.0028840948903095746
PP_mean,central,PHYSICAL_QS_1,False,1.0363843890242612,1.0014828929399249,-0.007194107459323085,1.0003696722717632,-0.0036487863953379215,0.0037145894131307908,0.998863056398167,0.0035319043335376938
PP_mean,central,PHYSICAL_QS_1,False,1.0432919708389146,1.001742070533556,-0.008507811527893466,1.0004341075935501,-0.004313342541249254,0.004391722804885044,0.9986588466587886,0.004175784196184517
PP_mean,central,PHYSICAL_QS_1,False,1.0502455922186473,1.0019962597625856,-0.009814183662111613,1.0004972507759449,-0.004973670815841223,0.005064725191583441,0.9984568089275174,0.0048157541893446235
PP_mean,central,PHYSICAL_QS_1,False,1.0572455600207091,1.0022455290263388,-0.011113242823199468,1.0005591212931322,-0.005629795282638979,0.00573361615853071,0.9982569188509796,0.005451834004985906
PP_mean,central,PHYSICAL_QS_1,False,1.0642921831475751,1.002489946009537,-0.01240500841363368,1.0006197383603446,-0.006281739928679171,0.0063984153152246365,0.9980591523481728,0.006084043314132138
PP_mean,central,PHYSICAL_QS_1,False,1.0713857725605815,1.0027295776854936,-0.013689500264873285,1.0006791209369104,-0.006929528663370122,0.007059142292472657,0.9978634856076857,0.006712401765089614
PP_mean,central,PHYSICAL_QS_1,False,1.0785266412936443,1.002964490319418,-0.014966738625281617,1.0007372877292786,-0.00757318531738948,0.007715816739568009,0.9976698950849429,0.007336928981718433
PP_mean,central,PHYSICAL_QS_1,False,1.0857151044670745,1.0031947494718194,-0.016236744148240927,1.0007942571940116,-0.00821273364161991,0.008368458321522965,0.997478357499467,0.00795764456174597
PP_mean,central,PHYSICAL_QS_1,False,1.0929514793014845,1.0034204200020165,-0.01749953788045971,1.0008500475407531,-0.008848197306121401,0.009017086716361063,0.99728884983216,0.008574568075123773
PP_mean,central,PHYSICAL_QS_1,False,1.1002360851317876,1.003641566071739,-0.018755141250469086,1.0009046767351668,-0.00947959989913973,0.009661721612465448,0.9971013493226029,0.00918771906242461
PP_mean,central,PHYSICAL_QS_1,False,1.1075692434212874,1.0038582511488199,-0.020003576057308334,1.0009581625018473,-0.010106964926149787,0.01030238270598262,0.9969158334663816,0.00979711703328112
PP_mean,central,PHYSICAL_QS_1,False,1.1149512777758661,1.0040705380109765,-0.021244864459398022,1.0010105223272048,-0.010730315808933919,0.010939089698282627,0.9967322800124252,0.0104027814648642
PP_mean,central,PHYSICAL_QS_1,False,1.1223825139582628,1.0042784887496752,-0.02247902896359871,1.0010617734623197,-0.011349675884693714,0.011571862293473598,0.9965506669603705,0.011004731800400864
PP_mean,central,PHYSICAL_QS_1,False,1.1298632799024528,1.0044821647740747,-0.023706092414454302,1.001111932925773,-0.011965068405195484,0.012200720195969735,0.9963709725579434,0.011602987447730589
PP_mean,central,PHYSICAL_QS_1,False,1.1373939057281144,1.0046816268150465,-0.02492607798361712,1.0011610175064454,-0.012576516535947262,0.012825683108113592,0.9961931752983599,0.012197567777899458
PP_mean,central,PHYSICAL_QS_1,False,1.1449747237551997,1.0048769349292654,-0.026139009159454687,1.0012090437662922,-0.01318404335540845,0.013446770727849115,0.9960172539177501,0.012788492123791373
PP_mean,central,PHYSICAL_QS_1,False,1.1526060685185984,1.0050681485033712,-0.027344909736835916,1.0012560280430893,-0.013787671854229909,0.014064002746448395,0.995843187392602,0.013375779778796441
PP_mean,central,PHYSICAL_QS_1,False,1.1602882767829024,1.0052553262581947,-0.028543803807094818,1.0013019864531543,-0.01438742493452514,0.014677398846287867,0.995670954937224,0.013959449995514347
PP_mean,central,PHYSICAL_QS_1,False,1.1680216875572644,1.005438526253044,-0.029735715748169765,1.001346934894037,-0.014983325409170417,0.015286978698675412,0.9955005360012296,0.014539521984493408
PP_mean,central,PHYSICAL_QS_1,False,1.1758066421103595,1.005617805890053,-0.030920670214917536,1.0013908890471852,-0.015575396001134703,0.01589276196172734,0.9953319102670406,0.015116014913003954
PP_mean,central,PHYSICAL_QS_1,False,1.1836434839854442,1.0057932219185792,-0.03209869212959952,1.0014338643805847,-0.016163659342837648,0.0164947682782941,0.9951650576474147,0.015688947903845864
PP_mean,central,PHYSICAL_QS_1,False,1.1915325590155188,1.0059648304396613,-0.033269806672538864,1.0014758761513696,-0.016748137975536242,0.017093017273933413,0.9949999582829875,0.016258340034188693
PP_mean,central,PHYSICAL_QS_1,False,1.1994742153385862,1.00613268691052,-0.034434039272946027,1.001516939408409,-0.017328854348737575,0.017687528554932545,0.9948365925398408,0.016824210334445214
PP_mean,central,PHYSICAL_QS_1,False,1.2074688034130157,1.0062968461491075,-0.035591415599912184,1.0015570689948659,-0.01790583081963928,0.01827832170637572,0.9946749410070879,0.01738657778717678
PP_mean,central,PHYSICAL_QS_1,False,1.2155166760330083,1.006457362338698,-0.036741961553566536,1.0015962795507296,-0.01847908965259583,0.018865416290257522,0.9945149844944821,0.017945461326028984
PP_mean,central,PHYSICAL_QS_1,False,1.2236181883441675,1.006614289032524,-0.03788570325639934,1.001634585515324,-0.019048653018610317,0.019448831843644,0.9943567040300415,0.01850087983470044
PP_mean,central,PHYSICAL_QS_1,False,1.2317736978591678,1.006767679158442,-0.03902266704474358,1.0016720011297846,-0.019614542994851006,0.020028587876875448,0.994200080857699,0.019052852145939183
PP_mean,central,PHYSICAL_QS_1,False,1.2399835644735333,1.0069175850236414,-0.04015287946041845,1.0017085404395176,-0.020176781564192805,0.020604703871814792,0.9940450964349692,0.01960139704057025
PP_mean,central,PHYSICAL_QS_1,False,1.24824815048152,1.0070640583193806,-0.04127636724253049,1.0017442172966267,-0.020735390614782252,0.02117719928013974,0.9938917324306379,0.02014653324655262
PP_mean,central,PHYSICAL_QS_1,False,1.2565678205921036,1.007207150125755,-0.04239315731942943,1.0017790453623165,-0.021290391939626094,0.02174609352167596,0.9937399707224702,0.020688279438063093
PP_mean,central,PHYSICAL_QS_1,False,1.2649429419450722,1.007346910916491,-0.043503276800819245,1.001813038109272,-0.021841807236202392,0.022311405982773563,0.9935897933949411,0.021226654234609704
PP_mean,central,PHYSICAL_QS_1,False,1.273373884127229,1.0074833905637683,-0.044606752970021125,1.0018462088240105,-0.022389658106094286,0.022873156014724616,0.9934411827369832,0.021761676200171786
PP_mean,central,PHYSICAL_QS_1,False,1.2818610191887019,1.0076166383430591,-0.045703613276386085,1.0018785706092084,-0.022933966054645382,0.023431362932220583,0.9932941212397571,0.022293363842366683
PP_mean,central,PHYSICAL_QS_1,False,1.2904047216593626,1.007746702937995,-0.04679388532785746,1.001910136386007,-0.02347475249063663,0.02398604601185073,0.9931485915944427,0.02282173561164399
PP_mean,central,PHYSICAL_QS_1,False,1.2990053685653515,1.0078736324452455,-0.04787759688367783,1.0019409188962882,-0.02401203872598348,0.02453722449063942,0.993004576690048,0.023346809900504188
PP_mean,central,PHYSICAL_QS_1,False,1.3076633394457178,1.0079974743794176,-0.0489547758472425,1.0019709307049285,-0.024545845975454374,0.025084917564621747,0.992862059611238,0.023868605042743518
PP_mean,central,PHYSICAL_QS_1,False,1.3163790163691689,1.0081182756779656,-0.0500254502590941,1.002000184202028,-0.025076195356408246,0.02562914438745753,0.9927210236361869,0.024387139312723162
PP_mean,central,PHYSICAL_QS_1,False,1.3251527839509285,1.0082360827061165,-0.05108964829005954,1.0020286916051164,-0.02560310788855171,0.02616992406908338,0.9925814522344478,0.024902430924663866
PP_mean,central,PHYSICAL_QS_1,False,1.3339850293697102,1.0083509412618035,-0.05214739823452417,1.0020564649613317,-0.026126604493715403,0.026707275674400097,0.9924433290648393,0.025414498031962544
PP_mean,central,PHYSICAL_QS_1,False,1.3428761423848035,1.008462896580606,-0.05319872850384417,1.0020835161495791,-0.02664670599564859,0.02724121822199684,0.9923066379733612,0.025923358726534028
PP_mean,central,PHYSICAL_QS_1,False,1.3518265153532754,1.0085719933407016,-0.054243667619894076,1.0021098568826616,-0.02716343311983218,0.027771770682912422,0.9921713629911163,0.026429031038174785
PP_mean,central,PHYSICAL_QS_1,False,1.3608365432472806,1.008678275667817,-0.055282244208746834,1.0021354987093916,-0.027676806493308892,0.028298951979428458,0.992037488332265,0.026931532933949506
PP_mean,central,PHYSICAL_QS_1,False,1.369906623671495,1.0087817871401852,-0.05631448699448585,1.0021604530166763,-0.028186846644531215,0.028822780983899295,0.9919049983919904,0.027430882317599412
PP_mean,central,PHYSICAL_QS_1,False,1.3790371568806594,1.0088825707935014,-0.05734042479314605,1.0021847310315797,-0.02869357400322585,0.02934327651761471,0.9917738777444881,0.02792709702897197
PP_mean,central,PHYSICAL_QS_1,False,1.3882285457972448,1.0089806691258831,-0.05836008650678379,1.002208343823364,-0.029197008900274667,0.029860457349696105,0.9916441111409718,0.0284201948434728
PP_mean,central,PHYSICAL_QS_1,False,1.3974811960292304,1.0090761241028232,-0.05937350111767079,1.0022313023055047,-0.029697171567611702,0.03037434219602465,0.991515683507699,0.028910193471536488
PP_mean,central,PHYSICAL_QS_1,False,1.4067955158880037,1.0091689771621422,-0.06038069768261359,1.0022536172376857,-0.03019408213813571,0.03088494971820243,0.9913885799440183,0.029397110558119287
PP_mean,central,PHYSICAL_QS_1,False,1.4161719164063786,1.0092592692189373,-0.06138170532739439,1.002275299227772,-0.03068776064563819,0.03139229852254326,0.9912627857204327,0.029880963682210625
PP_mean,central,PHYSICAL_QS_1,False,1.425610811356737,1.0093470406705218,-0.06237655324133294,1.0022963587337577,-0.031178227024746104,0.031896407159096696,0.9911382862766832,0.03036177035636493
PP_mean,central,PHYSICAL_QS_1,False,1.4351126172692825,1.009432331401359,-0.06336527067196578,1.002316806065693,-0.03166550111087898,0.03239729412070043,0.9910150672198509,0.0308395480262515
PP_mean,central,PHYSICAL_QS_1,False,1.4446777534504265,1.0095151807879876,-0.06434788691984329,1.002336651387592,-0.032149602640220515,0.03289497784206249,0.9908931143224783,0.031314314070223656
PP_mean,central,PHYSICAL_QS_1,False,1.454306642001288,1.0095956277039366,-0.06532443133344171,1.0023559047193127,-0.032630551249703627,0.03338947669887478,0.9907724135207074,0.031786085798906454
PP_mean,central,PHYSICAL_QS_1,False,1.4639997078363256,1.0096737105246287,-0.06629493330418734,1.0023745759384226,-0.03310836647700943,0.03388080900695172,0.9906529509124408,0.03225488045480096
PP_mean,central,PHYSICAL_QS_1,False,1.473757378702083,1.0097494671322704,-0.06725942226159347,1.0023926747820364,-0.03358306776057869,0.03436899302140042,0.9905347127555146,0.032720715211907773
PP_mean,central,PHYSICAL_QS_1,False,1.483580085196068,1.0098229349207306,-0.06821792766850568,1.0024102108486372,-0.03405467443963649,0.03485404693581596,0.990417685465896,0.03318360717536611
PP_mean,central,PHYSICAL_QS_1,False,1.4934682607857541,1.0098941508004036,-0.06917047901645657,1.0024271935998739,-0.03452320575422921,0.03533598888150551,0.990301855615894,0.033643573381110826
PP_mean,central,PHYSICAL_QS_1,False,1.50342234182771,1.0099631512030556,-0.07011710582112528,1.0024436323623391,-0.03498868084527384,0.0358148369267374,0.9901872099323926,0.03410063079554494
PP_mean,central,PHYSICAL_QS_1,False,1.513442767586853,1.0100299720866555,-0.07105783761790276,1.0024595363293258,-0.03545111875461875,0.03629060907601793,0.990073735295098,0.03455479631522894
PP_mean,central,PHYSICAL_QS_1,False,1.5235299802558355,1.010094648940188,-0.07199270395755877,1.0024749145625635,-0.0359105384251161,0.036763323269391766,0.9899614187348058,0.03500608676658521
PP_mean,central,PHYSICAL_QS_1,False,1.5336844249745574,1.0101572167884483,-0.07292173440201127,1.0024897759939353,-0.036366958700705734,0.037232997381769675,0.9898502474316857,0.035454518905618314
PP_mean,central,PHYSICAL_QS_1,False,1.5439065498498126,1.0102177101968157,-0.07384495852019442,1.0025041294271726,-0.03682039832650956,0.03769964922227856,0.9897402087135845,0.035900109417650136
PP_mean,central,PHYSICAL_QS_1,False,1.5541968059750588,1.0102761632760098,-0.07476240588402458,1.0025179835395321,-0.037270875948936875,0.038163296533637155,0.9896312900543432,0.03634287491706939
PP_mean,central,PHYSICAL_QS_1,False,1.5645556474503275,1.0103326096868228,-0.07567410606446295,1.0025313468834511,-0.03771841011579973,0.03862395699155461,0.9895234790721358,0.03678283194709612
PP_mean,central,PHYSICAL_QS_1,False,1.5749835314022604,1.010387082644832,-0.07658008862767282,1.0025442278881853,-0.03816301927643867,0.03908164820415308,0.989416763527823,0.03721999697956013
PP_mean,central,PHYSICAL_QS_1,False,1.5854809180042868,1.010439614925089,-0.0774803831312694,1.0025566348614259,-0.038604721781858094,0.03953638771141127,0.9893111313233232,0.03765438641469266
PP_mean,central,PHYSICAL_QS_1,False,1.596048270496924,1.010490238866784,-0.07837501912066153,1.0025685759908973,-0.03904353588487093,0.039988192984632055,0.9892065704999998,0.03808601658093228
PP_mean,central,PHYSICAL_QS_1,False,1.606686055208225,1.0105389863778886,-0.07926402612548333,1.002580059345937,-0.03947947974025308,0.04043708142593095,0.9891030692370686,0.03851490373474352
PP_mean,central,PHYSICAL_QS_1,False,1.6173947415743533,1.0105858889397736,-0.08014743365611394,1.0025910928790556,-0.03991257140490626,0.040883070367746306,0.9890006158500163,0.03894106406044823
PP_mean,central,PHYSICAL_QS_1,False,1.6281748021603037,1.0106309776117985,-0.08102527120028459,1.0026016844274783,-0.04034282883803013,0.041326177072369734,0.9888991987890416,0.03936451367007027
PP_mean,central,PHYSICAL_QS_1,False,1.6390267126807503,1.0106742830358793,-0.08189756821977029,1.0026118417146692,-0.04077026990130236,0.04176641873149815,0.9887988066375091,0.039785268603191544
PP_mean,central,PHYSICAL_QS_1,False,1.6499509520210434,1.0107158354410275,-0.08276435414716597,1.002621572351835,-0.041194912359067526,0.04220381246580485,0.9886994281104182,0.040203344826820496
PP_mean,central,PHYSICAL_QS_1,False,1.6609480022583396,1.0107556646478615,-0.08362565838274492,1.0026308838394125,-0.04161677387853356,0.04263837532453067,0.9886010520528942,0.04061875823527285
PP_mean,central,PHYSICAL_QS_1,False,1.67201834868288,1.0107938000730934,-0.08448151029139811,1.0026397835685383,-0.042035872029976336,0.04307012428509477,0.9885036674386896,0.0410315246500631
PP_mean,central,PHYSICAL_QS_1,False,1.6831624798193998,1.0108302707339847,-0.08533193919965243,1.0026482788224986,-0.0424522242869515,0.043499076252723444,0.9884072633687022,0.041441659819807235
PP_mean,central,PHYSICAL_QS_1,False,1.6943808874486899,1.0108651052527753,-0.08617697439276789,1.0026563767781642,-0.04286584802651384,0.04392524806009785,0.9883118290695136,0.04184917942013716
PP_mean,central,PHYSICAL_QS_1,False,1.7056740666292975,1.0108983318610836,-0.08701664511191103,1.0026640845074064,-0.043276760529443785,0.044348656467019715,0.9882173538919374,0.04225409905362521
PP_mean,central,PHYSICAL_QS_1,False,1.7170425157193758,1.0109299784042767,-0.08785098055140358,1.0026714089784952,-0.04368497898048063,0.04476931816009555,0.9881238273095859,0.0426564342497194
PP_mean,central,PHYSICAL_QS_1,False,1.7284867363986702,1.0109600723458114,-0.08868000985604466,1.002678357057483,-0.0440905204685627,0.0451872497524357,0.9880312389174538,0.04305620046468837
PP_mean,central,PHYSICAL_QS_1,False,1.7400072336906622,1.010988640771546,-0.08950376211850637,1.0026849355095688,-0.04449340198707377,0.04560246778337353,0.9879395784305127,0.04345341308157725
PP_mean,central,PHYSICAL_QS_1,False,1.751604515984852,1.0110157103940196,-0.09032226637679988,1.002691151000447,-0.044893640434095904,0.04601498871819886,0.9878488356823263,0.04384808741017267
