time_s,accelerationUp,hubForceDifference,linearAccelerationDelta,linearForceDifferenceDelta
1.9,-0.0222701354564233,1162.21725264775,-0.0224522962676612,1162.63471223946
1.905,-0.0227395046393275,1196.17397166439,-0.0229470707037451,1196.63084436621
1.91,-0.0231265533230965,1225.82573354559,-0.0233588791468591,1226.32016660714
1.915,-0.0234301526148572,1251.06623942816,-0.0236862337773732,1251.59582907099
1.92,-0.0236494645433158,1271.80504060984,-0.0239279518894233,1272.36686618309
1.925,-0.023783940971793,1287.96785799612,-0.0240831602413034,1288.55852408463
1.93,-0.0238333230372463,1299.4968441247,-0.0241512983514103,1300.11252972161
1.935,-0.0237976383869526,1306.35078635732,-0.024132120708096,1306.98730065997
1.94,-0.0236771979016811,1308.5052508834,-0.0240256981602426,1309.15809490388
1.945,-0.0234725924456788,1305.95266723242,-0.0238324169108714,1306.61709986
1.95,-0.0231846872122901,1298.70235247939,-0.023552976542677,1299.37346042234
1.955,-0.0228146171815001,1286.78047585089,-0.0231883871073633,1287.4532460622
1.96,-0.0223637810495479,1270.22996332522,-0.022739965856373,1270.89935715786
1.965,-0.0218338343647846,1249.11034269223,-0.0222093318179385,1249.77137049837
1.97,-0.0212266838894422,1223.49753011691,-0.0215983989961611,1224.1453247114
1.975,-0.0205444792143368,1193.48355803869,-0.0209093691707032,1194.1134465568
1.98,-0.0197896064640805,1159.17624644653,-0.020144724492672,1159.78381912228
