time_s,accelerationUp,hubForceDifference,linearAccelerationDelta,linearForceDifferenceDelta
1.83,-1.4823065150617e-05,475.128235775301,1.92959439849034e-17,475.127828643713
1.835,-2.63711602826963e-05,555.722177300966,5.74375621621866e-18,555.722189302743
1.84,-3.5430422870361e-05,634.314630597699,-1.528980550239e-17,634.314939609603
1.845,-4.18727757270968e-05,710.622650743851,-4.2830472131404e-17,710.623143993038
1.85,-4.56078094561334e-05,784.371657451509,-4.25077773309287e-17,784.372235613863
1.855,-4.65840635420753e-05,855.296408151815,-5.59560508387962e-17,855.296988919732
1.86,-4.47897447668512e-05,923.141928205136,-5.55269112946694e-17,923.142449292056
1.865,-4.02528792132173e-05,987.664397338296,-4.1002414640365e-17,987.664818265495
1.87,-3.30408953484754e-05,1048.63199091459,-4.05711523473067e-17,1048.63229486909
1.875,-2.32596411197298e-05,1105.82567882879,-4.02491043364373e-17,1105.82587316063
1.88,-1.10518551898381e-05,1159.03998147085,-1.22789523294572e-17,1159.04009650852
1.885,3.40488301594586e-06,1208.0836781986,1.70660867694873e-18,1208.08376798411
1.89,1.99007058685083e-05,1252.78047761867,1.54767491462585e-17,1252.78061618935
1.895,3.8196463732134e-05,1292.96963708309,2.89773912485605e-17,1292.96991609472
1.9,5.80271519493811e-05,1328.50653761806,6.27041199532528e-19,1328.50706421902
1.905,7.91057078804184e-05,1359.26321119066,2.82758596759744e-17,1359.26410258062
1.91,0.000101127122250496,1385.12880976724,2.79522503650312e-17,1385.13019043488
