time_s,accelerationUp,hubForceDifference,linearAccelerationDelta,linearForceDifferenceDelta
0.32,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.325,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.33,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.335,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.34,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.345,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.35,2.92802758554027e-15,-1.09139364212751e-11,0,0
0.355,1.44182394677468e-15,-1.09139364212751e-11,0,0
0.36,1.44182394677468e-15,-1.09139364212751e-11,0,0
0.365,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.37,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.375,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.38,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.385,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.39,-1.06820886536277e-15,-7.27595761418343e-12,0,0
0.395,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.4,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.405,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.41,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.415,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.42,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.425,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.43,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.435,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.44,1.67301117947155e-15,-1.45519152283669e-11,0,0
0.445,1.44182394677468e-15,-1.09139364212751e-11,0,0
0.45,1.67301117947155e-15,-1.45519152283669e-11,0,0
0.455,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.46,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.465,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.47,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.475,-2.55441250412836e-15,-1.09139364212751e-11,0,0
0.48,-1.06820886536277e-15,-7.27595761418343e-12,0,0
0.485,1.90419841216842e-15,-7.27595761418343e-12,0,0
0.49,4.17994773402823e-16,-1.09139364212751e-11,0,0
0.495,1.90419841216842e-15,-1.09139364212751e-11,0,0
0.5,-8.18319029337643e-11,-1.2852979125455e-07,1.13254773474423e-09,-1.46266305494486e-07
0.505,-1.00349619460968e-07,-0.000217827193409903,-1.01115219051284e-07,-0.000218162793508871
0.51,-6.81142551677148e-07,-0.00167595929451636,-6.82527535212423e-07,-0.00167621365696411
0.515,-1.69807153827112e-06,-0.00545732654791209,-1.699906858414e-06,-0.00545750958292493
0.52,-2.22010563420984e-06,-0.0125220949885261,-2.22290834463012e-06,-0.0125221613183596
0.525,-2.03611148320422e-07,-0.0237546004755131,-2.06434804826732e-07,-0.0237546122666748
0.53,7.59726173153326e-06,-0.0400030002056155,7.59550874540996e-06,-0.0400028778619953
0.535,2.55924337178435e-05,-0.0621100469616067,2.55905813874198e-05,-0.062109864918589
0.54,5.92011991030947e-05,-0.0909351124064415,5.9200407506393e-05,-0.0909348074008171
0.545,0.000114608327236271,-0.127367177279666,0.000114608407744633,-0.127366671441402
0.55,0.000198457597539288,-0.172329285553133,0.000198458367631195,-0.172328424108309
0.555,0.00031751576535306,-0.226775326569623,0.000317517049898091,-0.226773853689113
0.56,0.000478338145633873,-0.291680450151034,0.000478339733347273,-0.291677977003989
0.565,0.000686965303157581,-0.368026736134198,0.000686967016240897,-0.368022700597252
0.57,0.000948675360746979,-0.456785931601189,0.00094867697947186,-0.456779547160788
0.575,0.00126780913576169,-0.558901106927806,0.00126781039017013,-0.558891301108133
0.58,0.00164767842104743,-0.675268987597519,0.00164767899500887,-0.675254331174746
0.585,0.00209055951526683,-0.806724498685071,0.00209055898620977,-0.80670312074276
0.59,0.00259776623468884,-0.954028704974917,0.00259776415708895,-0.953998204286295
0.595,0.0031697909447737,-1.11786097203731,0.00316978672788966,-1.11781830525793
0.6,0.0038064957321324,-1.29881565856704,0.00380648878150812,-1.29875703138861
0.605,0.00450733464131492,-1.49740334518719,0.00450732393182878,-1.49732405100854
0.61,0.00527158394451198,-1.71405602583036,0.00527156816164611,-1.71395031506471
0.615,0.00609856158829302,-1.94913562568399,0.00609853876885302,-1.94899652320938
0.62,0.00698781530897698,-2.20294464963081,0.00698778305957436,-2.20276381533401
0.625,0.00793926738864719,-2.47573804115746,0.00793922247020893,-2.47550556354233
0.63,0.00895330397671256,-2.76773486007005,0.00895324251958003,-2.76743910977589
0.635,0.010030807269575,-3.07912897535061,0.0100307242802733,-3.07875637480343
0.64,0.0111731291384543,-3.41009760473753,0.0111730184196829,-3.40963244060661
0.645,0.0123820147688352,-3.76080734370407,0.0123818683590702,-3.76023152268242
0.65,0.0136594836132989,-4.13141699107655,0.0136592920168959,-4.13070988994274
0.655,0.0150076835672105,-4.52207744326006,0.01500743515264,-4.52121566197733
0.66,0.0164287294387684,-4.93292846322584,0.0164284108366627,-4.931885688572
0.665,0.0179245442521541,-5.36409319534869,0.0179241394395336,-5.36283991749195
0.67,0.0194967128768752,-5.81567061127498,0.0194962031824806,-5.81417394464192
0.675,0.0211463635407231,-6.28772706319796,0.0211457270614268,-6.2859505178191
0.68,0.0228740821874391,-6.78028739534057,0.0228732939082797,-6.77819071688167
0.685,0.0246798669113489,-7.2933266097607,0.0246788987129836,-7.29086561543348
0.69,0.0265631231288189,-7.82676272685057,0.0265619430075645,-7.82388906307062
0.695,0.0285226957473148,-8.38045124377095,0.0285212677704502,-8.37711223332121
0.7,0.0305569361594946,-8.95418186906318,0.0305552197645719,-8.95032031034499
0.705,0.0326637915965915,-9.54767726921636,0.0326617423073104,-9.54323138245838
0.71,0.0348409125781327,-10.1605942748101,0.0348384813509537,-10.1554975397292
0.715,0.0370857633774781,-10.792526875437,0.0370828963533742,-10.7867079171462
0.72,0.0393957298543001,-11.44301101768,0.0393923677381036,-11.4363934932881
0.725,0.0417682127540053,-12.11153045018,0.0417642910760465,-12.1040330422728
0.73,0.0442007016423968,-12.7975232635035,0.0441961506604935,-12.7890596756428
0.735,0.0466908233171018,-13.5003884650905,0.046685567980274,-13.490867443033
0.74,0.0492363635507512,-14.2194921584196,0.0492303227032984,-14.2088174682507
0.745,0.0518352612389833,-14.9541728031036,0.0518283477797439,-14.9422433376833
0.75,0.0544855793499418,-15.7037453886405,0.0544776998775086,-15.6904552598291
0.755,0.0571854544390474,-16.4675040681141,0.0571765098941764,-16.4527428290317
0.76,0.0599330347320094,-17.2447236054177,0.0599229196532342,-17.2283763559871
0.765,0.0627264081194434,-18.0346591498601,0.0627150112825128,-18.0166068149678
0.77,0.0655635334478162,-18.8365452290418,0.0655507369063181,-18.8166646933517
0.775,0.0684421747776831,-19.6495935012863,0.0684278547575297,-19.6277579779334
0.78,0.0713598499889724,-20.4729902737054,0.0713438768514954,-20.449069589412
0.785,0.0743137943291568,-21.3058937509886,0.074296032568704,-21.2797546662571
0.79,0.077300941359625,-22.1474314035841,0.077281250617641,-22.1189380627325
0.795,0.0803179253731657,-22.9966981236284,0.0802961601020109,-22.9657123852777
0.8,0.0833610998593869,-23.8527549525279,0.0833371096833659,-23.8191368219981
0.805,0.0864265720004817,-24.7146288252625,0.0864002026098337,-24.6782369691322
0.81,0.0895102505507396,-25.5813135083117,0.0894813438599988,-25.5420057169817
0.815,0.0926079003815572,-26.4517714820104,0.0925762949048532,-26.4094051800278
0.82,0.0957151999632364,-27.3249367759672,0.0956807314344628,-27.2793695839838
0.825,0.0988277973057665,-28.1997186095905,0.0987902993929465,-28.1508089410768
0.83,0.101941360287549,-29.075005628838,0.10190066512149,-29.0226132890409
0.835,0.105051619212519,-29.9496706306527,0.105007556334363,-29.8936572522838
0.84,0.10815438886096,-30.8225743349685,0.108106791402542,-30.7628046430602
0.845,0.111245598420771,-31.6925712779266,0.111194295944303,-31.6289128780727
0.85,0.114321282715961,-32.5585123942546,0.114266106689867,-32.4908369947023
0.855,0.117377580551821,-33.4192491780414,0.117318363766142,-33.3474331108163
0.86,0.120410715900985,-34.2736363015574,0.120347293351333,-34.1975612108735
0.865,0.123416973778989,-35.1205337274732,0.123349183098171,-35.0400872058863
0.87,0.126392672330931,-35.9588081479305,0.126320354765717,-35.8738844315513
0.875,0.129334134638488,-36.7873338730205,0.129257135795767,-36.6978344900512
0.88,0.132237662907302,-37.6049932473798,0.13215583353028,-37.5108276502185
0.885,0.135099517831367,-38.4106767670964,0.135012714728797,-38.3117629643989
0.89,0.137915905435797,-39.2032831127472,0.137823992297624,-39.0995482661173
0.895,0.140682972102559,-39.9817192141345,0.140585820449322,-39.8731002177967
0.9,0.143396808717176,-40.7449005348972,0.143294298701152,-40.6313445613126
0.905,0.146053462924227,-41.4917516641399,0.145945484324875,-41.3732166947377
0.91,0.148648959225231,-42.2212073611518,0.14853541215462,-42.0976626618001
0.915,0.15117932426367,-42.9322140058393,0.151060120151866,-42.8036405995488
0.92,0.153640616347869,-43.6237315626131,0.15351567859264,-43.490122632958
0.925,0.156028955775871,-44.2947358881574,0.15589822066576,-44.1560971766381
0.93,0.158340555171362,-44.944221451784,0.158203972286823,-44.8005715656316
0.935,0.16057174606549,-45.5712041878614,0.160429279124156,-45.4225749106058
0.94,0.162719002284891,-46.1747245711413,0.162570629210016,-46.0211610587936
0.945,0.164778956480354,-46.7538505585471,0.16462467020368,-46.5954115629186
0.95,0.166748411631826,-47.3076804982375,0.166588220510738,-47.1444385058558
0.955,0.168624345718209,-47.835345754509,0.168458273769512,-47.6673870506179
0.96,0.170403910502805,-48.3360129986322,0.170231997767299,-48.1634376929564
0.965,0.172084426424782,-48.8088862253499,0.171906728611366,-48.6318081568435
0.97,0.173663372728041,-49.2532082752004,0.173479961944329,-49.0717549700348
0.975,0.175138376255076,-49.6682620483334,0.174949341421976,-49.4825745845243
0.98,0.176507199874278,-50.0533714061603,0.176312646225676,-49.8636041298195
0.985,0.177767730844292,-50.4079017027798,0.177567779866318,-50.2142219302936
0.99,0.178917972149404,-50.7312601853373,0.178712762069943,-50.5338479199462
0.995,0.179956036954221,-51.0228962748624,0.179745722723065,-50.8219438056451
1,0.180880145981509,-51.2823016416005,0.180664898830774,-51.0780131295827
1.005,0.181680446760957,-51.5272672011233,0.181460453517497,-51.319801543908
1.01,0.18235515110348,-51.7725054348339,0.182130615638857,-51.5619657188468
1.015,0.182923307375807,-52.0140810656449,0.182694447923354,-51.8005655742167
1.02,0.183412796727546,-52.2494717678055,0.183179842545459,-52.0330746664792
1.025,0.183856702881726,-52.4773851350619,0.18361988886924,-52.2581976060472
1.03,0.184289619173638,-52.6975509854565,0.184049178895503,-52.4756623065011
1.035,0.184744190014922,-52.9104931296934,0.18450034832268,-52.6859914394084
1.04,0.185248147115822,-53.1172897678007,0.185001112664065,-52.8902623707632
1.045,0.185822030707141,-53.3193337011035,0.185571991472738,-53.0898670885371
1.05,0.186477744445879,-53.5181069375758,0.18622486253162,-53.2862861194139
1.055,0.187217988965164,-53.7149815106968,0.186962400147037,-53.4808893505396
1.06,0.188036560039714,-53.9110583987749,0.187778375435117,-53.6747747739742
1.065,0.188919415571227,-54.1070518814668,0.188658725054243,-53.86865292278
1.07,0.189846363046653,-54.3032240400353,0.189583240118741,-54.0627814406379
1.075,0.190793174662898,-54.4993693170327,0.190527682996841,-54.2569499189019
1.08,0.191733914311928,-54.6948457150975,0.191466114053242,-54.4505114635674
1.085,0.19264325900974,-54.8886454173007,0.192373213193455,-54.6424536102956
1.09,0.19349861597625,-55.0794951881981,0.193226393612367,-54.8314990048785
1.095,0.194281859419473,-55.2659750467683,0.194007538698162,-55.0162243804018
1.1,0.194980568709433,-55.4466433410489,0.194704237252324,-55.19518573339
1.105,0.195588690893397,-55.6201564056719,0.19531044479948,-55.3670381438512
1.11,0.196106611007939,-55.7853727110742,0.195826551940727,-55.5306398781804
1.115,0.19654066420096,-55.9414331937223,0.196258895051276,-55.6851326367371
1.12,0.196902169819139,-56.0878124221636,0.196618789869191,-55.8299925207763
1.125,0.197206103370823,-56.2243379762695,0.196921204396655,-55.965049222774
1.13,0.197469545962478,-56.3511784804505,0.197183208479421,-56.0904738199262
1.135,0.197710060553197,-56.4688034270657,0.197422350747619,-56.2067383141155
1.14,0.197944139532894,-56.5779201476507,0.197655107125087,-56.3145523061539
1.145,0.198185848508473,-56.6793946130383,0.197895529899757,-56.414783804674
1.15,0.198445780206761,-56.7741645731912,0.198154199659973,-56.5083720497235
1.155,0.198730374894734,-56.8631523428776,0.198437549387905,-56.5962403805908
1.16,0.199041649478672,-56.9471853334944,0.198747593071406,-56.6792166254294
1.165,0.19937732495093,-57.0269301708249,0.199082054564881,-56.7579673236636
1.17,0.19973131686181,-57.1028453761937,0.19943485795876,-56.832950556261
1.175,0.200094520289416,-57.1751554005969,0.199796911964415,-56.9043901043256
1.18,0.200455800935323,-57.2438467508946,0.200157098868353,-56.9722717041327
1.185,0.200803093913342,-57.3086847906598,0.200503372729226,-57.0363598950066
1.19,0.201124505983257,-57.3692487924272,0.200823859648409,-57.0962333067537
1.195,0.201409327773089,-57.4249804711981,0.201107868264355,-57.1513332581683
1.2,0.201648874511652,-57.4752411936024,0.201346728144887,-57.2010210157924
1.205,0.201837093463922,-57.5193721917785,0.201534396266708,-57.2446380288249
1.21,0.201970903384626,-57.5567524480939,0.201667795423614,-57.2815637740919
1.215,0.202050254038842,-57.5868493580965,0.20174687350368,-57.3112663794386
1.22,0.202077920816844,-57.6092583545469,0.201774398047999,-57.3333421566014
1.225,0.202059069220688,-57.6237287835174,0.201755522117611,-57.3475414037884
1.23,0.202000645018613,-57.630174826958,0.201697174700278,-57.3537792022297
1.235,0.201910651149966,-57.628671449871,0.201607340336854,-57.3521313117118
1.24,0.201797384969332,-57.6194368511169,0.201494297647887,-57.3428165459525
1.245,0.201668703142721,-57.602803868569,0.201365885570987,-57.32616809451
1.25,0.201531374397532,-57.5791834577067,0.201228858309062,-57.3025970157181
1.255,0.20139057201782,-57.5490240919862,0.20108837862812,-57.2725515938241
1.26,0.201249536218584,-57.5127705374325,0.20094768363097,-57.2364763534364
1.265,0.201109435721722,-57.4708262875356,0.200807939833274,-57.1947742759629
1.27,0.200969404687381,-57.4235228107609,0.200668287119933,-57.1477752727504
1.275,0.200826757977207,-57.3710933442198,0.200526054518092,-57.0957132108323
1.28,0.200677357862087,-57.3136638256801,0.200377117368592,-57.0387128448786
1.285,0.200516067077538,-57.2512477167547,0.200216355240316,-56.9767871106523
1.29,0.200337264260711,-57.1837537060746,0.200038164257202,-56.9098442990287
1.295,0.200135364356145,-57.111001441237,0.199836975924945,-56.8377038154448
1.3,0.199905300254518,-57.0327439107241,0.199607737226955,-56.7601185653464
1.305,0.199642926460379,-56.9486940788483,0.199346313175558,-56.6768015830397
1.31,0.199345315708521,-56.8585532099751,0.199049782473395,-56.587454309324
1.315,0.199010930387559,-56.7620382895038,0.198716608372718,-56.4917939535092
1.32,0.19863966198296,-56.6589062267303,0.198346678490802,-56.3895776625033
1.325,0.198232745393438,-56.5489730437039,0.197941219234904,-56.2806216268585
1.33,0.197792563055519,-56.4321266689039,0.197502600894761,-56.1648138263157
1.335,0.197322363529592,-56.3083326783817,0.197034057820186,-56.0421197591301
1.34,0.196825925884395,-56.1776330561079,0.19653935350853,-55.9125811351548
1.345,0.19630720110147,-56.0401384725446,0.196022423521702,-55.7763081472125
1.35,0.195769963345419,-55.8960152026339,0.195487028431172,-55.6334664219678
1.355,0.195217501237008,-55.7454682372518,0.194936446025868,-55.4842601447866
1.36,0.194652372410466,-55.5887222736783,0.194373226622751,-55.328913079173
1.365,0.1940762381872,-55.4260023676943,0.193799028208418,-55.1676492623059
1.37,0.193489787125554,-55.2575159420012,0.193214540105752,-55.000675063429
1.375,0.192892747916398,-55.0834376071725,0.192619495626599,-54.8281640578284
1.38,0.192283984404671,-54.9038979186298,0.192012766465583,-54.6502458260936
1.385,0.191661658815631,-54.7189767624805,0.191392525038128,-54.4669993730768
1.39,0.191023444400953,-54.5287016190123,0.190756456057146,-54.2784514141307
1.395,0.19036676574653,-54.3330505167651,0.190101995693759,-54.0845793389176
1.4,0.189689044077133,-54.1319590979256,0.189426575794879,-53.8853182727254
1.405,0.188987926110157,-53.9253309116102,0.18872785177462,-53.6805713442952
1.41,0.188261477969862,-53.7130498277038,0.188003895645125,-53.4702220523335
1.415,0.187508329527372,-53.4949933097014,0.187253339937631,-53.2541475176949
1.42,0.186727760263678,-53.2710453846048,0.186475463506386,-53.0322314188051
1.425,0.185919723586599,-53.0411082253449,0.185670215858948,-52.8043755185679
1.43,0.185084811606579,-52.8051114177797,0.184838182156549,-52.5705088838997
1.435,0.184224166935462,-52.5630182373061,0.183980495970851,-52.3305941596394
1.44,0.183339353563836,-52.3148286590003,0.183098710980355,-52.0846305644509
1.445,0.182432200779663,-52.0605790734917,0.182194645487108,-51.8326535739279
1.45,0.181504634827951,-51.800338902136,0.181270215041401,-51.574731547897
1.455,0.180558513853902,-51.5342046344304,0.180327268428749,-51.310959803927
1.46,0.179595480556181,-51.2622920123613,0.179367440927234,-51.0414528244097
1.465,0.178616843747667,-50.9847271435283,0.178392036292501,-50.7663353979879
1.47,0.177623497093122,-50.7016373882543,0.177401945658596,-50.4857335326145
1.475,0.176615879343974,-50.4131428080327,0.176397607793816,-50.1997659393363
1.48,0.175593976676298,-50.1193488741919,0.175379011277832,-49.9085367814755
1.485,0.174557364152322,-49.8203409959933,0.174345735511668,-49.6121302267416
1.49,0.173505279931286,-49.5161812044789,0.173297024335952,-49.3106071471062
1.495,0.172436723561735,-49.2069071280166,0.172231883650976,-49.0040041020916
1.5,0.171350568227523,-48.8925331916143,0.171149192958703,-48.6923345347376
1.505,0.170245676389384,-48.5730537947165,0.170047820247805,-48.375591923653
1.51,0.169121008423876,-48.2484480239036,0.168926730100137,-48.0537544856335
1.515,0.167975715448695,-47.9186854072141,0.167785076129482,-47.7267909111711
1.52,0.16680920945365,-47.5837321466715,0.166622270890563,-47.3946665701547
1.525,0.165621206293832,-47.2435572588729,0.165438028788469,-47.0573496204462
1.53,0.164411739825932,-46.8981381085141,0.164232380147912,-46.7148164979706
1.535,0.163181147499494,-46.5474648518139,0.163005657223261,-46.367056357348
1.54,0.161930030959558,-46.1915435241535,0.161758455295958,-46.0140741524505
1.545,0.160659196823596,-45.8303975956478,0.160491573936269,-45.6558921850497
1.55,0.159369584139824,-45.4640679731347,0.159205944865153,-45.292550093694
1.555,0.158062185507365,-45.0926115313086,0.157902553562153,-44.9241033913572
1.56,0.156737968986163,-44.7160983947397,0.156582361810167,-44.5506207780087
1.565,0.155397807831038,-44.334608322366,0.155246237789951,-44.1721805442524
1.57,0.154042423411762,-43.9482265542756,0.15389489922898,-43.7888664386973
1.575,0.15267234531753,-43.5570395147952,0.152528873602811,-43.4007633922099
1.58,0.151287890951029,-43.1611307583989,0.151148477639712,-43.0079534773607
1.585,0.149889164897203,-42.76057747511,0.149753816559429,-42.6105124351148
1.59,0.148476076817725,-42.3554478238621,0.148344801758104,-42.2085070311003
1.595,0.14704837511219,-41.94579927616,0.14692118410309,-41.8019934057861
1.6,0.145605692296735,-41.5316780358553,0.145482598896808,-41.3910164930335
1.605,0.144147597374739,-41.1131195103335,0.144028617847734,-40.9756104864686
1.61,0.142673650214608,-40.6901497216058,0.142558803070093,-40.5558002390508
1.615,0.14118345316031,-40.2627874770005,0.14107275831295,-40.1316034102466
1.62,0.139676695445101,-39.8310470350989,0.139570173190184,-39.7030331235281
1.625,0.138153187178681,-39.394941021339,0.138050857079314,-39.2701008692626
1.63,0.136612880715828,-38.9544833243635,0.136514760479455,-38.8328193852336
1.635,0.135055878414264,-38.5096917206283,0.134961982853566,-38.3912052675264
1.64,0.133482427081664,-38.0605900243027,0.133392767213333,-37.9452811049135
1.645,0.131892900534705,-37.6072096087191,0.131807482830331,-37.4950769853022
1.65,0.130287772370823,-37.1495901893941,0.130206598408327,-37.0406312892946
1.655,0.128667582199981,-36.6877798772257,0.128590648662012,-36.5819907522823
1.66,0.127032898670647,-36.2218345411638,0.126960197595271,-36.119209830275
1.665,0.125384282670212,-35.7518165810689,0.125315801943733,-35.6523494816759
1.67,0.123722253859998,-35.2777932566241,0.123657977892961,-35.1814755079753
1.675,0.122047263232795,-34.7998347509674,0.121987173714252,-34.7066566256086
1.68,0.120359673556515,-34.3180121427649,0.120303750267904,-34.2279624534458
1.685,0.118659748875589,-33.8323954723819,0.118607970510536,-33.7454615949454
1.69,0.116947653407344,-33.3430520680631,0.116899998287328,-33.2592199734974
1.695,0.115223459237627,-32.8500452537955,0.11517990586864,-32.7692995466482
1.7,0.113487161541188,-32.3534335234035,0.113447688973963,-32.2757574835783
1.705,0.111738699492809,-31.8532702195371,0.111703287508927,-31.7786458503993
1.71,0.109977980671193,-31.3496037097066,0.109946609756588,-31.2780117855667
1.715,0.108204906619975,-30.8424780114801,0.108177557677312,-30.7738981081744
1.72,0.106419397283267,-30.3319337808643,0.106396051158506,-30.2663442940503
1.725,0.10462141222358,-29.818009545299,0.104602049149545,-29.7553877033561
1.73,0.102810967076366,-29.300743067226,0.10279556606745,-29.2410649352452
1.735,0.100988144137115,-28.7801727082733,0.100976682382312,-28.7234131832861
1.74,0.0991530965670606,-28.2563386753864,0.0991455488707176,-28.2024714740478
1.745,0.0973060462947767,-27.7292840492046,0.097302384615816,-27.6782816899706
1.75,0.0954472762291572,-27.1990555204284,0.0954474694422004,-27.1508893130946
1.755,0.0935771178468366,-26.6657037905752,0.0935811316376761,-26.6203438271064
1.76,0.0916959355566744,-26.129283626924,0.0917037324027026,-26.0866987623949
1.765,0.0898041093826227,-25.5898535859051,0.0898156486776678,-25.550011424296
1.77,0.0879020175664133,-25.0474754521674,0.0879172558874138,-25.0103423403614
1.775,0.0859900206354093,-24.502213464566,0.0860089120976128,-24.4677544927844
1.78,0.0840684481878179,-23.9541334079295,0.0840909448528201,-23.9223124167098
1.785,0.0821375893439299,-23.4033016575013,0.0821636416587145,-23.3740812526506
1.79,0.0801976874318133,-22.8497842614997,0.0802272447811618,-22.8231258549481
1.795,0.0782489390712906,-22.2936461375903,0.0782819502141296,-22.2695099905342
1.8,0.0762914974294268,-21.7349504442282,0.0763279107522132,-21.7132956980985
1.805,0.0743254790767403,-21.1737581686139,0.0743652427328872,-21.1545428753164
1.81,0.0723509736018929,-20.6101279511531,0.0723940355369651,-20.5933091015307
1.815,0.0703680549633393,-20.0441161449053,0.0704143628290581,-20.0296496941149
1.82,0.0683767934767542,-19.4757770878387,0.0684262944708544,-19.4636179801767
1.825,0.0663772673588551,-18.9051635495307,0.0664299081678803,-18.8952657676343
1.83,0.0643695728607886,-18.3323273010428,0.0644252994244859,-18.3246438951393
1.835,0.0623538322144869,-17.7573197498132,0.0624125893758437,-17.7518028438105
1.84,0.0603301988511313,-17.180192579377,0.060391930011271,-17.1767933718556
1.845,0.0582988596316988,-16.6009983381955,0.0583635064246153,-16.5996670990247
1.85,0.056260034103212,-16.0197909300441,0.0563275361293919,-16.0204769950772
1.855,0.0542139710475776,-15.4366259695671,0.0542842659370892,-15.4392777694038
1.86,0.0521609428061611,-14.8515609813403,0.0522339662708196,-14.8561260645649
1.865,0.0501012380217462,-14.264655435265,0.0501769238222903,-14.2710804644766
1.87,0.0480351535314802,-13.6759706264093,0.0481134334924304,-13.6842013740058
1.875,0.0459629861669717,-13.0855694194579,0.0460437902266792,-13.0955507635421
1.88,0.0438850251734623,-12.4935158890003,0.0439682816076258,-12.5051918266119
1.885,0.0418015458571631,-11.8998748930135,0.0418871818439067,-11.9131886097876
