law,reduction,omega_rad_s,fullReal,fullImag,reducedReal,reducedImag
pp_mean,algebraic_coning,5.5911352757056,-105.242754236923,-12.7320812382716,-91.1646983925821,-21.8340733738739
pp_mean,algebraic_coning,5.68852930843841,-105.964743483793,-12.5615253705549,-91.3887182103922,-21.9730302880334
pp_mean,algebraic_coning,5.78761988349121,-106.710167787307,-12.3767962196158,-91.6177538822862,-22.1130921620235
pp_mean,algebraic_coning,5.88843655355589,-107.479730895803,-12.1767831358073,-91.8518722591304,-22.254103958182
pp_mean,algebraic_coning,5.99100938611354,-108.274146051216,-11.9603050331387,-92.0911362219192,-22.3959063567363
pp_mean,algebraic_coning,6.09536897240169,-109.094134671567,-11.726105701875,-92.3356044112913,-22.5383358113963
pp_mean,algebraic_coning,6.20154643653785,-109.940424783814,-11.4728488034186,-92.5853309525516,-22.6812246212865
pp_mean,algebraic_coning,6.30957344480193,-110.813749172595,-11.1991125274129,-92.8403651771012,-22.8244010199819
pp_mean,algebraic_coning,6.41948221508036,-111.714843205839,-10.9033838903277,-93.1007513412676,-22.9676892823742
pp_mean,algebraic_coning,6.53130552647472,-112.64444229306,-10.5840526542494,-93.3665283436093,-23.1109098500461
pp_mean,algebraic_coning,6.6450767290778,-113.603278926349,-10.239404844261,-93.6377294418524,-23.2538794757761
pp_mean,algebraic_coning,6.76082975391982,-114.592079247498,-9.86761584272181,-93.9143819707018,-23.3964113877309
pp_mean,algebraic_coning,6.87859912308807,-115.611559077301,-9.46674303903096,-94.1965070618479,-23.538315473827
pp_mean,algebraic_coning,6.99841996002273,-116.662419334708,-9.03471801418096,-94.484119367566,-23.6793984866603
pp_mean,algebraic_coning,7.12032799999203,-117.745340764175,-8.56933824070642,-94.7772267893788,-23.8194642693091
pp_mean,algebraic_coning,7.2443596007499,-118.860977878936,-8.06825828065877,-95.0758302133189,-23.9583140022123
pp_mean,algebraic_coning,7.37055175337934,-120.009952016183,-7.52898046718179,-95.3799232533862,-24.0957464712141
pp_mean,algebraic_coning,7.49894209332456,-121.19284338684,-6.9488450593474,-95.6894920048516,-24.2315583567456
pp_mean,algebraic_coning,7.62956891161533,-122.410181987891,-6.32501986541573,-96.0045148090959,-24.3655445439842
pp_mean,algebraic_coning,7.76247116628692,-123.66243722879,-5.65448933693817,-96.324962031713,-24.4974984536965
pp_mean,algebraic_coning,7.89768849399886,-124.950006105233,-4.93404314553044,-96.6507958556219,-24.6272123933233
pp_mean,algebraic_coning,8.03526122185617,-126.273199733483,-4.16026426618003,-96.9819700909481,-24.754477927721
pp_mean,algebraic_coning,8.1752303794365,-127.63222803632,-3.32951660619661,-97.3184300034281,-24.8790862688107
pp_mean,algebraic_coning,8.31763771102671,-129.027182347566,-2.43793223804769,-97.6601121630759,-25.0008286832357
pp_mean,algebraic_coning,8.46252568807269,-130.458015675995,-1.48139831815171,-98.0069443148161,-25.119496916958
pp_mean,algebraic_coning,8.60993752184601,-131.924520341365,-0.455543803183208,-98.3588452727438,-25.2348836355671
pp_mean,algebraic_coning,8.75991717633117,-133.42630266555,0.644273888301239,-98.7157248396036,-25.3467828789085
pp_mean,algebraic_coning,8.91250938133745,-134.962754370636,1.82298207678218,-99.0774837530039,-25.4549905284782
pp_mean,algebraic_coning,9.06775964583905,-136.53302030399,3.08580563920377,-99.4440136597808,-25.5593047858736
pp_mean,algebraic_coning,9.22571427154763,-138.135962078558,4.43827913166811,-99.8151971198163,-25.6595266604378
pp_mean,algebraic_coning,9.38642036672135,-139.770117186255,5.88625782770849,-100.19090764048,-25.7554604640914
pp_mean,algebraic_coning,9.54992586021436,-141.433653114956,7.43592718858797,-100.571009742722,-25.846914311209
pp_mean,algebraic_coning,9.71627951577106,-143.124315977649,9.09381017040557,-100.955359059671,-25.9337006212758
pp_mean,algebraic_coning,9.88553094656939,-144.839373148796,10.8667716407996,-101.343802468432,-26.0156366219482
pp_mean,algebraic_coning,10.0577306300174,-146.575549401993,12.7620190230838,-101.736178255565,-26.092544850047
pp_mean,algebraic_coning,10.2329299228075,-148.328956059766,14.7870981051665,-102.132316316542,-26.1642536479328
pp_mean,algebraic_coning,10.4111810762334,-150.095012707543,16.9498827422575,-102.532038389244,-26.2305976526535
pp_mean,algebraic_coning,10.5925372517729,-151.868361097826,19.2585569443698,-102.935158321359,-26.2914182752128
pp_mean,algebraic_coning,10.7770525369432,-153.642770987744,21.7215875711444,-103.341482371302,-26.3465641672894
pp_mean,algebraic_coning,10.9647819614319,-155.411037826221,24.347685558255,-103.750809542021,-26.3958916727396
pp_mean,algebraic_coning,11.1557815135085,-157.164872451087,27.1457532746066,-104.162931946863,-26.4392652612423
pp_mean,algebraic_coning,11.3501081567232,-158.894783289451,30.1248152640237,-104.577635206384,-26.4765579414924
pp_mean,algebraic_coning,11.5478198468946,-160.589951997095,33.2939292700933,-104.994698874787,-26.5076516514262
pp_mean,algebraic_coning,11.7489755493953,-162.238104047053,36.6620740954228,-105.413896894432,-26.5324376230542
pp_mean,algebraic_coning,11.9536352567372,-163.825376508257,40.2380105321084,-105.834998076634,-26.5508167196013
pp_mean,algebraic_coning,12.1618600064637,-165.336186165932,44.0301113543504,-106.257766606749,-26.5626997427935
pp_mean,algebraic_coning,12.3737118993535,-166.753102247984,48.0461562352986,-106.681962571381,-26.5680077082993
pp_mean,algebraic_coning,12.5892541179417,-168.056729351076,52.2930875018197,-107.107342505306,-26.5666720875131
pp_mean,algebraic_coning,12.8085509453628,-169.225607710244,56.7767229534346,-107.533659955597,-26.5586350140782
pp_mean,algebraic_coning,13.031667784523,-170.236139711967,61.5014226434831,-107.960666060252,-26.5438494537608
pp_mean,algebraic_coning,13.2586711776056,-171.062553470087,66.4697076668514,-108.388110138514,-26.5222793365275
pp_mean,algebraic_coning,13.4896288259165,-171.676916285579,71.6818307474634,-108.815740289976,-26.4938996499215
pp_mean,algebraic_coning,13.7246096100756,-172.049212762513,77.1353009025505,-109.243303999485,-26.458696493093
pp_mean,algebraic_coning,13.9636836105594,-172.147504057314,82.8243678015918,-109.670548744798,-26.4166670911013
pp_mean,algebraic_coning,14.2069221286018,-171.938185926128,88.739475725016,-110.097222603931,-26.3678197693762
pp_mean,algebraic_coning,14.4543977074593,-171.386363555839,94.8667022864554,-110.523074859146,-26.312173888493
pp_mean,algebraic_coning,14.7061841540456,-170.456360194569,101.187203233557,-110.947856594529,-26.2497597396868
pp_mean,algebraic_coning,14.9623565609443,-169.112373861911,107.676691456181,-111.371321284199,-26.1806184017916
pp_mean,algebraic_coning,15.2229913288042,-167.319291435253,114.304985378841,-111.793225368229,-26.1048015605476
pp_mean,algebraic_coning,15.4881661891248,-165.04366176019,121.03566853039,-112.213328813508,-26.0223712914647
pp_mean,algebraic_coning,15.7579602274392,-162.254818873056,127.825907349035,-112.631395656866,-25.9333998076634
pp_mean,algebraic_coning,16.0324539069004,-158.926133002611,134.626477047618,-113.047194527942,-25.8379691743329
pp_mean,algebraic_coning,16.3117290922784,-155.036351221692,141.382044345217,-113.460499149466,-25.736170991646
pp_mean,algebraic_coning,16.5958690743756,-150.57097248902,148.031749799592,-113.871088812768,-25.6281060481523
pp_mean,algebraic_coning,16.8849585948675,-145.523585013276,154.51012034507,-114.278748826578,-25.5138839468348
pp_mean,algebraic_coning,17.1790838715759,-139.897079614069,160.748324004208,-114.683270937354,-25.3936227061498
pp_mean,algebraic_coning,17.4783326241822,-133.704643655333,166.675754016495,-115.08445371962,-25.2674483384917
pp_mean,algebraic_coning,17.7827941003892,-126.970438814413,172.221900336352,-115.482102935019,-25.1354944086143
pp_mean,algebraic_coning,18.0925591025382,-119.729874572488,177.318435305066,-115.876031859035,-24.99790157461
pp_mean,algebraic_coning,18.4077200146896,-112.029408968499,181.901411027079,-116.266061574547,-24.8548171140957
pp_mean,algebraic_coning,18.7283708301755,-103.925838397889,185.913442876777,-116.652021231652,-24.7063944382745
pp_mean,algebraic_coning,19.0546071796325,-95.4850767760196,189.305740777547,-117.0337482734,-24.5527925965419
pp_mean,algebraic_coning,19.3865263595221,-86.7804671891378,192.039850584839,-117.411088627324,-24.3941757742848
pp_mean,algebraic_coning,19.7242273611485,-77.8907109395013,194.088983441376,-117.783896862878,-24.2307127864741
pp_mean,algebraic_coning,20.0678109001819,-68.8975339963902,195.43884044551,-118.152036315096,-24.0625765695922
pp_mean,algebraic_coning,20.4173794466953,-59.8832343200366,196.087880154377,-118.51537917499,-23.8899436743521
pp_mean,algebraic_coning,20.7730372557256,-50.9282620420111,196.047022271876,-118.873806547399,-23.7129937615709
pp_mean,algebraic_coning,21.1348903983665,-42.1089771166973,195.338826373343,-119.227208477177,-23.5319091034422
pp_mean,algebraic_coning,21.5030467934026,-33.4957073476849,193.996223929489,-119.575483944758,-23.3468740923331
pp_mean,algebraic_coning,21.8776162394955,-25.1511972799196,192.060910700087,-119.918540832294,-23.1580747590892
pp_mean,algebraic_coning,22.2587104479301,-17.1295002576949,189.581522225361,-120.256295861679,-22.9656983026879
pp_mean,algebraic_coning,22.6464430759306,-9.47532719244699,186.611717301517,-120.58867450589,-22.7699326329298
pp_mean,algebraic_coning,23.0409297605584,-2.22383083754092,183.208284600361,-120.915610875173,-22.5709659276944
pp_mean,algebraic_coning,23.4422881531992,4.59922308775334,179.429368973835,-121.237047579663,-22.368986206131
pp_mean,algebraic_coning,23.8506379546511,10.9769650434794,175.332890106755,-121.552935570117,-22.1641809189888
pp_mean,algebraic_coning,24.2661009508241,16.9006874811244,170.975200620322,-121.863233958453,-21.9567365571281
pp_mean,algebraic_coning,24.6888010490621,22.3689448280404,166.410006475753,-122.16790981984,-21.7468382790943
pp_mean,algebraic_coning,25.1188643150958,27.3865598470866,161.687551695778,-122.466937978086,-21.5346695584757
pp_mean,algebraic_coning,25.5564190106414,31.9635989271754,156.854053184711,-122.760300776081,-21.320411851614
pp_mean,algebraic_coning,26.0015956316527,36.1143668709946,151.951360121161,-123.047987833029,-21.104244286085
pp_mean,algebraic_coning,26.4545269472405,39.8564591101462,147.016805723428,-123.329995790188,-20.8863433702283
pp_mean,algebraic_coning,26.9153480392692,43.2098972634145,142.083216446846,-123.606328046798,-20.666882723864
pp_mean,algebraic_coning,27.3841963426436,46.1963633831676,137.17904397692,-123.876994487828,-20.4460328302137
pp_mean,algebraic_coning,27.8612116862977,48.8385395339414,132.328587821833,-124.142011205133,-20.2239608089167
pp_mean,algebraic_coning,28.3465363348967,51.1595526307442,127.552280060349,-124.401400213525,-20.0008302099301
pp_mean,algebraic_coning,28.8403150312661,53.1825196303428,122.867008191155,-124.655189163233,-19.776800827994
pp_mean,algebraic_coning,29.3426950395597,54.9301849840085,118.286456548437,-124.903411050103,-19.5520285372549
pp_mean,algebraic_coning,29.8538261891796,56.4246404313636,113.821451045988,-125.146103924866,-19.3266651455589
pp_mean,algebraic_coning,30.373860919461,57.6871164379219,109.480295873859,-125.38331060268,-19.1008582678509
pp_mean,algebraic_coning,30.9029543251359,58.7378345710594,105.269094089847,-125.615078374091,-18.874751218055
pp_mean,algebraic_coning,31.441264202588,59.5959106269362,101.192046792521,-125.841458718455,-18.6484829187547
pp_mean,algebraic_coning,31.988951096914,60.2792991665213,97.2517277542147,-126.062507020815,-18.4221878279477
pp_mean,algebraic_coning,32.5461783498046,60.8047711398939,93.4493320838824,-126.278282293081,-18.1959958821113
pp_mean,algebraic_coning,33.1131121482591,61.1879173627838,89.7848987482287,-126.488846900353,-17.9700324547851
pp_mean,algebraic_coning,33.6899215741491,61.4431716806084,86.2575076773074,-126.694266293065,-17.7444183298543
pp_mean,algebraic_coning,34.276778654645,61.5838486632146,82.8654527872666,-126.894608745622,-17.5192696887062
pp_mean,algebraic_coning,34.8738584135218,61.6221915891952,79.6063926311449,-127.089945102056,-17.2946981104171
pp_mean,algebraic_coning,35.4813389233575,61.5694272882519,76.477480593065,-127.280348529215,-17.0708105841307
pp_mean,algebraic_coning,36.0994013586417,61.4358251104435,73.4754766173948,-127.465894277868,-16.8477095327875
pp_mean,algebraic_coning,36.7282300498085,61.2307578859882,70.5968424493052,-127.646659452092,-16.625492847375
pp_mean,algebraic_coning,37.3680125382116,60.9627632364708,67.8378222858099,-127.822722787192,-16.4042539308793
pp_mean,algebraic_coning,38.0189396320561,60.6396040079254,65.194510619244,-127.994164436405,-16.1840817511356
pp_mean,algebraic_coning,38.6812054633052,60.2683269292225,62.6629089150705,-128.161065766505,-15.9650609017947
pp_mean,algebraic_coning,39.3550075455778,59.8553188663384,60.2389726152147,-128.323509162448,-15.7472716706447
pp_mean,algebraic_coning,40.0405468330546,59.4063602546205,57.918649805571,-128.481577841095,-15.5307901145523
pp_mean,algebraic_coning,40.7380277804113,58.9266754563662,55.697912737831,-128.635355674027,-15.3156881403162
pp_mean,algebraic_coning,41.4476584037939,58.4209799181093,53.5727832552465,-128.784927019421,-15.1020335907526
pp_mean,algebraic_coning,42.1696503428582,57.8935240980457,51.5393530416245,-128.930376562917,-14.8898903353634
pp_mean,algebraic_coning,42.9042189238885,57.3481342050952,49.593799493935,-129.071789167376,-14.6793183649705
pp_mean,algebraic_coning,43.6515832240166,56.7882498422481,47.7323979117597,-129.209249731385,-14.4703738897288
pp_mean,algebraic_coning,44.4119661365589,56.2169586823158,45.9515306012307,-129.342843056362,-14.2631094399649
pp_mean,algebraic_coning,45.1855944374922,55.6370283274418,44.2476934065696,-129.472653722072,-14.0575739693205
pp_mean,algebraic_coning,45.9726988530872,55.0509355175542,42.6175001080999,-129.598765970337,-13.8538129597102
pp_mean,algebraic_coning,46.7735141287198,54.4608928596229,41.0576850607819,-129.721263596737,-13.6518685276388
pp_mean,algebraic_coning,47.5882790988817,53.8688732509294,39.5651043910239,-129.840229850056,-13.4517795314507
pp_mean,algebraic_coning,48.4172367584099,53.2766321670123,38.1367360208462,-129.955747339211,-13.2535816791183
pp_mean,algebraic_coning,49.2606343349577,52.6857279796337,36.7696787465331,-130.067897947432,-13.0573076362036
pp_mean,algebraic_coning,50.1187233627273,52.097540462915,35.4611505629257,-130.176762753398,-12.8629871336591
pp_mean,algebraic_coning,50.991759757487,51.5132876373682,34.2084863936994,-130.282421959075,-12.6706470751601
pp_mean,algebraic_coning,51.8800038928961,50.9340410924409,33.0091353616912,-130.384954823974,-12.4803116436886
pp_mean,algebraic_coning,52.7837206781577,50.3607399187691,31.8606577109737,-130.484439605543,-12.2920024071154
pp_mean,algebraic_coning,53.7031796370253,49.7942033718816,30.7607214733797,-130.580953505432,-12.1057384225505
pp_mean,algebraic_coning,54.6386549881854,49.2351423798298,29.7070989560928,-130.674572621338,-11.9215363392579
pp_mean,algebraic_coning,55.5904257270404,48.6841699982741,28.6976631133263,-130.765371904158,-11.7394104999505
pp_mean,algebraic_coning,56.5587757089154,48.1418109080277,27.730383853642,-130.853425120186,-11.5593730403039
pp_mean,algebraic_coning,57.5439937337157,47.6085100420169,26.8033243248171,-130.938804818074,-11.3814339865479
pp_mean,algebraic_coning,58.5463736320577,47.0846404210831,25.9146372100625,-131.021582300304,-11.2056013510124
pp_mean,algebraic_coning,59.566214352901,46.5705102710458,25.0625610626169,-131.101827598913,-11.0318812255223
pp_mean,algebraic_coning,60.6038200527067,46.0663694869587,24.2454167000674,-131.179609455213,-10.8602778725527
pp_mean,algebraic_coning,61.6595001861482,45.5724155045217,23.4616036750296,-131.254995303275,-10.6907938140711
pp_mean,algebraic_coning,62.7335695984038,45.0887986331219,22.7095968348941,-131.328051256927,-10.5234299180058
pp_mean,algebraic_coning,63.8263486190549,44.6156268999612,21.9879429800979,-131.398842100055,-10.3581854822969
pp_mean,algebraic_coning,64.9381631576211,44.1529704501424,21.2952576277005,-131.467431279971,-10.1950583164921
pp_mean,algebraic_coning,66.0693448007596,43.7008655434116,20.6302218848399,-131.533880903644,-10.0340448208672
pp_mean,algebraic_coning,67.2202309111567,43.2593181844556,19.9915794348489,-131.598251736591,-9.87514006305616
pp_mean,algebraic_coning,68.3911647281429,42.8283074202062,19.3781336373436,-131.660603204229,-9.71833785218786
pp_mean,algebraic_coning,69.5824954700605,42.407788334473,18.7887447424189,-131.720993395508,-9.56363081053404
pp_mean,algebraic_coning,70.7945784384138,41.9976947673913,18.2223272181409,-131.779479068636,-9.41101044268007
pp_mean,algebraic_coning,72.0277751238341,41.5979417846034,17.6778471897749,-131.836115658742,-9.26046720223791
pp_mean,algebraic_coning,73.2824533138904,41.2084279187697,17.1543199886044,-131.890957287294,-9.11199055612597
pp_mean,algebraic_coning,74.5589872027782,40.8290372038999,16.6508078077451,-131.94405677314,-8.96556904644648
pp_mean,algebraic_coning,75.8577575029184,40.4596410210962,16.1664174620218,-131.995465645016,-8.82119034999551
pp_mean,algebraic_coning,77.1791515585013,40.1000997725797,15.7002982487272,-132.045234155379,-8.67884133544497
pp_mean,algebraic_coning,78.5235634610072,39.7502643993144,15.2516399059144,-132.093411295446,-8.53850811823981
pp_mean,algebraic_coning,79.8913941667404,39.4099777561408,14.8196706647655,-132.140044811306,-8.40017611325645
pp_mean,algebraic_coning,81.2830516164099,39.0790758570553,14.4036553925201,-132.185181220998,-8.26383008527148
pp_mean,algebraic_coning,82.6989508567932,38.757389002126,14.002893822431,-132.228865832432,-8.12945419729171
pp_mean,algebraic_coning,84.1395141645195,38.4447427964894,13.616718867229,-132.271142762079,-7.99703205679842
pp_mean,algebraic_coning,85.6051711720095,38.1409590709347,13.2444950126194,-132.312054954291,-7.86654675996052
pp_mean,algebraic_coning,87.0963589956081,37.8458567127295,12.8856167873954,-132.351644201212,-7.73798093387197
pp_mean,algebraic_coning,88.6135223659499,37.5592524145636,12.5395073068262,-132.38995116315,-7.61131677687006
pp_mean,algebraic_coning,90.1571137605957,37.2809613487942,12.2056168860713,-132.427015389362,-7.48653609699144
pp_mean,algebraic_coning,91.7275935389779,37.0107977735351,11.8834217204653,-132.462875339173,-7.3636203486234
pp_mean,algebraic_coning,93.3254300796991,36.7485755765614,11.5724226296221,-132.497568403347,-7.24255066740749
pp_mean,algebraic_coning,94.9510999202198,36.494108762475,11.2721438624146,-132.531130925673,-7.12330790345308
pp_mean,algebraic_coning,96.6050878989813,36.2472118881039,10.9821319599943,-132.563598224681,-7.00587265291762
pp_mean,algebraic_coning,98.2878873000033,36.007700450676,10.7019546741272,-132.595004615453,-6.89022528801021
pp_mean,algebraic_coning,100,35.7753912329176,10.4311999382285,-132.625383431478,-6.77634598547438
pp_mean,quasisteady,0.1,-8.94895165253699,-26.2923580178607,-8.71338677232848,-26.4993374391112
pp_mean,quasisteady,0.10174193661806,-9.22922517269273,-26.6524723763757,-8.98877309176009,-26.8688105297857
pp_mean,quasisteady,0.103514216667934,-9.51717598509287,-27.0144274041331,-9.27186164713812,-27.2404931719076
pp_mean,quasisteady,0.105317368712972,-9.81294505568745,-27.378079550883,-9.56280413998887,-27.6142520315976
pp_mean,quasisteady,0.107151930523761,-10.1166715325853,-27.7432777788579,-9.86175117726916,-27.9899462192792
pp_mean,quasisteady,0.109018449238513,-10.4284924075336,-28.1098634468093,-10.1688519558313,-28.36742713849
pp_mean,quasisteady,0.11091748152624,-10.7485421619381,-28.4776702069134,-10.4842539304382,-28.7465383449492
pp_mean,quasisteady,0.112849593752776,-11.0769523976221,-28.8465239158579,-10.8081024653202,-29.1271154171454
pp_mean,quasisteady,0.114815362149688,-11.4138514526161,-29.2162425614626,-11.1405404693464,-29.508985839758
pp_mean,quasisteady,0.116815372986132,-11.75936400237,-29.5866362062145,-11.4817080149696,-29.8919689012741
pp_mean,quasisteady,0.118850222743702,-12.113610646885,-29.9575069491298,-11.8317419411979,-30.2758756072034
pp_mean,quasisteady,0.120920518294321,-12.476707484378,-30.3286489073691,-12.1907754409475,-30.6605086103321
pp_mean,quasisteady,0.123026877081238,-12.8487656722072,-30.6998482190487,-12.5589376332413,-31.0456621594864
pp_mean,quasisteady,0.125169927303173,-13.2298909759147,-31.0708830686904,-12.9363531208312,-31.4311220683044
pp_mean,quasisteady,0.127350308101666,-13.6201833073735,-31.4415237367479,-13.323141533945,-31.8166657055276
pp_mean,quasisteady,0.129568669751702,-14.0197362531567,-31.8115326746285,-13.7194170609889,-32.2020620083333
pp_mean,quasisteady,0.131825673855641,-14.4286365943924,-32.1806646066035,-14.1252879671678,-32.5870715202303
pp_mean,quasisteady,0.134121993540537,-14.8469638195038,-32.548666659957,-14.5408561021297,-32.9714464550229
pp_mean,quasisteady,0.136458313658892,-15.2747896313836,-32.9152785246721,-14.9662163978803,-33.3549307883303
pp_mean,quasisteady,0.138835330992905,-15.7121774506937,-33.2802326438833,-15.4014563583661,-33.737260378109
pp_mean,quasisteady,0.141253754462275,-16.1591819171303,-33.6432544362442,-15.8466555422742,-34.1181631155794
pp_mean,quasisteady,0.143714305335639,-16.6158483906364,-34.0040625512638,-16.3018850407483,-34.4973591078916
pp_mean,quasisteady,0.146217717445672,-17.0822124546865,-34.3623691585476,-16.7672069518783,-34.874560893792
pp_mean,quasisteady,0.14876473740795,-17.5582994239058,-34.7178802717586,-17.2426738539696,-35.2494736934535
pp_mean,quasisteady,0.151356124843621,-18.0441238584167,-35.0702961079619,-17.7283282797534,-35.6217956935279
pp_mean,quasisteady,0.153992652605949,-18.5396890874298,-35.4193114828629,-18.224202193842,-35.9912183683483
pp_mean,quasisteady,0.156675107010815,-19.0449867447108,-35.7646162422661,-18.7303164758814,-36.3574268380701
pp_mean,quasisteady,0.159404288071222,-19.5599963186549,-36.1058957298965,-19.2466804119816,-36.7201002643768
pp_mean,quasisteady,0.162181009735893,-20.0846847197953,-36.4428312915116,-19.7732911971358,-37.0789122842014
pp_mean,quasisteady,0.165006100132023,-20.6190058686382,-36.7751008150163,-20.310133451453,-37.4335314817197
pp_mean,quasisteady,0.167880401812256,-21.162900306781,-37.1023793060531,-20.8571787531296,-37.7836218986624
pp_mean,quasisteady,0.170804772005971,-21.7162948343031,-37.424339498298,-21.4143851911729,-38.1288435827672
pp_mean,quasisteady,0.173780082874938,-22.279102176438,-37.7406524974305,-21.9816969409612,-38.4688531739522
pp_mean,quasisteady,0.176807221773432,-22.8512206825275,-38.0509884574824,-22.5590438657715,-38.8033045275371
pp_mean,quasisteady,0.179887091512879,-23.4325340602297,-38.3550172879954,-23.1463411474402,-39.1318493735748
pp_mean,quasisteady,0.183020610631106,-24.0229111478962,-38.6524093901418,-23.7434889493251,-39.4541380110781
pp_mean,quasisteady,0.186208713666287,-24.6222057279508,-38.9428364196784,-24.3503721147213,-39.7698200356436
pp_mean,quasisteady,0.189452351435659,-25.2302563839913,-39.2259720743303,-24.9668599038382,-40.0785450986814
pp_mean,quasisteady,0.192752491319094,-25.8468864041968,-39.5014929029194,-25.5928057723726,-40.3799636961683
pp_mean,quasisteady,0.196110117547605,-26.4719037334556,-39.7690791332877,-26.2280471946133,-40.6737279845453
pp_mean,quasisteady,0.199526231496888,-27.1051009764284,-40.0284155158023,-26.872405533879,-40.9594926210858
pp_mean,quasisteady,0.203001851985968,-27.746255453541,-40.2791921789857,-27.5256859629353,-41.2369156257755
pp_mean,quasisteady,0.206538015581053,-28.3951293116406,-40.5211054935804,-28.1876774368394,-41.5056592614637
pp_mean,quasisteady,0.210135776904675,-29.0514696907752,-40.7538589411498,-28.8581527204427,-41.7653909287773
pp_mean,quasisteady,0.213796208950223,-29.7150089482448,-40.9771639831267,-29.5368684725299,-42.0157840720376
pp_mean,quasisteady,0.217520403401952,-30.3854649407454,-41.1907409260587,-30.2235653882884,-42.2565190921851
pp_mean,quasisteady,0.221309470960564,-31.0625413650787,-41.3943197786679,-30.9179684014987,-42.4872842625061
pp_mean,quasisteady,0.225164541674462,-31.7459281575257,-41.5876410962388,-31.6197869474976,-42.7077766427687
pp_mean,quasisteady,0.229086765276777,-32.4353019516045,-41.7704568077824,-32.3287152876099,-42.9177029872182
pp_mean,quasisteady,0.233077311528264,-33.1303265935328,-41.9425310213928,-33.0444328953662,-43.1167806417572
pp_mean,quasisteady,0.237137370566166,-33.8306537143115,-42.1036408032178,-33.7666049044243,-43.3047384255445
pp_mean,quasisteady,0.241268153259163,-34.5359233569408,-42.2535769255167,-34.4948826177057,-43.4813174921929
pp_mean,quasisteady,0.245470891568503,-35.245764656869,-42.3921445793576,-35.22890407683,-43.6462721657316
pp_mean,quasisteady,0.249746838915414,-35.9597965733718,-42.5191640476428,-35.9682946905083,-43.7993707465268
pp_mean,quasisteady,0.254097270554931,-36.6776286691682,-42.6344713343119,-36.7126679201202,-43.9403962824213
pp_mean,quasisteady,0.258523483956219,-37.3988619351953,-42.7379187457861,-37.4616260202748,-44.069147300465
pp_mean,quasisteady,0.263026799189538,-38.1230896571034,-42.8293754209606,-38.2147608317326,-44.1854384947652
pp_mean,quasisteady,0.267608559319933,-38.8498983196948,-42.908727806339,-38.9716546236554,-44.2891013661797
pp_mean,quasisteady,0.272270130807791,-39.578868545212,-42.9758800732217,-39.7318809817611,-44.3799848098183
pp_mean,quasisteady,0.277012903916373,-40.309576061105,-43.0307544742102,-40.4950057385854,-44.4579556465921
pp_mean,quasisteady,0.281838293126445,-41.0415926926507,-43.0732916366717,-41.2605879417085,-44.5228990953738
pp_mean,quasisteady,0.286747737558132,-41.7744873755956,-43.1034507912099,-42.0281808554885,-44.5747191826782
pp_mean,quasisteady,0.291742701400117,-42.5078271838131,-43.1212099336156,-42.7973329915614,-44.6133390871607
pp_mean,quasisteady,0.296824674346324,-43.2411783668451,-43.1265659192119,-43.5675891631241,-44.6387014166434
pp_mean,quasisteady,0.301995172040202,-43.9741073921083,-43.119534488962,-44.3384915578117,-44.6507684158155
pp_mean,quasisteady,0.307255736526745,-44.7061819865082,-43.1001502271693,-45.1095808238222,-44.649522103212
pp_mean,quasisteady,0.312607936712396,-45.43697217221,-43.0684664510594,-45.8803971638269,-44.6349643365477
pp_mean,quasisteady,0.318053368832952,-46.1660512913657,-43.024555032996,-46.6504814311355,-44.6071168059643
pp_mean,quasisteady,0.323593656929628,-46.8929970146948,-42.9685061565307,-47.4193762225686,-44.566020955237
pp_mean,quasisteady,0.329230453333406,-47.6173923289557,-42.900428007926,-48.1866269625151,-44.5117378314726
pp_mean,quasisteady,0.334965439157828,-48.3388264985269,-42.8204464052129,-48.9517829727316,-44.4443478643112
pp_mean,quasisteady,0.340800324800365,-49.0568959965378,-42.7287043672384,-49.7143985225622,-44.3639505761157
pp_mean,quasisteady,0.346736850452532,-49.7712054012484,-42.6253616255363,-50.474033854426,-44.270664225084
pp_mean,quasisteady,0.352776786618874,-50.4813682536662,-42.5105940821937,-51.230256179631,-44.1646253836557
pp_mean,quasisteady,0.358921934645005,-51.1870078727122,-42.3845932171968,-51.9826406398243,-44.0459884549882
pp_mean,quasisteady,0.365174127254838,-51.8877581245904,-42.2475654490159,-52.7307712296761,-43.9149251306615
pp_mean,quasisteady,0.371535229097173,-52.5832641433882,-42.0997314524238,-53.4742416767199,-43.7716237931126
pp_mean,quasisteady,0.378007137301811,-53.2731830003133,-41.9413254377432,-54.2126562746173,-43.6162888666121
pp_mean,quasisteady,0.384591782045354,-53.9571843193763,-41.7725943958733,-54.9456306664968,-43.4491401208688
pp_mean,quasisteady,0.391291127126853,-54.6349508377283,-41.5937973135645,-55.6727925754093,-43.2704119315757
pp_mean,quasisteady,0.398107170553497,-55.3061789092749,-41.4052043634871,-56.3937824793551,-43.0803525024045
pp_mean,quasisteady,0.405041945136493,-55.9705789505925,-41.2070960736733,-57.1082542287623,-42.8792230530975
pp_mean,quasisteady,0.41209751909733,-56.6278758285788,-40.9997624809104,-57.8158756047234,-42.6672969784149
pp_mean,quasisteady,0.419275996684605,-57.27780918966,-40.7835022726234,-58.5163288167291,-42.4448589827493
pp_mean,quasisteady,0.426579518801593,-57.9201337307598,-40.5586219217041,-59.2093109390641,-42.2122041952453
