time_s,wDown,accelerationDown,aeroThrust1,aeroThrust2,hubThrust1,hubThrust2,vi1,vi2,beta1,beta2,betaRate1,betaRate2
0.13,-1.57645748307308e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.135,-1.63709046319127e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.14,-1.69772344330947e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.145,-1.75835642342766e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.15,-1.81898940354586e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.155,-1.87962238366405e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.16,-1.94025536378225e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.165,-2.00088834390044e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.17,-2.06152132401864e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.175,-2.12215430413683e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.18,-2.18278728425503e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.185,-2.24342026437322e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.19,-2.30405324449142e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.195,-2.36468622460961e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.2,-2.42531920472781e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.205,-2.485952184846e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.21,-2.5465851649642e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.215,-2.60721814508239e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.22,-2.66785112520059e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.225,-2.72848410531878e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.23,-2.78911708543698e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.235,-2.84975006555517e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.24,-2.91038304567337e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.245,-2.97101602579156e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.25,-3.03164900590976e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.255,-3.09228198602795e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.26,-3.15291496614615e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.265,-3.21354794626434e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.27,-3.27418092638254e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.275,-3.33481390650073e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.28,-3.39544688661893e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.285,-3.45607986673712e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.29,-3.51671284685532e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.295,-3.57734582697351e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.3,-3.63797880709171e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.305,-3.6986117872099e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.31,-3.7592447673281e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.315,-3.81987774744629e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.32,-3.88051072756449e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.325,-3.94114370768268e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.33,-4.00177668780088e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.335,-4.06240966791907e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.34,-4.12304264803727e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.345,-4.18367562815546e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.35,-4.24430860827366e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.355,-4.30494158839185e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.36,-4.36557456851005e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.365,-4.42620754862824e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.37,-4.48684052874644e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.375,-4.54747350886463e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.38,-4.60810648898283e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.385,-4.66873946910102e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.39,-4.72937244921922e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.395,-4.79000542933741e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.4,-4.85063840945561e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.405,-4.9112713895738e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.41,-4.971904369692e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.415,-5.03253734981019e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.42,-5.09317032992839e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.425,-5.15380331004658e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.43,-5.21443629016478e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.435,-5.27506927028297e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.44,-5.33570225040117e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.445,-5.39633523051936e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.45,-5.45696821063756e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.455,-5.51760119075575e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.46,-5.57823417087395e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.465,-5.63886715099214e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.47,-5.69950013111034e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.475,-5.76013311122853e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.48,-5.82076609134673e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.485,-5.88139907146492e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.49,-5.94203205158312e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.495,-6.00266503170131e-16,-1.2126596023639e-15,29419.95,29419.95,29419.95,29419.95,16.269694194372,16.269694194372,0.0337331692055155,0.0337331692055155,0,0
0.5,-6.06329801181951e-16,-0.323701418684782,30391.0542560543,30391.0542560543,30391.0542560543,30391.0542560543,16.269694194372,16.269694194372,0.0348132785864966,0.0348132785864966,0,0
0.505,-0.00156000315720318,-0.30117272637209,30323.4681791163,30323.4681791163,30323.4681791163,30323.4681791163,16.3073396636494,16.3073396636494,0.0347451632175762,0.0347451632175762,0,0
0.51,-0.00301950490108079,-0.283318997155933,30269.9069914678,30269.9069914678,30269.9069914678,30269.9069914678,16.3369500473176,16.3369500473176,0.034691182572127,0.034691182572127,0,0
0.515,-0.00439934849588796,-0.269165177438135,30227.4455323144,30227.4455323144,30227.4455323144,30227.4455323144,16.3602013354853,16.3602013354853,0.0346483885813206,0.0346483885813206,0,0
0.52,-0.00571602558379838,-0.257938032383314,30193.7640971499,30193.7640971499,30193.7640971499,30193.7640971499,16.378422655537,16.378422655537,0.0346144433741724,0.0346144433741724,0,0
0.525,-0.00698257855904715,-0.249024960797912,30167.0248823937,30167.0248823937,30167.0248823937,30167.0248823937,16.3926670420117,16.3926670420117,0.0345874947545709,0.0345874947545709,0,0
0.53,-0.00820931812703214,-0.241940993112388,30145.7729793372,30145.7729793372,30145.7729793372,30145.7729793372,16.4037681506813,16.4037681506813,0.0345660764198703,0.0345660764198703,0,0
0.535,-0.00940439306570598,-0.23630242962998,30128.8572888899,30128.8572888899,30128.8572888899,30128.8572888899,16.4123855647284,16.4123855647284,0.0345490282562905,0.0345490282562905,0,0
0.54,-0.0105742421817396,-0.231805831274767,30115.3674938243,30115.3674938243,30115.3674938243,30115.3674938243,16.4190409040617,16.4190409040617,0.0345354328175672,0.0345354328175672,0,0
0.545,-0.0117239520954004,-0.228211326995878,30104.5839809876,30104.5839809876,30104.5839809876,30104.5839809876,16.4241465167591,16.4241465167591,0.0345245648549867,0.0345245648549867,0,0
0.55,-0.0128575407982679,-0.225329346005082,30095.9380380152,30095.9380380152,30095.9380380152,30095.9380380152,16.4280282846834,16.4280282846834,0.0345158512023838,0.0345158512023838,0,0
0.555,-0.0139781817210294,-0.223010109990429,30088.9803299713,30088.9803299713,30088.9803299713,30088.9803299713,16.4309436855504,16.4309436855504,0.0345088390059119,0.0345088390059119,0,0
0.56,-0.0150883812210517,-0.221135294835178,30083.3558845055,30083.3558845055,30083.3558845055,30083.3558845055,16.4330961261037,16.4330961261037,0.0345031705132988,0.0345031705132988,0,0
0.565,-0.0161901185495891,-0.219611445929382,30078.7843377881,30078.7843377881,30078.7843377881,30078.7843377881,16.4346462611272,16.4346462611272,0.0344985631650801,0.0344985631650801,0,0
0.57,-0.017284956754927,-0.21836475499717,30075.0442649915,30075.0442649915,30075.0442649915,30075.0442649915,16.4357209721482,16.4357209721482,0.034494793802367,0.034494793802367,0,0
0.575,-0.0183741301924374,-0.217336935112692,30071.9608053381,30071.9608053381,30071.9608053381,30071.9608053381,16.4364204584158,16.4364204584158,0.0344916861949816,0.0344916861949816,0,0
0.58,-0.0194586136333998,-0.216481960889031,30069.3958826671,30069.3958826671,30069.3958826671,30069.3958826671,16.4368238406659,16.4368238406659,0.0344891011854367,0.0344891011854367,0,0
0.585,-0.0205391768779272,-0.215763491048416,30067.2404731452,30067.2404731452,30067.2404731452,30067.2404731452,16.4369935918711,16.4369935918711,0.0344869288960924,0.0344869288960924,0,0
0.59,-0.0216164278893652,-0.215152831859864,30065.4084955796,30065.4084955796,30065.4084955796,30065.4084955796,16.4369790382258,16.4369790382258,0.0344850825716216,0.0344850825716216,0,0
0.595,-0.0226908468550727,-0.214627328451323,30063.831985354,30063.831985354,30063.831985354,30063.831985354,16.436819124599,16.436819124599,0.0344834937151516,0.0344834937151516,0,0
0.6,-0.0237628130780314,-0.214169094392878,30062.4572831786,30062.4572831786,30062.4572831786,30062.4572831786,16.4365445984803,16.4365445984803,0.0344821082471666,0.0344821082471666,0,0
0.605,-0.0248326262120091,-0.213764008299227,30061.2420248977,30061.2420248977,30061.2420248977,30061.2420248977,16.4361797349039,16.4361797349039,0.034480883471741,0.034480883471741,0,0
0.61,-0.0259005230279868,-0.213400921462047,30060.1527643861,30060.1527643861,30060.1527643861,30060.1527643861,16.4357436985967,16.4357436985967,0.0344797856808209,0.0344797856808209,0,0
0.615,-0.0269666906518197,-0.213071032171767,30059.1630965153,30059.1630965153,30059.1630965153,30059.1630965153,16.4352516195749,16.4352516195749,0.0344787882624888,0.0344787882624888,0,0
0.62,-0.0280312770155652,-0.212767391688047,30058.2521750641,30058.2521750641,30058.2521750641,30058.2521750641,16.4347154424259,16.4347154424259,0.0344778702072692,0.0344778702072692,0,0
0.625,-0.0290943991087955,-0.21248451417508,30057.4035425252,30057.4035425252,30057.4035425252,30057.4035425252,16.4341445968654,16.4341445968654,0.0344770149287698,0.0344770149287698,0,0
0.63,-0.0301561494928992,-0.21221806873314,30056.6042061994,30056.6042061994,30056.6042061994,30056.6042061994,16.4335465271639,16.4335465271639,0.0344762093325406,0.0344762093325406,0,0
0.635,-0.0312166014439759,-0.211964636253861,30055.8439087616,30055.8439087616,30055.8439087616,30055.8439087616,16.4329271101358,16.4329271101358,0.0344754430809277,0.0344754430809277,0,0
0.64,-0.0322758130129992,-0.211721517458423,30055.1145523753,30055.1145523753,30055.1145523753,30055.1145523753,16.4322909851402,16.4322909851402,0.0344747080126773,0.0344747080126773,0,0
0.645,-0.0333338302311735,-0.211486581346694,30054.4097440401,30054.4097440401,30054.4097440401,30054.4097440401,16.4316418146107,16.4316418146107,0.034473997684723,0.034473997684723,0,0
0.65,-0.0343906896404386,-0.211258145551625,30053.7244366549,30053.7244366549,30053.7244366549,30053.7244366549,16.4309824897383,16.4309824897383,0.0344733070104379,0.0344733070104379,0,0
0.655,-0.035446420291199,-0.211034881882822,30053.0546456485,30053.0546456485,30053.0546456485,30053.0546456485,16.4303152928512,16.4303152928512,0.0344726319740463,0.0344726319740463,0,0
0.66,-0.0365010453194427,-0.210815741756708,30052.3972252701,30052.3972252701,30052.3972252701,30052.3972252701,16.4296420256068,16.4296420256068,0.0344719694051618,0.0344719694051618,0,0
0.665,-0.0375545831918075,-0.210599897326686,30051.7496919801,30051.7496919801,30051.7496919801,30051.7496919801,16.4289641101955,16.4289641101955,0.034471316800795,0.034471316800795,0,0
0.67,-0.0386070486885033,-0.21038669500794,30051.1100850238,30051.1100850238,30051.1100850238,30051.1100850238,16.4282826692356,16.4282826692356,0.0344706721848362,0.0344706721848362,0,0
0.675,-0.0396584536792853,-0.210175618787413,30050.4768563622,30050.4768563622,30050.4768563622,30050.4768563622,16.4275985888472,16.4275985888472,0.0344700339971229,0.0344700339971229,0,0
0.68,-0.0407088077360493,-0.209966261258694,30049.8487837761,30049.8487837761,30049.8487837761,30049.8487837761,16.4269125684458,16.4269125684458,0.0344694010058641,0.0344694010058641,0,0
0.685,-0.0417581186164474,-0.209758300755483,30049.2249022664,30049.2249022664,30049.2249022664,30049.2249022664,16.4262251600524,16.4262251600524,0.0344687722385038,0.0344687722385038,0,0
0.69,-0.0428063926456823,-0.209551483299501,30048.6044498985,30048.6044498985,30048.6044498985,30048.6044498985,16.4255367993265,16.4255367993265,0.03446814692714,0.03446814692714,0,0
0.695,-0.0438536350179166,-0.209345608349257,30047.9868250478,30047.9868250478,30047.9868250478,30047.9868250478,16.4248478300655,16.4248478300655,0.0344675244654369,0.0344675244654369,0,0
0.7,-0.0448998500342222,-0.209140517549332,30047.371552648,30047.371552648,30047.371552648,30047.371552648,16.4241585235457,16.4241585235457,0.0344669043746076,0.0344669043746076,0,0
0.705,-0.0459450412904322,-0.208936085848498,30046.7582575455,30046.7582575455,30046.7582575455,30046.7582575455,16.4234690937914,16.4234690937914,0.0344662862765605,0.0344662862765605,0,0
0.71,-0.0469892118254421,-0.20873221448785,30046.1466434635,30046.1466434635,30046.1466434635,30046.1466434635,16.4227797096283,16.4227797096283,0.0344656698726987,0.0344656698726987,0,0
0.715,-0.0480323642382875,-0.208528825465262,30045.5364763958,30045.5364763958,30045.5364763958,30045.5364763958,16.4220905042004,16.4220905042004,0.0344650549271832,0.0344650549271832,0,0
0.72,-0.049074500780573,-0.208325857165327,30044.927571496,30044.927571496,30044.927571496,30044.927571496,16.421401582482,16.421401582482,0.0344644412537202,0.0344644412537202,0,0
0.725,-0.0501156234294408,-0.20812326090936,30044.3197827281,30044.3197827281,30044.3197827281,30044.3197827281,16.4207130272089,16.4207130272089,0.0344638287051299,0.0344638287051299,0,0
0.73,-0.051155733945178,-0.207920998231787,30043.7129946954,30043.7129946954,30043.7129946954,30043.7129946954,16.4200249035604,16.4200249035604,0.0344632171651119,0.0344632171651119,0,0
0.735,-0.0521948339166944,-0.20771903872996,30043.1071161899,30043.1071161899,30043.1071161899,30043.1071161899,16.4193372628557,16.4193372628557,0.034462606541744,0.034462606541744,0,0
0.74,-0.0532329247974266,-0.207517358366663,30042.5020751,30042.5020751,30042.5020751,30042.5020751,16.418650145472,16.418650145472,0.0344619967623499,0.0344619967623499,0,0
0.745,-0.054270007933683,-0.20731593813002,30041.8978143901,30041.8978143901,30041.8978143901,30041.8978143901,16.4179635831483,16.4179635831483,0.0344613877694471,0.0344613877694471,0,0
0.75,-0.0553060845870214,-0.207114762975524,30041.2942889266,30041.2942889266,30041.2942889266,30041.2942889266,16.4172776008042,16.4172776008042,0.0344607795175488,0.0344607795175488,0,0
0.755,-0.0563411559519159,-0.206913820990815,30040.6914629724,30040.6914629724,30040.6914629724,30040.6914629724,16.4165922179758,16.4165922179758,0.0344601719706379,0.0344601719706379,0,0
0.76,-0.0573752231697039,-0.206713102736319,30040.089308209,30040.089308209,30040.089308209,30040.089308209,16.4159074499487,16.4159074499487,0.034459565100174,0.034459565100174,0,0
0.765,-0.0584082873395976,-0.206512600724658,30039.487802174,30039.487802174,30039.487802174,30039.487802174,16.4152233086538,16.4152233086538,0.0344589588835191,0.0344589588835191,0,0
0.77,-0.059440349527377,-0.206312309009722,30038.8869270292,30038.8869270292,30038.8869270292,30038.8869270292,16.4145398033729,16.4145398033729,0.0344583533026951,0.0344583533026951,0,0
0.775,-0.0604714107722535,-0.206112222862187,30038.2866685866,30038.2866685866,30038.2866685866,30038.2866685866,16.413856941297,16.413856941297,0.0344577483434029,0.0344577483434029,0,0
0.78,-0.0615014720922878,-0.20591233851341,30037.6870155402,30037.6870155402,30037.6870155402,30037.6870155402,16.4131747279665,16.4131747279665,0.0344571439942481,0.0344571439942481,0,0
0.785,-0.0625305344886685,-0.205712652953195,30037.0879588596,30037.0879588596,30037.0879588596,30037.0879588596,16.4124931676185,16.4124931676185,0.0344565402461293,0.0344565402461293,0,0
0.79,-0.0635585989490888,-0.205513163770152,30036.4894913105,30036.4894913105,30036.4894913105,30036.4894913105,16.4118122634618,16.4118122634618,0.0344559370917558,0.0344559370917558,0,0
