theta0_deg,memory,time_s,V4_CT,OFF_CT,V4_non_eq_CT,OFF_non_eq_CT
7,CF,0.226,0.0104466067916708,0.0104433131853736,6.01012970732687e-05,5.68076907760014e-05
7,CF,0.228,0.0104430535688438,0.0104400291574574,5.6548074246196e-05,5.35236628598709e-05
7,CF,0.23,0.0104397101734027,0.0104369347511107,5.3204678805107e-05,5.04292565131521e-05
7,CF,0.232,0.0104365644918809,0.0104340190795934,5.00589972832789e-05,4.75135849958529e-05
7,CF,0.234,0.0104336042798402,0.0104312719468876,4.70987852426268e-05,4.47664522899953e-05
7,CF,0.236,0.0104308189330988,0.0104286832507017,4.43134385012499e-05,4.2177756104142e-05
7,CF,0.238,0.0104281982837205,0.0104262441916646,4.16927891229123e-05,3.97386970670127e-05
7,CF,0.24,0.0104257326100147,0.0104239461557116,3.92271154171023e-05,3.74406611139966e-05
7,CF,0.242,0.0104234125923434,0.0104217809344276,3.69070977457898e-05,3.52754398300417e-05
7,CF,0.244,0.0104212297770017,0.0104197408339585,3.47242824041416e-05,3.32353393609139e-05
7,CF,0.246,0.0104191760666322,0.0104178187028324,3.26705720346196e-05,3.13132082348649e-05
7,CF,0.248,0.0104172398939625,0.0104160062126663,3.07343993649102e-05,2.95007180687035e-05
7,CF,0.25,0.0104154184207784,0.0104142966712136,2.89129261807977e-05,2.77911766159954e-05
7,CF,0.252,0.0104137050226537,0.0104126863595414,2.71995280561703e-05,2.61808649438637e-05
7,CF,0.254,0.0104120933633167,0.0104111693429466,2.55878687190902e-05,2.46638483489929e-05
7,CF,0.256,0.010410577380493,0.0104097405782023,2.40718858954374e-05,2.32350836047064e-05
7,CF,0.258,0.0104091511997536,0.010408394602921,2.26457051560637e-05,2.18891083233787e-05
7,CF,0.26,0.0104078093283254,0.0104071265827951,2.13038337278301e-05,2.06210881975345e-05
7,CF,0.262,0.0104065464502395,0.0104059317175312,2.00409556418805e-05,1.94262229336155e-05
7,CF,0.264,0.0104053582925271,0.0104048057417653,1.88527979295e-05,1.83002471677365e-05
7,CF,0.266,0.0104042405684253,0.0104037449867754,1.77350738277092e-05,1.72394921778632e-05
7,CF,0.268,0.010403188374265,0.0104027455726134,1.66828796674609e-05,1.62400780157994e-05
7,CF,0.27,0.0104021984434062,0.0104018036102344,1.56929488085746e-05,1.52981156368096e-05
7,CF,0.272,0.0104012672839429,0.0104009161350083,1.47617893453689e-05,1.44106404107516e-05
7,CF,0.274,0.0104003914338195,0.0104000801076657,1.38859392219207e-05,1.35746130681368e-05
7,CF,0.276,0.0103995675358322,0.0103992925722524,1.30620412346141e-05,1.27870776548272e-05
7,CF,0.278,0.0103987924821479,0.0103985507122068,1.22869875503299e-05,1.20452176092141e-05
7,CF,0.28,0.0103980633839513,0.0103978518540507,1.15578893536868e-05,1.1346359453112e-05
7,CF,0.282,0.0103973775426083,0.0103971935159046,1.08720480106982e-05,1.0688021307062e-05
7,CF,0.284,0.0103967323971664,0.0103965733697637,1.02269025688273e-05,1.00678751660983e-05
7,CF,0.286,0.0103961255143403,0.0103959892040383,9.62001974272667e-06,9.48370944067745e-06
7,CF,0.288,0.0103955546226697,0.0103954389158447,9.0491280721125e-06,8.93342124708846e-06
7,CF,0.29,0.0103950175929645,0.0103949205367346,8.51209836687239e-06,8.41504213706587e-06
7,CF,0.292,0.0103945124343881,0.010394432217773,8.00693979048292e-06,7.92672317538948e-06
7,CF,0.294,0.0103940372543212,0.0103939722357496,7.53175972358772e-06,7.46674115199158e-06
7,CF,0.296,0.0103935902653353,0.010393538950069,7.08477073775235e-06,7.03345547143144e-06
7,CF,0.298,0.0103931697911011,0.0103931308043821,6.66429650355779e-06,6.62530978449982e-06
7,CF,0.3,0.00997595746847586,0.0099854299559896,-0.000128042531524141,-0.000118570044010398
7,CF,0.302,0.00998356913849183,0.00999232263322572,-0.000120430861508173,-0.000111677366774279
7,CF,0.304,0.00999072435948481,0.00999881053462692,-0.000113275640515189,-0.000105189465373082
7,CF,0.306,0.00999744561676831,0.0100049141213078,-0.000106554383231693,-9.9085878692182e-05
7,CF,0.308,0.0100037665015482,0.010010662127215,-0.000100233498451804,-9.33378727849647e-05
7,CF,0.31,0.0100097108534784,0.0100160754359583,-9.42891465216256e-05,-8.79245640417001e-05
7,CF,0.312,0.010015300219136,0.0100211725888194,-8.86997808639527e-05,-8.28274111806231e-05
7,CF,0.314,0.0100205576562011,0.0100259736952124,-8.34423437988899e-05,-7.80263047875773e-05
7,CF,0.316,0.010025503667412,0.0100304966440864,-7.84963325879528e-05,-7.35033559136431e-05
7,CF,0.318,0.0100301533805426,0.0100347551842357,-7.38466194574166e-05,-6.92448157642873e-05
7,CF,0.32,0.0100345280147204,0.0100387662886343,-6.94719852796268e-05,-6.52337113657038e-05
7,CF,0.322,0.0100386432434441,0.0100425447534866,-6.5356756555902e-05,-6.14552465134036e-05
7,CF,0.324,0.0100425145040777,0.0100461041557557,-6.14854959223084e-05,-5.78958442443017e-05
7,CF,0.326,0.0100461562868335,0.0100494572363242,-5.7843713166519e-05,-5.45427636758373e-05
7,CF,0.328,0.0100495830592867,0.0100526165517775,-5.4416940713271e-05,-5.13834482225497e-05
7,CF,0.33,0.0100528042423264,0.0100555922967869,-5.11957576736066e-05,-4.84077032130714e-05
7,CF,0.332,0.0100558307567735,0.0100583909518361,-4.81692432264692e-05,-4.56090481639158e-05
7,CF,0.334,0.0100586772557787,0.0100610268717024,-4.53227442212822e-05,-4.29731282976225e-05
7,CF,0.336,0.0100613550743126,0.0100635098452606,-4.2644925687365e-05,-4.04901547394355e-05
7,CF,0.338,0.0100638745202463,0.010065849205898,-4.01254797536849e-05,-3.81507941020209e-05
7,CF,0.34,0.0100662449665082,0.0100680532756928,-3.77550334917601e-05,-3.59467243071787e-05
7,CF,0.342,0.0100684752094215,0.0100701298604985,-3.55247905785144e-05,-3.38701395014573e-05
7,CF,0.344,0.010070574120656,0.0100720866030041,-3.34258793439537e-05,-3.19133969959254e-05
7,CF,0.346,0.0100725490218483,0.0100739305169648,-3.14509781516783e-05,-3.00694830351732e-05
7,CF,0.348,0.0100744070945904,0.0100756678351617,-2.95929054095808e-05,-2.83321648382653e-05
7,CF,0.35,0.0100761551509303,0.0100773045630001,-2.78448490697251e-05,-2.66954369999121e-05
7,CF,0.352,0.0100777998919168,0.0100788466386533,-2.62001080831766e-05,-2.51533613467251e-05
7,CF,0.354,0.0100793474523919,0.0100802996015012,-2.46525476081446e-05,-2.37003984988292e-05
7,CF,0.356,0.010080802740935,0.0100816683868692,-2.3197259064996e-05,-2.23316131307879e-05
7,CF,0.358,0.0100821719051208,0.0100829574985355,-2.18280948791703e-05,-2.10425014644678e-05
7,CF,0.36,0.0100834603236329,0.0100841721327715,-2.05396763670682e-05,-1.98278672284714e-05
7,CF,0.362,0.0100846727759995,0.0100853166138806,-1.93272240005381e-05,-1.86833861194353e-05
7,CF,0.364,0.010085813621568,0.0100863950118528,-1.81863784320408e-05,-1.76049881471605e-05
7,CF,0.366,0.0100868870777475,0.0100874111281592,-1.71129222525414e-05,-1.65888718408249e-05
7,CF,0.368,0.0100878971361262,0.0100883685541715,-1.61028638737907e-05,-1.56314458284942e-05
7,CF,0.37,0.0100888475633505,0.0100892706917542,-1.51524366494658e-05,-1.47293082458401e-05
7,CF,0.372,0.0100897418854362,0.0100901207535421,-1.42581145638355e-05,-1.38792464579266e-05
7,CF,0.374,0.0100905833957686,0.010090921746131,-1.34166042314015e-05,-1.30782538689568e-05
7,CF,0.376,0.0100913752127744,0.0100916764865259,-1.26247872256399e-05,-1.23235134741068e-05
7,CF,0.378,0.0100921202849442,0.0100923876465642,-1.18797150557622e-05,-1.16123534358095e-05
7,CF,0.38,0.0100928213897622,0.0100930577552456,-1.11786102377533e-05,-1.09422447544267e-05
7,CF,0.382,0.0100934811124989,0.0100936891978008,-1.05188875010789e-05,-1.03108021992267e-05
7,CF,0.384,0.0100941018825779,0.0100942841969967,-9.8981174221028e-06,-9.71580300328061e-06
7,CF,0.386,0.0100946860029123,0.010094844844467,-9.31399708773741e-06,-9.15515553299474e-06
7,CF,0.388,0.0100952356501656,0.0100953731255801,-8.7643498344319e-06,-8.62687441987274e-06
7,CF,0.39,0.0100957528725027,0.0100958709196379,-8.2471274972986e-06,-8.12908036208586e-06
7,CF,0.392,0.0100962395708142,0.0100963399988979,-7.76042918583172e-06,-7.66000110208158e-06
7,CF,0.394,0.0100966975357949,0.0100967820117312,-7.30246420511081e-06,-7.21798826875016e-06
7,CF,0.396,0.0100971284658931,0.0100971985089058,-6.87153410693607e-06,-6.80149109415565e-06
7,CF,0.398,0.0100975339673162,0.0100975909636108,-6.46603268378287e-06,-6.40903638915273e-06
7,CF,0.4,0.0100979155531327,0.0100979607715815,-6.08444686727404e-06,-6.03922841851783e-06
7,CF,0.402,0.01009827462622,0.0100983092512003,-5.72537377997902e-06,-5.69074879972452e-06
7,CF,0.404,0.0100986125030148,0.0100986376312356,-5.38749698518297e-06,-5.36236876438542e-06
7,CF,0.406,0.0100989304314121,0.0100989470588164,-5.06956858790757e-06,-5.0529411836208e-06
7,CF,0.408,0.0100992295678562,0.0100992386245314,-4.77043214380628e-06,-4.76137546863951e-06
7,CF,0.41,0.0100995110463917,0.0100995133398041,-4.48895360834721e-06,-4.48666019594278e-06
7,CF,0.412,0.0100997759157176,0.0100997721948035,-4.22408428237854e-06,-4.22780519648315e-06
7,CF,0.414,0.0101000251462718,0.010100016115979,-3.97485372818224e-06,-3.98388402104814e-06
7,CF,0.416,0.0101002596563827,0.01010024595876,-3.74034361727733e-06,-3.75404123995754e-06
7,CF,0.418,0.0101004803198474,0.0101004625302872,-3.51968015263431e-06,-3.53746971277526e-06
7,CF,0.42,0.0101006879604452,0.0101006665957398,-3.31203955482307e-06,-3.33340426023412e-06
7,CF,0.422,0.0101008833842243,0.010100858881965,-3.11661577572127e-06,-3.141118034981e-06
7,CF,0.424,0.0101010672774655,0.0101010400916623,-2.9327225344513e-06,-2.95990833768314e-06
7,CF,0.426,0.0101012403034729,0.0101012108680335,-2.75969652710657e-06,-2.78913196652929e-06
7,CF,0.428,0.0101014031126326,0.0101013717743549,-2.59688736735375e-06,-2.62822564507138e-06
7,CF,0.43,0.0101015563096019,0.0101015233929198,-2.44369039811669e-06,-2.47660708020681e-06
7,CF,0.432,0.0101017004679127,0.0101016662573233,-2.2995320873246e-06,-2.33374267671893e-06
7,CF,0.434,0.0101018361295501,0.0101018008750268,-2.1638704498974e-06,-2.19912497316684e-06
7,CF,0.436,0.0101019637951104,0.0101019277301397,-2.03620488956231e-06,-2.07226986027008e-06
7,CF,0.438,0.0101020839104962,0.0101020472751223,-1.9160895037805e-06,-1.95272487766261e-06
7,CF,0.44,0.0101021969187398,0.010102159929317,-1.80308126017381e-06,-1.84007068299887e-06
7,CF,0.442,0.0101023032557109,0.0101022660530439,-1.69674428910152e-06,-1.73394695611277e-06
7,CF,0.444,0.0101024033177816,0.0101023660501145,-1.5966822184011e-06,-1.63394988552702e-06
7,CF,0.446,0.0101024974796727,0.0101024602752048,-1.50252032732161e-06,-1.53972479522563e-06
7,CF,0.448,0.0101025860967697,0.0101025490635365,-1.41390323026534e-06,-1.45093646349535e-06
7,CF,0.45,0.0101026694905505,0.0101026327342746,-1.33050944954409e-06,-1.36726572538826e-06
7,CF,0.452,0.0101027479632175,0.0101027115874809,-1.25203678250953e-06,-1.28841251912683e-06
7,CF,0.454,0.0101028218023919,0.0101027858949366,-1.17819760806805e-06,-1.21410506338966e-06
7,CF,0.456,0.010102891281694,0.0101028559144791,-1.10871830603758e-06,-1.14408552089745e-06
7,CF,0.458,0.0101029566611067,0.0101029218911428,-1.04333889329629e-06,-1.07810885722169e-06
7,CF,0.46,0.0101030181865592,0.0101029840585546,-9.81813440830911e-07,-1.01594144541299e-06
7,CF,0.462,0.0101030760899843,0.010103042638934,-9.23910015738008e-07,-9.57361065992424e-07
7,CF,0.464,0.0101031305836304,0.010103097842533,-8.69416369555717e-07,-9.02157466960152e-07
7,CF,0.466,0.0101031818625445,0.0101031498685959,-8.18137455517107e-07,-8.50131404115176e-07
7,CF,0.468,0.0101032301131682,0.0101031988991753,-7.6988683183829e-07,-8.01100824740844e-07
7,CF,0.47,0.0101032755125699,0.010103245101683,-7.24487430140211e-07,-7.54898317020108e-07
7,CF,0.472,0.0101033182311596,0.0101032886363002,-6.81768840367011e-07,-7.11363699754802e-07
7,CF,0.474,0.0101033584301004,0.0101033296553153,-6.41569899564182e-07,-6.70344684710819e-07
7,CF,0.476,0.0101033962620058,0.0101033683056604,-6.03737994169309e-07,-6.31694339557273e-07
7,CF,0.478,0.0101034318696484,0.0101034047263165,-5.68130351605647e-07,-5.952736834864e-07
7,CF,0.48,0.0101034653802747,0.0101034390491974,-5.34619725276256e-07,-5.60950802629481e-07
7,CF,0.482,0.0101034969133186,0.0101034713986741,-5.03086681421377e-07,-5.28601325941805e-07
7,CF,0.484,0.0101035265832072,0.0101035018863985,-4.73416792781678e-07,-4.98113601492614e-07
7,CF,0.486,0.0101035544993612,0.0101035306156293,-4.45500638763044e-07,-4.69384370678852e-07
7,CF,0.488,0.0101035807661947,0.0101035576854141,-4.19233805280458e-07,-4.42314585936965e-07
7,CF,0.49,0.0101036054831151,0.0101035831906225,-3.94516884867288e-07,-4.1680937753856e-07
7,CF,0.492,0.0101036287445234,0.0101036072219464,-3.71255476644058e-07,-3.92778053576529e-07
7,CF,0.494,0.0101036506395387,0.0101036298659,-3.49360461301615e-07,-3.70134099965044e-07
7,CF,0.496,0.0101036712475742,0.0101036512048195,-3.28752425836007e-07,-3.48795180488137e-07
7,CF,0.498,0.0101036906403233,0.0101036713168707,-3.09359676669077e-07,-3.28683129316096e-07
7,CF,0.5,0.0101037088873969,0.0101036902741069,-2.91112603101676e-07,-3.09725893108195e-07
7,CF,0.502,0.0101037260552125,0.0101037081397291,-2.73944787521074e-07,-2.91860270880059e-07
7,CF,0.504,0.0101037422073679,0.0101037249741617,-2.57792632145717e-07,-2.75025838275197e-07
7,CF,0.506,0.0101037574046606,0.0101037408354195,-2.42595339374277e-07,-2.59164580516599e-07
7,CF,0.508,0.0101037717050881,0.010103755779084,-2.28294911856775e-07,-2.44220915988566e-07
7,CF,0.51,0.0101037851638476,0.0101037698584045,-2.14836152355805e-07,-2.30141595471828e-07
7,CF,0.512,0.0101037978331894,0.0101037831242979,-2.02166810627305e-07,-2.16875702103644e-07
7,CF,0.514,0.010103809759316,0.0101037956253485,-1.90240683957746e-07,-2.04374651454134e-07
7,CF,0.516,0.0101038209832049,0.0101038074078085,-1.79016795080408e-07,-1.92592191463822e-07
7,CF,0.518,0.0101038315442142,0.0101038185148835,-1.68455785810179e-07,-1.81485116473173e-07
7,CF,0.52,0.0101038414802323,0.0101038289838781,-1.58519767704673e-07,-1.71016121939052e-07
7,CF,0.522,0.010103850827678,0.0101038388494199,-1.49172321961891e-07,-1.61150580119812e-07
7,CF,0.524,0.0101038596215005,0.01010384814488,-1.40378499458374e-07,-1.51855120041067e-07
7,CF,0.526,0.0101038678951793,0.0101038569023734,-1.32104820723192e-07,-1.43097626623123e-07
7,CF,0.528,0.010103875680724,0.0101038651527592,-1.24319275962223e-07,-1.34847240783331e-07
7,CF,0.53,0.0101038830086749,0.0101038729256406,-1.1699132507377e-07,-1.27074359373633e-07
7,CF,0.532,0.0101038899077743,0.0101038802493648,-1.10092225721198e-07,-1.19750635159746e-07
7,CF,0.534,0.0101038964022961,0.0101038871510231,-1.0359770386513e-07,-1.12848976942595e-07
7,CF,0.536,0.0101039025144079,0.0101038936564506,-9.74855921456047e-08,-1.06343549379634e-07
7,CF,0.538,0.0101039082655424,0.0101038997894423,-9.17344575770279e-08,-1.00210557680072e-07
7,CF,0.54,0.0101039136763325,0.0101039055701141,-8.63236675110318e-08,-9.44298859280324e-08
7,CF,0.542,0.0101039187665346,0.0101039110175789,-8.12334653727681e-08,-8.89824210651563e-08
7,CF,0.544,0.0101039235552254,0.0101039161502634,-7.64447745955216e-08,-8.3849736640107e-08
7,CF,0.546,0.0101039280606737,0.0101039209859003,-7.19393262790108e-08,-7.90140997145028e-08
7,CF,0.548,0.0101039323003104,0.0101039255414436,-6.76996896181725e-08,-7.44585564264183e-08
7,CF,0.55,0.0101039362907658,0.0101039298333226,-6.37092341538442e-08,-7.0166677357264e-08
7,CF,0.552,0.0101039400476916,0.010103933877197,-5.99523084388737e-08,-6.61228029882194e-08
7,CF,0.554,0.0101039435843058,0.0101039376880252,-5.64156942429311e-08,-6.23119747796691e-08
7,CF,0.556,0.0101039469126793,0.0101039412800723,-5.30873207182231e-08,-5.87199276737282e-08
7,CF,0.558,0.0101039500444831,0.0101039446664767,-4.99555169227589e-08,-5.53335232772456e-08
7,CF,0.56,0.0101039529909523,0.0101039478583454,-4.70090477083102e-08,-5.21416546311188e-08
7,CF,0.562,0.0101039557628863,0.0101039508662314,-4.42371136683689e-08,-4.91337686179399e-08
7,CF,0.564,0.0101039583706488,0.0101039537003088,-4.16293512439658e-08,-4.62996912180963e-08
7,CF,0.566,0.0101039608241674,0.0101039563703687,-3.91758326421382e-08,-4.36296312637113e-08
7,CF,0.568,0.0101039631329341,0.0101039588858195,-3.68670658550119e-08,-4.11141805236465e-08
7,CF,0.57,0.0101039653060053,0.0101039612556864,-3.46939946962305e-08,-3.87443136410509e-08
7,CF,0.572,0.010103967351904,0.0101039634886118,-3.26480960061853e-08,-3.6511388162852e-08
7,CF,0.574,0.0101039692778285,0.0101039655928555,-3.07221715272615e-08,-3.44071445449595e-08
7,CF,0.576,0.0101039710903521,0.0101039675762939,-2.89096479342416e-08,-3.24237061331833e-08
7,CF,0.578,0.0101039727958304,0.0101039694461817,-2.72041696149083e-08,-3.05538182965998e-08
7,CF,0.58,0.0101039744003817,0.0101039712086519,-2.55996183019108e-08,-2.87913480591373e-08
7,CF,0.582,0.0101039759098869,0.0101039728695317,-2.40901130588861e-08,-2.71304682625956e-08
7,CF,0.584,0.0101039773299898,0.0101039744344389,-2.26700102041316e-08,-2.55655611004074e-08
7,CF,0.586,0.0101039786660966,0.0101039759087798,-2.1333903444179e-08,-2.40912201594085e-08
7,CF,0.588,0.0101039799233763,0.0101039772977495,-2.00766237194033e-08,-2.27022504649399e-08
7,CF,0.59,0.0101039811067606,0.0101039786063315,-1.8893239377496e-08,-2.13936684635013e-08
7,CF,0.592,0.010103982220891,0.010103979839298,-1.77791089784468e-08,-2.01607020348937e-08
7,CF,0.594,0.0101039832696874,0.0101039810012095,-1.67303126161894e-08,-1.89987904714028e-08
7,CF,0.596,0.0101039842567294,0.0101039820964155,-1.57432706385241e-08,-1.79035844968811e-08
7,CF,0.598,0.010103985185478,0.0101039831289217,-1.48145220344592e-08,-1.68710783121639e-08
7,CF,0.6,0.010103986059265,0.0101039841021146,-1.39407349813297e-08,-1.58978854126329e-08
7,CF,0.602,0.0101039868812931,0.0101039850192118,-1.3118706903778e-08,-1.49807882210418e-08
7,CF,0.604,0.0101039876546355,0.0101039858833153,-1.23453644858967e-08,-1.41166847187485e-08
7,CF,0.606,0.0101039883822364,0.0101039866974104,-1.16177635966358e-08,-1.33025896270622e-08
7,CF,0.608,0.0101039890669106,0.0101039874643656,-1.09330893626608e-08,-1.25356344211208e-08
7,CF,0.61,0.0101039897113439,0.0101039881869327,-1.02886561440668e-08,-1.18130673021355e-08
7,CF,0.612,0.0101039903180636,0.0101039888677468,-9.68193640364656e-09,-1.11322532320851e-08
7,CF,0.614,0.0101039908892045,0.0101039895093261,-9.11079545660998e-09,-1.04906739111649e-08
7,CF,0.616,0.010103991426716,0.0101039901140722,-8.57328396643153e-09,-9.88592776564323e-09
7,CF,0.618,0.0101039919324828,0.0101039906841971,-8.06751715258514e-09,-9.31580289471878e-09
7,CF,0.62,0.0101039924083193,0.0101039912215706,-7.59168065217475e-09,-8.77842938097617e-09
7,CF,0.622,0.0101039928559696,0.0101039917279695,-7.14403041064682e-09,-8.27203053103964e-09
7,CF,0.624,0.0101039932771072,0.0101039922051065,-6.72289280669036e-09,-7.79489349803097e-09
7,CF,0.626,0.0101039936733354,0.0101039926546301,-6.32666457590914e-09,-7.34536988351853e-09
7,CF,0.628,0.0101039940461872,0.0101039930781242,-5.95381283337304e-09,-6.92187575486447e-09
7,CF,0.63,0.0101039943971249,0.0101039934771083,-5.60287505106671e-09,-6.52289167124565e-09
7,CF,0.632,0.0101039947275252,0.0101039938530374,-5.27247481611759e-09,-6.1469625761007e-09
7,CF,0.634,0.0101039950385503,0.010103994207302,-4.9614496521605e-09,-5.79269796192883e-09
7,CF,0.636,0.010103995331262,0.0101039945412283,-4.66873802291989e-09,-5.45877173151188e-09
7,CF,0.638,0.0101039956066865,0.0101039948560375,-4.39331352027061e-09,-5.14396253890881e-09
7,CF,0.64,0.0101039958658119,0.0101039951527622,-4.13418810123189e-09,-4.84723782813445e-09
7,CF,0.642,0.010103996109588,0.0101039954323834,-3.89041203939511e-09,-4.56761659051175e-09
7,CF,0.644,0.0101039963389261,0.010103995695847,-3.66107390410708e-09,-4.30415301837239e-09
7,CF,0.646,0.0101039965546994,0.0101039959440631,-3.44530060904236e-09,-4.05593690057382e-09
7,CF,0.648,0.0101039967577426,0.0101039961779064,-3.24225740873374e-09,-3.82209364678532e-09
7,CF,0.65,0.0101039969488521,0.0101039963982158,-3.05114785520422e-09,-3.60178422677271e-09
7,CF,0.652,0.0101039971287776,0.0101039966057948,-2.87122239005233e-09,-3.39420522937894e-09
7,CF,0.654,0.010103997298152,0.0101039968014112,-2.7018479831914e-09,-3.19858882609492e-09
7,CF,0.656,0.0101039974575535,0.0101039969857972,-2.54244652761471e-09,-3.01420279187614e-09
7,CF,0.658,0.0101039976075409,0.0101039971596273,-2.39245910409192e-09,-2.84037270960324e-09
7,CF,0.66,0.0101039977486524,0.0101039973234715,-2.25134763089108e-09,-2.67652846587529e-09
7,CF,0.662,0.0101039978814051,0.0101039974778717,-2.11859491928978e-09,-2.52212834297993e-09
7,CF,0.664,0.0101039980062953,0.0101039976233499,-1.99370465796267e-09,-2.37665008506749e-09
7,CF,0.666,0.0101039981237986,0.0101039977604089,-1.87620138349109e-09,-2.23959111152194e-09
7,CF,0.668,0.0101039982343695,0.0101039978895315,-1.76563049771039e-09,-2.11046847532759e-09
7,CF,0.67,0.0101039983384417,0.0101039980111811,-1.66155830240433e-09,-1.9888189064371e-09
7,CF,0.672,0.0101039984364234,0.0101039981258012,-1.56357661020012e-09,-1.87419877013817e-09
7,CF,0.674,0.0101039985286593,0.0101039982338159,-1.47134068990973e-09,-1.76618408440077e-09
7,CF,0.676,0.0101039986154643,0.0101039983356295,-1.38453571697783e-09,-1.66437053548962e-09
7,CF,0.678,0.0101039986971427,0.0101039984316142,-1.30285732202751e-09,-1.56838575113283e-09
7,CF,0.68,0.0101039987739875,0.0101039985220851,-1.22601248771226e-09,-1.47791487728477e-09
7,CF,0.682,0.0101039988462804,0.0101039986073412,-1.15371957994104e-09,-1.39265883720985e-09
7,CF,0.684,0.0101039989142917,0.0101039986876708,-1.08570832012267e-09,-1.31232922098712e-09
7,CF,0.686,0.0101039989782802,0.0101039987633514,-1.02171976087972e-09,-1.23664855439243e-09
7,CF,0.688,0.0101039990384936,0.0101039988346499,-9.61506355437458e-10,-1.16535013063024e-09
7,CF,0.69,0.0101039990951681,0.0101039989018218,-9.0483193854185e-10,-1.09817815084623e-09
7,CF,0.692,0.0101039991485258,0.0101039989651123,-8.51474226196136e-10,-1.03488765647308e-09
7,CF,0.694,0.0101039991987545,0.0101039990247555,-8.01245471013234e-10,-9.7524453963882e-10
7,CF,0.696,0.0101039992460258,0.0101039990809745,-7.53974235476185e-10,-9.1902553969736e-10
7,CF,0.698,0.0101039992905052,0.010103999133975,-7.09494765022134e-10,-8.66025043344543e-10
7,CF,0.7,0.0101039993323525,0.0101039991839308,-6.6764751886772e-10,-8.16069196593605e-10
7,CF,0.702,0.0101039993717209,0.0101039992310072,-6.28279090211792e-10,-7.68992848565464e-10
7,CF,0.704,0.0101039994087577,0.0101039992753632,-5.91242310318818e-10,-7.24636763788089e-10
7,CF,0.706,0.0101039994436038,0.0101039993171523,-5.56396166986883e-10,-6.82847700259059e-10
7,CF,0.708,0.0101039994763941,0.0101039993565216,-5.23605863528287e-10,-6.43478433731692e-10
7,CF,0.71,0.0101039995072572,0.0101039993936123,-4.92742784075073e-10,-6.0638767097887e-10
7,CF,0.712,0.0101039995363141,0.0101039994285598,-4.63685858806406e-10,-5.71440181632021e-10
7,CF,0.714,0.0101039995636671,0.0101039994614933,-4.36332877815082e-10,-5.38506681954654e-10
7,CF,0.716,0.0101039995894096,0.0101039994925361,-4.1059043665026e-10,-5.07463892088222e-10
7,CF,0.718,0.0101039996136316,0.0101039995218017,-3.86368355712041e-10,-4.78198288259013e-10
7,CF,0.72,0.0101039996364203,0.0101039995493861,-3.63579654230617e-10,-4.50613870869865e-10
7,CF,0.722,0.0101039996578591,0.0101039995753806,-3.42140869455387e-10,-4.24619438568752e-10
7,CF,0.724,0.0101039996780282,0.0101039995998729,-3.21971812058952e-10,-4.00127072100465e-10
7,CF,0.726,0.0101039996970043,0.0101039996229478,-3.02995703180264e-10,-3.77052151653845e-10
7,CF,0.728,0.0101039997148609,0.0101039996446866,-2.85139146669056e-10,-3.55313374209021e-10
7,CF,0.73,0.0101039997316679,0.0101039996651672,-2.68332092656642e-10,-3.34832753537406e-10
7,CF,0.732,0.0101039997474914,0.0101039996844644,-2.52508606038426e-10,-3.15535575098891e-10
7,CF,0.734,0.010103999762387,0.0101039997026495,-2.37613049028362e-10,-2.97350496655802e-10
7,CF,0.736,0.0101039997764055,0.0101039997197906,-2.2359453698273e-10,-2.80209407760301e-10
7,CF,0.738,0.0101039997895961,0.0101039997359504,-2.10403949471583e-10,-2.64049644996267e-10
7,CF,0.74,0.0101039998020061,0.0101039997511818,-1.97993945891262e-10,-2.48818190010103e-10
7,CF,0.742,0.0101039998136809,0.0101039997655353,-1.86319059139461e-10,-2.34464687248748e-10
7,CF,0.744,0.0101039998246644,0.0101039997790594,-1.75335629695739e-10,-2.20940588741003e-10
7,CF,0.746,0.0101039998349981,0.0101039997918008,-1.65001862867387e-10,-2.0819916797532e-10
7,CF,0.748,0.0101039998447223,0.0101039998038045,-1.55277736849091e-10,-1.96195540716482e-10
7,CF,0.75,0.0101039998538749,0.0101039998151134,-1.46125139766085e-10,-1.84886633780579e-10
7,CF,0.752,0.0101039998624918,0.0101039998257688,-1.37508176720202e-10,-1.742311989128e-10
7,CF,0.754,0.0101039998706035,0.0101039998358102,-1.29396523010361e-10,-1.64189828399941e-10
7,CF,0.756,0.0101039998782375,0.0101039998452751,-1.21762494184607e-10,-1.54724930784278e-10
7,CF,0.758,0.0101039998854207,0.0101039998541981,-1.14579313051366e-10,-1.45801893128295e-10
7,CF,0.76,0.0101039998921788,0.0101039998626086,-1.07821232844807e-10,-1.37391443708057e-10
7,CF,0.762,0.0101039998985365,0.0101039998705342,-1.01463457427564e-10,-1.29465785314586e-10
7,CF,0.764,0.0101039999045178,0.0101039998780019,-9.54822280269108e-11,-1.21998099122944e-10
7,CF,0.766,0.0101039999101452,0.0101039998850374,-8.98547729277777e-11,-1.14962600203383e-10
7,CF,0.768,0.0101039999154407,0.0101039998916655,-8.45593230852648e-11,-1.08334488949091e-10
7,CF,0.77,0.0101039999204249,0.01010399989791,-7.95751260024291e-11,-1.02089971892871e-10
7,CF,0.772,0.0101039999251174,0.0101039999037937,-7.48825949165033e-11,-9.62062911974426e-11
7,CF,0.774,0.0101039999295348,0.0101039999093383,-7.04652464850186e-11,-9.06616899609691e-11
7,CF,0.776,0.010103999933692,0.0101039999145646,-6.6307995552628e-11,-8.54354000739965e-11
