origin_s,horizon_s,target_s,input_shift_s,forcing_lower_g,forcing_upper_g,MSE_difference_lower_g2,MSE_difference_upper_g2
18.611397830351837,5.0,23.62486414065117,-0.03,-0.050820909892178835,-0.045201260664307866,-0.0019497761766145163,-0.0005983368395958341
18.611397830351837,5.0,23.62486414065117,0.0,-0.05098192522694532,-0.04534454619422425,-0.0019494010972046715,-0.0005925704632594235
18.611397830351837,5.0,23.62486414065117,0.03,-0.05114344855969312,-0.04548828378518223,-0.0019489835784199242,-0.0005867337966785376
18.7051151472066,0.5,19.2520387446938,-0.03,-0.0032242802291258116,0.002169581772028136,-8.186495030409084e-05,4.840166982654081e-05
18.7051151472066,0.5,19.2520387446938,0.0,-0.0030236406313556806,0.002284697108349946,-7.806128955868318e-05,5.181597654580214e-05
18.7051151472066,0.5,19.2520387446938,0.03,-0.0028546537319107806,0.002374938569159102,-7.479522841765333e-05,5.451105887352594e-05
18.7051151472066,2.0,20.794273058493005,-0.03,-0.04332028343028348,-0.03299479638307221,-0.0017099735263300941,-0.00020698720109697962
18.7051151472066,2.0,20.794273058493005,0.0,-0.04169106852263553,-0.03176096314475643,-0.0017099735263300941,-0.00026634699274906794
18.7051151472066,2.0,20.794273058493005,0.03,-0.04029433124664407,-0.030584082794211983,-0.0017099735263300941,-0.0003130100949325494
18.7051151472066,5.0,23.716838356426575,-0.03,-0.050447365644207584,-0.044422734906346795,-0.0024556638087247975,-0.0009441143797791758
18.7051151472066,5.0,23.716838356426575,0.0,-0.05054303728468339,-0.04467216728577478,-0.0024556638087247975,-0.0009411871822799838
18.7051151472066,5.0,23.716838356426575,0.03,-0.050675005242358954,-0.04492238702699852,-0.0024556638087247975,-0.000937119410908992
18.796781756909184,0.5,19.344730707972467,-0.03,-0.004771417434706167,0.001543153740045865,-8.077137068160756e-05,6.402032651719805e-05
18.796781756909184,0.5,19.344730707972467,0.0,-0.003924833777047803,0.001865903077390751,-7.139372545561618e-05,4.922510470628542e-05
18.796781756909184,0.5,19.344730707972467,0.03,-0.003438652863523714,0.0020446024241991875,-6.53603129281448e-05,4.1376384650421505e-05
18.796781756909184,2.0,20.88399149640101,-0.03,-0.04836481949853125,-0.037465588835281866,-0.002183962234046844,-0.0003261968744195426
18.796781756909184,2.0,20.88399149640101,0.0,-0.046758085155316986,-0.035976685927167344,-0.002183962234046844,-0.00039002201770874036
18.796781756909184,2.0,20.88399149640101,0.03,-0.04505607819879713,-0.034461667995344475,-0.002183956245851758,-0.00045200022381724516
18.796781756909184,5.0,23.80696693576502,-0.03,-0.04978482361366565,-0.04405838540413426,-0.002871704517286502,-0.001262313248820365
18.796781756909184,5.0,23.80696693576502,0.0,-0.050051173045164585,-0.04413388950511424,-0.002871889842864939,-0.0012559488811419515
18.796781756909184,5.0,23.80696693576502,0.03,-0.050282948725306406,-0.04424504589388168,-0.002871935949525637,-0.0012502951932174128
18.88701287160523,0.5,19.43578210552939,-0.03,-0.007345339980576598,9.065581752659008e-06,-0.00012146743513638067,0.00019264147709646787
18.88701287160523,0.5,19.43578210552939,0.0,-0.00651006372806658,0.0007602291371701202,-0.00011427774642120566,0.00016491355098371453
18.88701287160523,0.5,19.43578210552939,0.03,-0.005644824247525207,0.0012130037520172421,-0.00010535879413603199,0.00013766231547212912
18.88701287160523,2.0,20.9712490857264,-0.03,-0.05202155122549637,-0.04179303711119553,-0.003434905173311762,-0.0006398436617168714
18.88701287160523,2.0,20.9712490857264,0.0,-0.05069972653424007,-0.04040845067902112,-0.0034193524722537696,-0.0006896069145460581
18.88701287160523,2.0,20.9712490857264,0.03,-0.04947817644495755,-0.03889031762248678,-0.003401872750949085,-0.0007324882303972348
18.88701287160523,5.0,23.897915797964338,-0.03,-0.04900951859061825,-0.042463336778109435,-0.00291728839293305,-0.0012957301620099143
18.88701287160523,5.0,23.897915797964338,0.0,-0.049273754371071274,-0.04303370767974403,-0.002918120206399367,-0.0012902153129396678
18.88701287160523,5.0,23.897915797964338,0.03,-0.049538823373818666,-0.04356798076632576,-0.0029188143405560053,-0.0012845427714460321
18.97847441059259,0.5,19.525603078795008,-0.03,-0.009320464297169068,-0.0021769501100135785,-0.00019427009663624043,0.00023181473405856876
18.97847441059259,0.5,19.525603078795008,0.0,-0.008914884106502815,-0.00142640790578024,-0.0001900080120422631,0.00021800906571972731
18.97847441059259,0.5,19.525603078795008,0.03,-0.008173113418375372,-0.0007353592828477397,-0.0001813619609208398,0.00019361077731392241
18.97847441059259,2.0,21.058404139694176,-0.03,-0.0566268524719761,-0.0458795038763197,-0.00414057114679686,-0.0007871465993926074
18.97847441059259,2.0,21.058404139694176,0.0,-0.055091218772438,-0.04452192470067272,-0.004118403111034615,-0.0008494056063097877
18.97847441059259,2.0,21.058404139694176,0.03,-0.05349930177217881,-0.04310862398035617,-0.004090443782061229,-0.0009089676989901535
