origin_s,requested_horizon_s,target_s,initial_g,target_g,source_known,prefix_known,hold,static_increment,unknown_command_hold
18.7051151472066,5.0,23.716838356426575,0.001851788558421,-0.0391801272805572,-0.046513514412255666,-0.05870437353056881,0.001851788558421,-0.06484939287436378,0.0010940878729734855
18.796781756909184,0.5,19.344730707972467,0.0022961084413941,0.0004778147664585,0.001138265801185031,0.000931471669026432,0.0022961084413941,0.001256187642301219,0.0021677311510134977
18.796781756909184,2.0,20.88399149640101,0.0022961084413941,-0.0336719278697938,-0.039523161370731544,-0.04865763480573213,0.0022961084413941,-0.04212648189835508,0.001844224170510611
18.796781756909184,5.0,23.80696693576502,0.0022961084413941,-0.0420989671271643,-0.04573570783203933,-0.05784928931293488,0.0022961084413941,-0.06440793725588359,0.0013568234431000725
18.88701287160523,0.5,19.43578210552939,-0.0003985207565742,-0.0004231292424003,-0.003251124028437264,-0.003869635013529137,-0.0003985207565742,-0.0033104022123878916,-0.0003762067329890304
18.88701287160523,2.0,20.9712490857264,-0.0003985207565742,-0.0428686658782837,-0.04587427867436937,-0.05600312518664514,-0.0003985207565742,-0.04943531263467997,-0.0003201900677387468
18.88701287160523,5.0,23.897915797964338,-0.0003985207565742,-0.043224121784662,-0.04638920838621131,-0.058441836015548504,-0.0003985207565742,-0.0666694588054121,-0.00023547736080366773
18.97847441059259,0.5,19.525603078795008,-0.0004026221708786,-0.0040146010349235,-0.005550789984271152,-0.006662199495140735,-0.0004026221708786,-0.005646298669198524,-0.0003801439781296053
18.97847441059259,2.0,21.058404139694176,-0.0004026221708786,-0.0522896145354123,-0.05013020337783198,-0.06121582239717192,-0.0004026221708786,-0.05412010768891477,-0.0003236316412765959
18.97847441059259,5.0,23.98999254909735,-0.0004026221708786,-0.0418829593071345,-0.04361542871841599,-0.05511381001774569,-0.0004026221708786,-0.06431689826417367,-0.00023788543123216853
19.069833414222344,0.5,19.61706461778237,-0.0006309342338217,-0.0040187024492279,-0.007523756206721199,-0.009015741064463779,-0.0006309342338217,-0.007674441741515237,-0.0005957030802408624
19.069833414222344,2.0,21.1483276483174,-0.0006309342338217,-0.0556568756792967,-0.05466709023630131,-0.06673621764988835,-0.0006309342338217,-0.059137299277294934,-0.0005072275589961922
19.069833414222344,5.0,24.081351552727103,-0.0006309342338217,-0.0421112713700775,-0.03934684854643621,-0.049937277341107346,-0.0006309342338217,-0.060422714477659366,-0.00037278141430783124
19.160269599633608,0.5,19.70842362141212,-0.0028771421345128,-0.0042470145121711,-0.011121351110026325,-0.012949926565503027,-0.0028771421345128,-0.011469714855864588,-0.002716220290356281
19.160269599633608,2.0,21.23722580336453,-0.0028771421345128,-0.061266243309568,-0.060143457519925766,-0.07309913818955596,-0.0028771421345128,-0.06557132113006948,-0.0023133971818219477
19.160269599633608,5.0,24.17250548564164,-0.0028771421345128,-0.0427880047302979,-0.03610325053974175,-0.04582412377147893,-0.0028771421345128,-0.058435313320864254,-0.0016998036069105099
19.2520387446938,0.5,19.79855220075056,-0.0022086116029012,-0.0071658543587782,-0.011086011327427595,-0.013045452018489584,-0.0022086116029012,-0.011460705329198536,-0.0020854406403945226
19.2520387446938,2.0,21.325201140193187,-0.0022086116029012,-0.0688935067775873,-0.061344101205689616,-0.07471490068302454,-0.0022086116029012,-0.0671210226963504,-0.0017765655471668647
19.2520387446938,5.0,24.26724815607249,-0.0022086116029012,-0.0356173653881646,-0.03203899477162678,-0.04096458141541989,-0.0022086116029012,-0.05428658721359179,-0.001304431215968423
19.344730707972467,0.5,19.88909092151944,0.0004778147664585,-0.0091878516108303,-0.009316563300183194,-0.011431274474977039,0.0004778147664585,-0.009603180940930742,0.00045126976854400986
19.344730707972467,2.0,21.41563732560445,0.0004778147664585,-0.0711397146782784,-0.059433234719661415,-0.072862696817723,0.0004778147664585,-0.06515439991687656,0.00038443623816202297
19.344730707972467,5.0,24.361478149715296,0.0004778147664585,-0.0295677792892248,-0.02878456503290923,-0.03725963315471026,0.0004778147664585,-0.050019849886323936,0.00028215728343499385
19.43578210552939,0.5,19.979937248361143,-0.0004231292424003,-0.0105372169169668,-0.01074134729165715,-0.012983373591690132,-0.0004231292424003,-0.011078289749987444,-0.00039963090354036204
19.43578210552939,2.0,21.50894450102878,-0.0004231292424003,-0.0671080244170865,-0.05877909455300454,-0.07196203173562889,-0.0004231292424003,-0.0649191493811387,-0.0003403571877734164
19.43578210552939,5.0,24.453247294775487,-0.0004231292424003,-0.0288992487576134,-0.027897303800479206,-0.03604546502211831,-0.0004231292424003,-0.04906771353182783,-0.0002498457743995076
19.525603078795008,0.5,20.070373433772417,-0.0040146010349235,-0.0127834248176579,-0.01547707850179866,-0.018022455728462783,-0.0040146010349235,-0.015986443431217655,-0.0037914066066212677
