time_s,fullAccelerationDown,reducedAccelerationDown,fullRotor1AeroThrust,reducedRotor1AeroThrust
1.805,-0.168806118470706,-0.168806118470709,29926.2967944994,29926.2967944994
1.81,-0.16864484533871,-0.168644845338713,29925.8089290171,29925.8089290171
1.815,-0.168481086714582,-0.168481086714582,29925.3208259847,29925.3208259847
1.82,-0.168314970691637,-0.168314970691636,29924.832096164,29924.832096164
1.825,-0.168146833282836,-0.168146833282837,29924.3424717541,29924.3424717541
1.83,-0.16797717504406,-0.16797717504406,29923.8518210469,29923.8518210469
1.835,-0.167806606508845,-0.167806606508845,29923.3601503318,29923.3601503318
1.84,-0.167635787914415,-0.167635787914415,29922.8675937689,29922.8675937689
1.845,-0.167465368812053,-0.167465368812054,29922.374392936,29922.374392936
1.85,-0.167295932777771,-0.167295932777769,29921.8808685268,29921.8808685268
1.855,-0.16712795163852,-0.167127951638515,29921.3873871855,29921.3873871855
1.86,-0.166961752502996,-0.166961752502994,29920.8943266731,29920.8943266731
1.865,-0.166797499554309,-0.166797499554304,29920.4020424855,29920.4020424855
1.87,-0.166635191153173,-0.166635191153173,29919.9108387012,29919.9108387012
1.875,-0.166474671442101,-0.166474671442099,29919.4209452804,29919.4209452804
1.88,-0.166315654446284,-0.166315654446287,29918.9325033261,29918.9325033262
1.885,-0.166157757728069,-0.166157757728073,29918.4455590286,29918.4455590286
1.89,-0.166000542031479,-0.166000542031483,29917.9600662128,29917.9600662128
1.895,-0.16584355308335,-0.165843553083353,29917.4758966754,29917.4758966754
1.9,-0.1656863617969,-0.165686361796904,29916.9928568804,29916.9928568804
1.905,-0.16552859952109,-0.165528599521098,29916.5107091335,29916.5107091335
1.91,-0.165369985638685,-0.165369985638692,29916.0291950993,29916.0291950993
1.915,-0.165210345662422,-0.165210345662423,29915.5480594716,29915.5480594716
1.92,-0.165049618926156,-0.165049618926162,29915.0670717441,29915.0670717441
1.925,-0.164887855927867,-0.164887855927867,29914.5860443366,29914.5860443366
1.93,-0.164725206269561,-0.164725206269558,29914.1048457649,29914.1048457649
1.935,-0.164561898885099,-0.16456189888509,29913.6234080618,29913.6234080618
1.94,-0.164398216794632,-0.164398216794624,29913.141728207,29913.141728207
1.945,-0.164234468941763,-0.164234468941753,29912.6598638574,29912.6598638574
1.95,-0.16407096174402,-0.164070961744011,29912.1779241406,29912.1779241406
1.955,-0.16390797283009,-0.163907972830082,29911.6960566459,29911.6960566459
1.96,-0.163745729077356,-0.163745729077347,29911.2144319994,29911.2144319994
1.965,-0.163584390546227,-0.163584390546222,29910.7332275199,29910.7332275199
1.97,-0.163424041288744,-0.163424041288746,29910.2526114282,29910.2526114282
1.975,-0.163264687348335,-0.163264687348334,29909.7727289341,29909.7727289341
1.98,-0.16310626162558,-0.163106261625588,29909.2936912706,29909.2936912706
1.985,-0.162948634715227,-0.162948634715236,29908.815568417,29908.815568417
1.99,-0.162791630366509,-0.162791630366516,29908.3383858833,29908.3383858833
1.995,-0.162635043913547,-0.162635043913556,29907.8621255517,29907.8621255517
2,-0.162478661880757,-0.162478661880767,29907.3867302232,29907.3867302232
2.005,-0.162322280991191,-0.162322280991198,29906.9121112188,29906.9121112189
2.01,-0.162165724979701,-0.162165724979708,29906.4381581705,29906.4381581705
2.015,-0.162008857912991,-0.162008857913,29905.9647500041,29905.9647500041
2.02,-0.161851593109439,-0.161851593109439,29905.4917660862,29905.4917660862
2.025,-0.161693897193999,-0.161693897194,29905.0190965614,29905.0190965614
2.03,-0.161535789275249,-0.161535789275251,29904.5466510449,29904.5466510449
2.035,-0.161377335653026,-0.161377335653029,29904.0743650336,29904.0743650336
2.04,-0.161218640822536,-0.161218640822533,29903.602203643,29903.602203643
2.045,-0.161059835806995,-0.16105983580699,29903.1301625298,29903.1301625298
2.05,-0.160901065010032,-0.160901065010029,29902.6582661176,29902.6582661176
2.055,-0.160742472824093,-0.160742472824087,29902.1865634647,29902.1865634647
2.06,-0.160584191166698,-0.160584191166691,29901.7151222927,29901.7151222927
2.065,-0.160426328955294,-0.16042632895529,29901.2440218198,29901.2440218198
2.07,-0.160268964294167,-0.160268964294163,29900.773345098,29900.773345098
2.075,-0.160112139859589,-0.160112139859587,29900.3031715503,29900.3031715503
2.08,-0.159955861659809,-0.159955861659811,29899.8335703371,29899.8335703371
2.085,-0.15980010104323,-0.159800101043233,29899.3645950676,29899.3645950676
2.09,-0.159644799556796,-0.159644799556801,29898.896280217,29898.896280217
2.095,-0.159489876038266,-0.159489876038273,29898.4286394434,29898.4286394435
2.1,-0.159335235176098,-0.159335235176099,29897.9616658152,29897.9616658152
2.105,-0.159180776697141,-0.159180776697142,29897.495333799,29897.495333799
2.11,-0.15902640434629,-0.159026404346295,29897.029602714,29897.029602714
2.115,-0.158872033898055,-0.158872033898055,29896.5644212543,29896.5644212543
2.12,-0.158717599576093,-0.158717599576094,29896.099732613,29896.099732613
2.125,-0.158563058437307,-0.158563058437307,29895.6354797282,29895.6354797282
2.13,-0.158408392483229,-0.158408392483222,29895.1716101858,29895.1716101858
2.135,-0.158253608473941,-0.158253608473936,29894.7080803838,29894.7080803838
2.14,-0.158098735619657,-0.158098735619654,29894.2448586476,29894.2448586476
2.145,-0.157943821495844,-0.157943821495842,29893.7819271012,29893.7819271012
2.15,-0.157788926657285,-0.157788926657281,29893.3192822191,29893.3192822191
2.155,-0.157634118505535,-0.157634118505532,29892.8569341022,29892.8569341022
2.16,-0.15747946499044,-0.157479464990435,29892.394904629,29892.394904629
2.165,-0.157325028700344,-0.15732502870034,29891.9332247188,29891.9332247188
2.17,-0.157170861823826,-0.157170861823826,29891.4719310046,29891.4719310046
2.175,-0.157017002357118,-0.157017002357118,29891.0110622442,29891.0110622442
2.18,-0.156863471798082,-0.156863471798085,29890.5506557956,29890.5506557956
2.185,-0.156710274422733,-0.156710274422738,29890.0907444575,29890.0907444575
2.19,-0.156557398097147,-0.156557398097153,29889.6313539223,29889.6313539223
2.195,-0.156404816448447,-0.156404816448452,29889.1725010172,29889.1725010172
2.2,-0.156252492113528,-0.156252492113532,29888.7141928325,29888.7141928325
2.205,-0.156100380710773,-0.156100380710777,29888.2564267494,29888.2564267494
2.21,-0.155948435142141,-0.155948435142145,29887.7991913039,29887.7991913039
2.215,-0.155796609831698,-0.155796609831701,29887.342467753,29887.342467753
2.22,-0.155644864539499,-0.155644864539499,29886.8862321608,29886.8862321608
2.225,-0.155493167451206,-0.155493167451206,29886.4304577877,29886.4304577877
2.23,-0.155341497327206,-0.155341497327204,29885.9751175566,29885.9751175566
2.235,-0.155189844590907,-0.155189844590907,29885.5201863769,29885.5201863769
2.24,-0.155038211335816,-0.155038211335815,29885.0656431365,29885.0656431365
2.245,-0.154886610325667,-0.154886610325661,29884.6114722134,29884.6114722134
2.25,-0.154735063143491,-0.154735063143484,29884.1576644079,29884.1576644079
2.255,-0.154583597708229,-0.154583597708224,29883.7042172583,29883.7042172583
2.26,-0.154432245416828,-0.154432245416822,29883.2511347517,29883.2511347517
2.265,-0.154281038184224,-0.154281038184219,29882.7984265,29882.7984265
2.27,-0.154130005643609,-0.154130005643607,29882.3461064878,29882.3461064878
2.275,-0.153979172737312,-0.153979172737307,29881.8941915289,29881.8941915289
2.28,-0.153828557879035,-0.153828557879032,29881.4426995869,29881.4426995869
2.285,-0.153678171806434,-0.153678171806437,29880.9916481122,29880.9916481122
2.29,-0.153528017175156,-0.153528017175159,29880.5410525384,29880.5410525384
2.295,-0.153378088878022,-0.153378088878026,29880.0909250573,29880.0909250573
2.3,-0.153228375011659,-0.153228375011663,29879.6412737578,29879.6412737578
2.305,-0.153078858362371,-0.153078858362372,29879.1921021782,29879.1921021782
2.31,-0.152929518247109,-0.152929518247112,29878.7434092826,29878.7434092826
2.315,-0.152780332526252,-0.152780332526254,29878.295189833,29878.295189833
2.32,-0.15263127960264,-0.152631279602642,29877.8474350979,29877.8474350979
2.325,-0.152482340235435,-0.152482340235436,29877.4001338136,29877.4001338136
2.33,-0.152333499025185,-0.152333499025184,29876.9532732972,29876.9532732973
2.335,-0.152184745464764,-0.152184745464762,29876.5068406049,29876.506840605
2.34,-0.152036074495612,-0.152036074495609,29876.0608236327,29876.0608236327
2.345,-0.151887486555555,-0.151887486555552,29875.6152120684,29875.6152120684
2.35,-0.15173898714926,-0.151738987149255,29875.1699981233,29875.1699981233
2.355,-0.151590586011453,-0.151590586011452,29874.7251769958,29874.7251769958
2.36,-0.151442295963253,-0.151442295963253,29874.2807470449,29874.2807470449
2.365,-0.151294131581495,-0.151294131581494,29873.8367096794,29873.8367096794
2.37,-0.151146107808774,-0.151146107808777,29873.3930689918,29873.3930689918
2.375,-0.150998238628218,-0.15099823862822,29872.9498311859,29872.9498311859
2.38,-0.150850535912725,-0.150850535912727,29872.5070038623,29872.5070038623
2.385,-0.150703008535951,-0.150703008535953,29872.0645952325,29872.0645952325
2.39,-0.150555661803501,-0.150555661803504,29871.6226133354,29871.6226133354
2.395,-0.150408497231263,-0.150408497231262,29871.1810653221,29871.1810653221
2.4,-0.150261512665951,-0.150261512665952,29870.7399568674,29870.7399568674
2.405,-0.150114702713786,-0.150114702713788,29870.2992917495,29870.2992917495
2.41,-0.149968059418965,-0.149968059418966,29869.8590716219,29869.8590716219
2.415,-0.149821573116138,-0.149821573116137,29869.4192959846,29869.4192959846
2.42,-0.149675233371329,-0.149675233371327,29868.9799623433,29868.9799623433
2.425,-0.149529029923977,-0.149529029923978,29868.5410665292,29868.5410665292
2.43,-0.149382953548836,-0.149382953548836,29868.1026031413,29868.1026031414
2.435,-0.149236996768861,-0.149236996768861,29867.6645660646,29867.6645660646
2.44,-0.14909115436801,-0.149091154368009,29867.2269490132,29867.2269490131
2.445,-0.148945423673504,-0.148945423673498,29866.7897460517,29866.7897460517
2.45,-0.148799804599199,-0.148799804599195,29866.3529520496,29866.3529520496
2.455,-0.148654299462907,-0.148654299462906,29865.9165630349,29865.916563035
2.46,-0.14850891260899,-0.148508912608984,29865.4805764235,29865.4805764235
2.465,-0.148363649882321,-0.148363649882323,29865.0449911128,29865.0449911128
2.47,-0.148218518009312,-0.148218518009314,29864.6098074415,29864.6098074415
2.475,-0.148073523945686,-0.148073523945689,29864.1750270274,29864.1750270274
2.48,-0.147928674249743,-0.147928674249745,29863.7406525065,29863.7406525065
2.485,-0.147783974533252,-0.147783974533255,29863.3066872022,29863.3066872022
2.49,-0.147639429032032,-0.147639429032035,29862.8731347584,29862.8731347584
2.495,-0.147495040324954,-0.147495040324959,29862.4399987697,29862.4399987697
2.5,-0.147350809215331,-0.147350809215331,29862.0072824428,29862.0072824428
2.505,-0.147206734773629,-0.147206734773629,29861.574988313,29861.574988313
2.51,-0.147062814526764,-0.147062814526766,29861.1431180401,29861.14311804
2.515,-0.146919044767355,-0.146919044767359,29860.7116722927,29860.7116722927
2.52,-0.146775420948063,-0.146775420948065,29860.2806507267,29860.2806507267
2.525,-0.146631938121069,-0.146631938121069,29859.8500520522,29859.8500520522
2.53,-0.146488591381678,-0.146488591381675,29859.4198741778,29859.4198741778
2.535,-0.146345376277475,-0.14634537627747,29858.9901144137,29858.9901144137
2.54,-0.146202289150174,-0.146202289150168,29858.5607697125,29858.5607697125
2.545,-0.146059327385267,-0.146059327385259,29858.1318369244,29858.1318369244
2.55,-0.145916489554398,-0.145916489554394,29857.7033130434,29857.7033130434
2.555,-0.145773775445595,-0.145773775445587,29857.2751954237,29857.2751954237
2.56,-0.145631185986439,-0.145631185986437,29856.8474819509,29856.8474819509
2.565,-0.145488723074369,-0.145488723074366,29856.4201711551,29856.4201711551
2.57,-0.145346389335003,-0.145346389335,29855.9932622602,29855.9932622602
2.575,-0.14520418783447,-0.14520418783447,29855.5667551706,29855.5667551706
2.58,-0.14506212177365,-0.145062121773651,29855.1406504003,29855.1406504003
2.585,-0.144920194191971,-0.144920194191972,29854.7149489533,29854.7149489532
2.59,-0.144778407705667,-0.144778407705669,29854.2896521712,29854.2896521712
2.595,-0.144636764300671,-0.144636764300674,29853.8647615619,29853.8647615619
2.6,-0.144495265194212,-0.144495265194212,29853.4402786253,29853.4402786253
2.605,-0.144353910772323,-0.144353910772325,29853.0162046928,29853.0162046928
2.61,-0.144212700603379,-0.144212700603381,29852.5925407913,29852.5925407913
2.615,-0.144071633521211,-0.14407163352121,29852.1692875442,29852.1692875442
2.62,-0.143930707765836,-0.143930707765831,29851.7464451128,29851.7464451128
2.625,-0.143789921165688,-0.14378992116568,29851.3240131827,29851.3240131827
2.63,-0.143649271342699,-0.143649271342698,29850.9019909914,29850.9019909914
2.635,-0.143508755921034,-0.14350875592103,29850.4803773933,29850.4803773933
2.64,-0.143368372721146,-0.143368372721143,29850.0591709527,29850.0591709527
2.645,-0.143228119923512,-0.143228119923507,29849.638370056,29849.638370056
2.65,-0.14308799618994,-0.143087996189942,29849.2179730308,29849.2179730308
2.655,-0.142948000735023,-0.142948000735025,29848.7979782626,29848.7979782626
2.66,-0.142808133344913,-0.142808133344913,29848.3783842979,29848.3783842979
2.665,-0.142668394345545,-0.142668394345547,29847.9591899264,29847.9591899264
2.67,-0.142528784526509,-0.142528784526509,29847.5403942369,29847.5403942369
2.675,-0.1423893050302,-0.142389305030204,29847.121996643,29847.121996643
2.68,-0.142249957218246,-0.142249957218248,29846.7039968795,29846.7039968795
2.685,-0.142110742528244,-0.142110742528247,29846.2863949712,29846.2863949712
2.69,-0.14197166233393,-0.141971662333935,29845.869191179,29845.869191179
2.695,-0.141832717820522,-0.141832717820529,29845.452385929,29845.452385929
2.7,-0.141693909884952,-0.141693909884956,29845.0359797326,29845.0359797326
2.705,-0.141555239067918,-0.141555239067924,29844.619973105,29844.619973105
2.71,-0.14141670552135,-0.141416705521352,29844.2043664888,29844.2043664888
2.715,-0.141278309011678,-0.141278309011682,29843.7891601889,29843.7891601889
2.72,-0.141140048956145,-0.141140048956147,29843.3743543242,29843.3743543243
2.725,-0.141001924486704,-0.141001924486705,29842.9599487991,29842.9599487991
2.73,-0.140863934534134,-0.140863934534133,29842.5459432941,29842.5459432941
2.735,-0.140726077923679,-0.140726077923674,29842.1323372781,29842.1323372781
2.74,-0.140588353473156,-0.140588353473153,29841.719130037,29841.7191300371
2.745,-0.140450760084964,-0.140450760084958,29841.3063207166,29841.3063207166
2.75,-0.140313296824371,-0.140313296824362,29840.8939083743,29840.8939083743
2.755,-0.14017596297839,-0.140175962978388,29840.4818920352,29840.4818920352
2.76,-0.140038758091442,-0.14003875809144,29840.0702707469,29840.0702707469
2.765,-0.139901681976338,-0.139901681976339,29839.6590436289,29839.6590436289
2.77,-0.139764734701389,-0.139764734701394,29839.248209912,29839.248209912
2.775,-0.139627916556364,-0.13962791655637,29838.8377689657,29838.8377689657
2.78,-0.139491228001703,-0.139491228001713,29838.4277203114,29838.4277203114
2.785,-0.139354669606574,-0.139354669606581,29838.0180636223,29838.0180636223
2.79,-0.139218241981792,-0.139218241981798,29837.6087987093,29837.6087987093
2.795,-0.139081945713865,-0.139081945713871,29837.199925497,29837.199925497
2.8,-0.138945781305665,-0.138945781305669,29836.7914439908,29836.7914439908
2.805,-0.138809749128455,-0.138809749128457,29836.3833542397,29836.3833542397
2.81,-0.138673849388604,-0.138673849388603,29835.9756562981,29835.9756562981
2.815,-0.138538082110816,-0.138538082110811,29835.5683501893,29835.5683501893
2.82,-0.138402447138213,-0.138402447138207,29835.1614358746,29835.1614358746
2.825,-0.1382669441481,-0.138266944148096,29834.7549132301,29834.7549132301
2.83,-0.138131572680916,-0.138131572680911,29834.3487820318,29834.3487820319
2.835,-0.137996332179009,-0.137996332179006,29833.9430419514,29833.9430419514
2.84,-0.137861222031208,-0.137861222031204,29833.5376925601,29833.5376925601
2.845,-0.137726241618903,-0.137726241618897,29833.1327333422,29833.1327333422
2.85,-0.137591390359606,-0.137591390359607,29832.7281637143,29832.7281637143
2.855,-0.137456667744393,-0.137456667744389,29832.3239830496,29832.3239830496
2.86,-0.137322073366371,-0.137322073366374,29831.9201907037,29831.9201907037
2.865,-0.137187606938445,-0.137187606938447,29831.5167860411,29831.5167860411
2.87,-0.137053268299485,-0.13705326829949,29831.1137684579,29831.1137684579
2.875,-0.13691905740922,-0.136919057409223,29830.7111374013,29830.7111374013
2.88,-0.136784974333073,-0.136784974333078,29830.3088923829,29830.3088923829
2.885,-0.136651019218939,-0.136651019218942,29829.9070329854,29829.9070329854
2.89,-0.136517192268468,-0.136517192268467,29829.505558863,29829.505558863
2.895,-0.136383493705692,-0.13638349370569,29829.1044697357,29829.1044697357
2.9,-0.136249923745945,-0.136249923745945,29828.703765378,29828.703765378
2.905,-0.136116482567634,-0.136116482567635,29828.303445604,29828.303445604
2.91,-0.13598317028923,-0.135983170289228,29827.90351025,29827.90351025
2.915,-0.135849986952963,-0.135849986952963,29827.5039591564,29827.5039591564
2.92,-0.135716932516278,-0.135716932516279,29827.104792151,29827.104792151
2.925,-0.135584006851197,-0.135584006851195,29826.7060090334,29826.7060090334
2.93,-0.135451209751077,-0.135451209751074,29826.3076095644,29826.3076095644
2.935,-0.135318540943723,-0.135318540943722,29825.9095934584,29825.9095934584
2.94,-0.135186000109245,-0.135186000109245,29825.511960381,29825.511960381
2.945,-0.135053586900796,-0.135053586900796,29825.1147099506,29825.1147099506
2.95,-0.134921300966206,-0.134921300966209,29824.7178417442,29824.7178417442
2.955,-0.134789141968596,-0.134789141968599,29824.3213553062,29824.3213553062
2.96,-0.134657109604248,-0.134657109604254,29823.9252501599,29823.9252501599
2.965,-0.134525203616374,-0.134525203616379,29823.5295258194,29823.5295258194
2.97,-0.134393423803909,-0.134393423803915,29823.1341818019,29823.1341818019
2.975,-0.134261770024886,-0.134261770024892,29822.7392176389,29822.7392176389
2.98,-0.134130242194493,-0.134130242194502,29822.3446328852,29822.3446328852
2.985,-0.133998840278347,-0.133998840278355,29821.9504271256,29821.9504271256
2.99,-0.133867564281872,-0.133867564281878,29821.5565999783,29821.5565999783
2.995,-0.133736414237018,-0.133736414237022,29821.1631510951,29821.1631510951
3,-0.133605390187593,-0.133605390187595,29820.7700801593,29820.7700801593
