time_s,observed_g,legacy_source_reset_g,fixed_origin_source_g,hold_current_g
0.3211407400318578,0.0022277515363213,0.0,0.0022277515363213,0.0022277515363213
0.4124997436616091,0.0019994394733782,7.478337954302776e-06,0.0022139619040718998,0.0022277515363213
0.5035511412185336,0.0010984954645192,0.00017430810346010813,0.0023597973283023695,0.0022277515363213
0.5947050741330635,0.000421762104299,0.00018024449057303763,0.0023449158265312145,0.0022277515363213
0.6862691484780363,0.0006418713386331,0.0005062259430172505,0.0026501853597200786,0.0022277515363213
0.7785509703262683,0.0024314551134381,0.0001811293511762792,0.0023044149993157615,0.0022277515363213
0.8706277214592824,0.0037726175909658,0.0001803573074217198,0.0022832138190943796,0.0022277515363213
0.9623968665194732,0.0044411481225774,1.8850874688250243e-05,0.0021015420752900794,0.0022277515363213
1.0535507994340063,0.003764414762357,-0.0001323781428195462,0.001930474372008337,0.0022277515363213
1.144499661633322,0.0026392601048594,3.7447350586835546e-05,0.0020806941487294113,0.0022277515363213
1.237396695627211,0.0057741077714965,0.00020349522101119252,0.002226908690854962,0.0022277515363213
1.3290633053297896,0.0062184276544694,0.00022495636513508992,0.002228987917483093,0.0022277515363213
1.4226780868269415,0.0109227498615771,0.0007232968195353271,0.0027077261378358093,0.0022277515363213
1.5150624440327825,0.0129365442850208,0.0010539321633116887,0.00301920487097856,0.0022277515363213
1.60580623551688,0.0113629683302456,0.001364324383359061,0.003310960705508616,0.0022277515363213
1.695934814855324,0.0084441284836387,0.0015095642531937972,0.00343786547484879,0.0022277515363213
1.7861659295513768,0.0057494992856703,0.0015002740970142215,0.003410392349121352,0.0022277515363213
1.8753716906713365,0.0008127636013151,0.0015045479375264557,0.00339685839609796,0.0022277515363213
1.965090128579341,-0.0030029188398468,0.0023049642422560803,0.0041795320144321305,0.0022277515363213
2.0552187079177813,-0.0059217586864539,0.003428128225019983,0.0052850397004878934,0.0022277515363213
2.1462701054747058,-0.0068227026953129,0.004716142280366459,0.006555385537574011,0.0022277515363213
2.2384493919653288,-0.0052573295691464,0.005344385585605095,0.007165913001608812,0.0022277515363213
2.3310388198863947,-0.0027951138484254,0.005804188745941611,0.007608093275582346,0.0022277515363213
2.4233206417346267,-0.0010055300736204,0.0066220918977562635,0.008408601739575193,0.0022277515363213
2.515602463582862,0.0007840537011845,0.00863794701526569,0.010407229902731765,0.0022277515363213
2.608807103649575,0.0045915333137376,0.012016565338204152,0.013768617612436546,0.0022277515363213
2.704267521583695,0.0133316471963413,0.016069244826706377,0.017803823397258042,0.0022277515363213
2.799420333444985,0.0213991291330293,0.019675356338359776,0.021392690942000348,0.0022277515363213
2.8951883574519286,0.0308118749615492,0.021962697025026793,0.02366284926046487,0.0022277515363213
2.989623421809956,0.0373098823577663,0.023138297684003054,0.024821675055484202,0.0022277515363213
3.0805722840092717,0.0361847277002685,0.023759291640667167,0.025426669894624165,0.0022277515363213
3.170803398705321,0.0334900985023002,0.024027825214028513,0.02567948087875723,0.0022277515363213
3.261444654831809,0.0316923118988864,0.02438853229536216,0.02602454317137095,0.0022277515363213
3.3517783048854675,0.0292218933495566,0.025069036225850088,0.026689602844727413,0.0022277515363213
3.442214490296738,0.0269756854488656,0.02607009074652489,0.027675341622461495,0.0022277515363213
3.5339836353569254,0.0276442159804771,0.02750556369221264,0.029095421038880697,0.0022277515363213
3.625752780417116,0.0283127465120888,0.029509820047425753,0.031084431480843975,0.0022277515363213
3.717214319404477,0.0283086450977845,0.03172648593363494,0.03328604802517785,0.0022277515363213
3.811239242332064,0.0339098098994469,0.033639760934685826,0.03518400182179107,0.0022277515363213
3.904546417756389,0.0379415001606385,0.03459111118547999,0.03612029662471853,0.0022277515363213
3.996623168889407,0.0392826626381663,0.03496835184557356,0.03648282426772527,0.0022277515363213
4.088699920022421,0.0406238251156939,0.03507041707460164,0.03657031804056964,0.0022277515363213
4.181904560089137,0.044431304728247,0.03493481423388045,0.03642010803125122,0.0022277515363213
4.274699058725421,0.0473419417462455,0.0345315908993429,0.03600248312614762,0.0022277515363213
4.366673274500826,0.0484588935751344,0.034321713303055904,0.03577846906302662,0.0022277515363213
4.458442419561013,0.049127424106746,0.0346370735188354,0.036079859741231415,0.0022277515363213
4.549493817117938,0.0482264800978871,0.035133796118341776,0.036562854458597416,0.0022277515363213
4.639930002529205,0.0459802721971959,0.03548163818225961,0.036897190696878905,0.0022277515363213
4.731186470801347,0.0455277494856142,0.03571179358918977,0.03711384715614161,0.0022277515363213
4.822648009788708,0.0455236480713099,0.03610595273743356,0.03749460618356274,0.0022277515363213
4.913494336630418,0.0441742827651734,0.036446762360182114,0.03782223260584508,0.0022277515363213
5.004340663472124,0.042824917459037,0.036527139806925436,0.03788955200701596,0.0022277515363213
5.0949819195986095,0.0410271308556233,0.03651242574845513,0.03786193292755669,0.0022277515363213
5.186751064658797,0.041695661387235,0.03663597357261954,0.03797253967280875,0.0022277515363213
5.277187250070067,0.0394494534865438,0.036946818848225906,0.038270753253688526,0.0022277515363213
5.367725970838944,0.0374274562344915,0.03712182892223858,0.038433236894338786,0.0022277515363213
5.459802721971961,0.038768618712019,0.037237125349406694,0.03853591564453574,0.0022277515363213
5.5525972206082415,0.0416792557300175,0.03747926919025158,0.03876546627310243,0.0022277515363213
5.645699325317349,0.0452625246939319,0.037697112907769455,0.038970797744551706,0.0022277515363213
5.738186217880802,0.0475005297660142,0.03808145872434521,0.03934283451417169,0.0022277515363213
5.829955362940989,0.0481690602976259,0.038315644284206696,0.039564924129760294,0.0022277515363213
5.922442255504439,0.0504070653697082,0.03828334774327607,0.03952055439471152,0.0022277515363213
6.014929148067893,0.0526450704417906,0.038251363320090194,0.03947661345424074,0.0022277515363213
6.105775474909599,0.0512957051356541,0.03805857640908516,0.03927219461434459,0.0022277515363213
6.196314195678479,0.0492737078836018,0.03778256065361554,0.03898469618457263,0.0022277515363213
6.2870579871625765,0.0477001319288267,0.037436684906058025,0.03862742076657162,0.0022277515363213
6.376571354355363,0.0434360281903876,0.03700480987032565,0.03818440654937489,0.0022277515363213
6.467212610481848,0.0416382415869739,0.036659260138485444,0.03782768345906019,0.0022277515363213
6.559186826257257,0.0427551934158628,0.03623831802709359,0.03739551185225162,0.0022277515363213
6.649417940953306,0.0400605642178943,0.035882248151535026,0.03702853018560589,0.0022277515363213
6.745391035675468,0.0499217313436917,0.03562063401542302,0.03675542277204425,0.0022277515363213
6.836442433232396,0.0490207873348326,0.03528669838615088,0.03641068980768303,0.0022277515363213
6.925955800425182,0.0447566835963934,0.03511247171544512,0.03622594834119089,0.0022277515363213
7.015264096902751,0.040044158560677,0.035111176889401734,0.03621426083574569,0.0022277515363213
7.106007888386845,0.0384705826059018,0.034827060368752175,0.03591968393593255,0.0022277515363213
7.19767449808943,0.0389149024888748,0.03431092329160257,0.035393080812100616,0.0022277515363213
7.288623360288742,0.0377897478313771,0.033850210263101324,0.03492208276632196,0.0022277515363213
7.383160960004378,0.0445119658762329,0.033331943398218496,0.03439322864864617,0.0022277515363213
7.47677574150153,0.0492162880833406,0.03301103915395729,0.03406194354893102,0.0022277515363213
7.569160098707371,0.0512300825067842,0.03285911317745904,0.03389987270805186,0.0022277515363213
7.66010896090669,0.0501049278492866,0.03271887964315037,0.03374974761031455,0.0022277515363213
7.750955287748397,0.0487555625431501,0.032413240384501274,0.03343432179253278,0.0022277515363213
7.836572311352036,0.0359714541564415,0.03212785070648758,0.03313979394630052,0.0022277515363213
7.929366809988309,0.0388820911744399,0.031679973590151206,0.03268210491800248,0.0022277515363213
8.019495389326757,0.0359632513278328,0.031199186564420243,0.032191878954758724,0.0022277515363213
8.111161999029335,0.0364075712108057,0.030905357712529096,0.03188854127914224,0.0022277515363213
8.202315931943865,0.0357308378505853,0.030684016011388048,0.03165783425786611,0.0022277515363213
8.293572400216007,0.0352783151390037,0.030560542803746957,0.03152507455508546,0.0022277515363213
8.384316191700101,0.0337047391842285,0.030438930844211717,0.03139431608601416,0.0022277515363213
8.475777730687469,0.0337006377699242,0.030317523899288504,0.03126377805082871,0.0022277515363213
8.572263502197679,0.0446828581389148,0.030266747892627194,0.03120346393457563,0.0022277515363213
8.664442788688305,0.0462482312650811,0.030002449676674207,0.030930143142306424,0.0022277515363213
8.755699256960447,0.0457957085534994,0.029240908213166036,0.030159755037352826,0.0022277515363213
8.845827836298888,0.0428768687068923,0.02774016490728763,0.028650357239277353,0.0022277515363213
8.935546274206892,0.0390611862657305,0.02529565165688042,0.02619730984108647,0.0022277515363213
9.023624146393152,0.03165813344635,0.022744190988689968,0.023637548919059767,0.0022277515363213
9.11098427107614,0.0226856060864988,0.020828310433115903,0.021713511227304576,0.0022277515363213
9.199882426123274,0.0170762384562275,0.01975923397500144,0.02063621047760084,0.0022277515363213
9.292471854044337,0.0195384541769485,0.01924084715046018,0.02010933909383059,0.0022277515363213
9.384651140534965,0.0211038273031149,0.018828791435309467,0.019688917946160133,0.0022277515363213
9.475907608807104,0.0206513045915333,0.018654237140944396,0.019506161340233006,0.0022277515363213
9.56931731958904,0.0249072055013637,0.018371966144635887,0.01921557549739714,0.0022277515363213
9.663547313231843,0.0309567916003034,0.017743658476678473,0.018578962188905142,0.0022277515363213
9.7549063168616,0.0307284795373603,0.017094213390704757,0.017921542598516083,0.0022277515363213
9.84636785584896,0.030724378123056,0.016884945061911006,0.017704367074443846,0.0022277515363213
9.938547142339589,0.0322897512492224,0.016776959292782372,0.017588488521043163,0.0022277515363213
10.02980361061173,0.0318372285376405,0.016285927334743256,0.017089717683330025,0.0022277515363213
10.12075247281104,0.0307120738801429,0.015428426571548548,0.0162245775539007,0.0022277515363213
10.212316547156014,0.0309321831144772,0.014190423734750433,0.014978957018014676,0.0022277515363213
10.303265409355326,0.0298070284569794,0.012385314771398643,0.013166353694286908,0.0022277515363213
10.392368635117675,0.0246460821239855,0.010527503933276804,0.011301269658465318,0.0022277515363213
10.48126679016481,0.0190367144937146,0.008691209606493123,0.009457786369598107,0.0022277515363213
10.571087763430429,0.0154452427011915,0.0069274771671360615,0.007686858175438068,0.0022277515363213
10.660806201338431,0.0116295602600295,0.005491931175743745,0.006244192073799605,0.0022277515363213
10.750011962458387,0.0066928245756743,0.004470737896077396,0.005215985559877877,0.0022277515363213
10.840345612512046,0.0042224060263447,0.004187921083320129,0.004926133465928327,0.0022277515363213
10.933140111148326,0.007133043044343,0.004290492970313468,0.005021547565189922,0.0022277515363213
11.024806720850911,0.0075773629273161,0.004254417705087937,0.004978469658114878,0.0022277515363213
11.11749868412958,0.0102637892966757,0.00418695370369355,0.004903992889812274,0.0022277515363213
11.211523607057174,0.0158649540983382,0.003662061262477435,0.00437205622507988,0.0022277515363213
11.304215570335842,0.0185513804676977,0.0017255209107346792,0.0024286392546664275,0.0022277515363213
11.394754291104718,0.0165293832156454,-0.0010174307821696022,-0.0003209650073113773,0.0022277515363213
11.484882870443158,0.0136105433690383,-0.0034697384783565583,-0.002779832619096203,0.0022277515363213
11.574191166920729,0.008898018333322,-0.004544192410372182,-0.0038607258155264903,0.0022277515363213
11.66308932196786,0.0032886507030507,-0.004675691308066922,-0.003998574717202742,0.0022277515363213
11.753422972021518,0.0008182321537208,-0.004917532170714604,-0.004246807690618538,0.0022277515363213
11.8439616927904,-0.0012037650983314,-0.0049109825412513445,-0.004246604135001384,0.0022277515363213
11.933782666056011,-0.0047952368908545,-0.005366432576953172,-0.0047082906030317916,0.0022277515363213
